NUISANCE_PARAMETERS
-0.000238542   1.11146e-05   1.36153e-05   1.0182e-05   2.57486e-05   8.86677e-06   9.62583e-06   3.36585e-05   3.48814e-05   6.36051e-05   3.23626e-05   -3.97533e-06   -1.60754e-05   -9.54302e-06   9.20985e-05   -1.07622e-05   -5.87471e-05   2.77001e-05   6.59972e-05   7.0473e-05   8.76906e-05   0.000147273   0.000110521   0.000120319   8.42034e-05   3.70436e-05   1.44349e-05   0.000148532   0.000277724   0.000292085   0.00023808   0.000217773   0.000159982   0.000177903   0.0001235   0.000121765   8.32328e-05   1   0.000264859   0.000255743   0.00024286   0.000274957   0.00030777   0.000244293   0.000106071   9.86583e-05   -7.83885e-06   -9.71962e-05   -0.000105218   -0.000271572   -0.000173231   -0.000153372   -6.92224e-05   -7.51627e-05   -0.00010524   0.00016254   0.000179657   0.000210644   0.000194287   0.000165013   0.000168472   0.000124015   2.62553e-05   0.000281871   -1.13128e-13   -0.00084762   0.00101488   -3.87632e-05   0.00241255   3.7098e-05   -0.000255627   0.00330385   -0.000421045   0.00117998   -0.00113881   -0.000313424   -7.82335e-05   0.000287998   -0.00325574   -0.00202256   -1.13128e-13   0.00150349   -0.0005321   1.37799e-05   1.01548e-05   9.49467e-06   -0.000125978   -0.000104705   -4.74617e-07   5.90934e-07   -0.000141941   -0.000115261   9.21017e-08   -3.46882e-08   3.31327e-05   -2.68399e-05   -9.16967e-05   0.00155244   -0.000473699   1.12091e-05   0.000204836   0.000174268   0.000235362   -0.000536762   -1.27237e-05   0.000149221   0.00111212   -0.00158384   0.00122579   0.00166083   -0.00114363   -0.00105412   0.00130491   0.00081127   -0.000133281   6.62604e-05   -4.37294e-05   -3.71575e-08   -3.68936e-08   -0.000983203   5.34337e-07   -3.98249e-07   -1.23842e-07   3.33438e-06   -7.76306e-05   0.000328085   -0.000379785   0.00047491   -0.000261855   -1.13128e-13   0.000484972   8.16932e-05   0.00118903   0.000421973   0.0020062   0.00141716   0.000736415   0.00225328   0.000893372   0.00106585   0.00105538   0.000474922   -1.13128e-13   -0.00094016   -0.000470014   0.000209963   -2.22209e-05   -3.02276e-05   -9.1705e-06   0.00163625   0.000117718   -0.000130967   0.000134509   0.000583159   1.25667e-06   8.51815e-05   -0.000794876   0.000284589   7.88344e-05   -3.21607e-09   2.43486e-05   -0.000424464   -8.70225e-05   0.000342176   7.40588e-05   
0.00254557   -0.000283184   -0.000221334   -7.53013e-05   -7.21579e-05   2.25784e-05   6.84566e-05   4.77255e-05   3.04212e-05   -0.000319727   -0.000361849   -0.000246376   -0.000216119   -0.000121174   -0.000449532   -0.000439219   -0.000501789   -0.000126363   -0.000384996   -0.000294462   -0.000420841   -0.000705608   -0.00042401   -0.000608241   -0.000555504   -0.00036588   -9.67223e-05   0.000268921   0.000985287   0.00224386   0.00197334   0.00271959   0.00313501   0.00419314   0.00617871   0.00877453   1   8.32328e-05   0.000198232   0.000284729   0.000295301   0.000125089   0.000237824   0.000251422   0.000576681   0.000623616   0.000894485   0.00272018   0.00157015   0.00443998   0.0012417   0.00237983   0.00235768   0.00244408   0.000971763   0.00134246   0.00118154   0.00148755   0.00102313   0.000925007   0.00113026   0.000781835   -0.000119323   0.00452356   1.40988e-11   -0.00279986   0.0067112   0.000504768   -0.00731157   0.00110571   -0.00166567   -0.00375823   0.0178839   0.00234865   0.00604082   -0.000341528   -0.000224921   -0.003414   0.00711943   0.0116766   1.40988e-11   0.00634834   0.00223405   -0.000233514   3.69569e-05   0.00205148   -0.00675971   0.00762892   -1.90642e-06   6.5246e-05   -0.00395018   0.0211122   5.39642e-07   -3.84854e-07   2.037e-05   3.52448e-05   -0.000407408   0.0125852   0.00829272   -0.0121044   0.00728681   0.00186785   0.00293912   0.00551144   -0.0103759   -0.0137254   -0.0146903   -0.00776531   0.00919511   0.0160688   0.0285033   -0.0131425   -0.0377144   -0.000144126   0.0271627   -8.9684e-08   -7.7635e-06   -6.43882e-07   -2.7902e-07   -0.00287322   -3.60822e-05   -6.65549e-05   -5.19317e-07   0.00143103   0.00273877   -0.00619352   0.00900969   0.00188095   0.0148425   1.40988e-11   -0.0187696   -0.00156502   -0.00980096   0.00457471   0.010497   -0.0178673   0.00393626   0.00690067   -0.00885114   -0.0130211   -0.010957   0.00422605   1.40988e-11   0.00774746   -0.018981   -0.00068045   0.000864293   -0.000198577   0.00416846   -0.000757224   -0.00368329   0.000714212   -0.00457571   -4.36137e-06   -0.00427627   -0.00605494   -0.00167682   -0.0093579   -0.00150556   7.92233e-09   2.55398e-05   0.00328126   0.0023302   -0.00184557   0.00496714   
-0.00151947   -0.000182546   -0.000122836   -8.40577e-05   -5.45546e-05   3.44052e-06   3.68132e-05   5.16875e-05   3.40772e-05   -5.59807e-05   2.50406e-05   1.00768e-05   0.000147649   0.000123144   0.000370143   0.000242892   0.000301678   -4.1041e-05   -0.000145242   -0.000134911   -0.00019461   -0.00029914   -0.000178104   -0.000270894   -0.000268388   -0.000164258   -7.35148e-05   0.000288715   0.000851809   0.00169002   0.00160911   0.00201218   0.00221077   0.0028877   0.00381312   1   0.00877453   0.000121765   0.000244328   0.000267742   0.000205982   0.000197008   0.000347915   0.000351214   0.000301373   0.000443538   0.000401959   0.0015216   0.000957348   0.0023995   0.000955241   0.00159452   0.00193242   0.0020313   0.00138125   0.000748964   0.000720237   0.000876389   0.000610468   0.000559995   0.00058116   0.000324362   -0.000171624   -0.000580421   1.38377e-11   0.000156593   -0.000522607   -0.000594566   0.00285775   -0.00174011   0.000998738   -0.00156583   0.0112404   0.000292217   0.00178516   0.000974978   0.000625332   0.000846702   -0.00200655   0.00648451   1.38377e-11   -0.00213693   0.000997573   -0.000122523   3.76165e-05   0.000160011   -0.00256476   0.00286584   -9.06854e-07   -2.33045e-05   -0.00106722   0.00711382   3.07921e-07   -1.51507e-07   6.2959e-06   -1.15856e-06   -0.000144099   0.00600468   0.00453018   -0.00245707   0.00737115   0.000944644   0.00162691   0.00340388   -0.00129361   -0.00542916   -0.00875954   -0.00568538   0.0042517   0.00903513   0.0171512   -0.00783707   -0.0219504   0.00116547   0.0080894   -5.12113e-07   -2.51055e-06   -4.36886e-07   -1.83697e-07   -0.000807573   5.32827e-05   6.05092e-05   -2.98394e-07   0.00129134   0.00219245   -0.00391599   0.00721261   0.00250557   0.00887672   1.38377e-11   -0.0103102   -0.00158829   -0.00488238   0.00305035   0.00646707   -0.00713264   0.00415301   0.00513775   -0.00303867   -0.00425111   -0.00637898   0.00216666   1.38377e-11   0.00478891   -0.0106422   -0.00116983   0.000542301   -0.000112511   0.00239491   0.00071616   -0.00184357   0.000440502   -0.00277445   -0.000664762   -0.00251379   -0.00428514   -0.00207678   -0.00419689   5.56745e-05   2.17996e-08   1.80092e-05   0.00198021   -0.000506086   -0.000994416   0.00170778   
0.0013912   -0.000120864   -0.00010765   1.18227e-05   -1.15307e-05   4.94017e-05   7.46765e-05   6.48626e-06   9.80197e-06   -6.99849e-05   0.000213033   0.000361137   0.000412523   0.000438459   -0.000214777   0.000181524   0.00059661   -2.8861e-05   -3.18715e-05   -4.86417e-05   -3.5224e-05   -2.60095e-05   -1.80346e-05   -0.000131497   -0.000114594   -0.000140459   -9.23417e-05   0.000391242   0.00103804   0.00154926   0.00135843   0.00206862   0.00224189   0.0026811   1   0.00381312   0.00617871   0.0001235   0.000441589   0.000331078   0.00026503   0.000324424   0.000475632   0.00017579   0.00021538   -3.01427e-05   0.000197728   0.00112332   0.000921682   0.00162984   0.000924668   0.00152262   0.00125385   0.00144299   0.00120571   0.000546734   0.000452311   0.000638684   0.000413468   0.000226391   0.000275204   0.000134145   -0.000207081   -0.0020075   1.71082e-11   0.00226442   -0.00160541   -0.000237667   -0.0147904   -0.000834676   -0.00160264   -0.00155481   0.00906997   -0.000423871   0.00161647   0.0013263   0.000788779   0.00511717   -0.0108439   0.00500547   1.71082e-11   0.004216   -0.000276481   -0.000494449   2.4389e-05   -0.000314486   -0.000886983   0.000106322   -9.42812e-07   9.79093e-05   -0.000258182   0.00711513   2.65742e-07   -2.72714e-07   2.28076e-06   -5.29939e-06   -8.00462e-05   -0.000262207   0.00307567   0.00107672   0.00634254   0.000315239   0.000822967   0.00219268   0.00102072   -0.00115512   -0.00846022   -0.000381883   0.00108014   0.00475016   0.0108073   -0.00573147   -0.0149398   -0.00474533   0.00397162   -1.08561e-06   -8.73025e-07   -3.51753e-07   -1.42025e-07   -0.00173507   -6.06515e-05   -8.80519e-06   -2.72635e-07   0.000594809   0.00197392   -0.00273625   0.00624292   0.00188909   0.00573777   1.71082e-11   -0.00769126   -0.00195024   -0.0028495   0.00211277   0.00622522   0.00239415   0.00366593   0.00332991   -0.000468868   -4.69008e-05   0.000455677   0.00145019   1.71082e-11   0.0055457   -0.00905839   -0.00111195   0.00042472   -8.0987e-05   0.00125947   0.000360368   -0.00115644   0.00038749   -0.00211161   -0.000718698   -0.00248412   -0.00287911   -0.00248761   -0.00222155   0.000296742   4.46486e-09   -2.73585e-05   6.37903e-05   0.000721198   -0.000633561   1.26861e-05   
-0.0009458   -4.02069e-05   -3.89048e-05   4.63289e-06   1.65609e-05   4.54508e-05   5.90712e-05   5.91937e-05   5.48414e-05   -3.37954e-05   0.000147636   0.00018581   0.000308518   0.000342105   0.000333024   0.000435542   0.000878173   7.19328e-06   6.68447e-06   8.7658e-06   2.87006e-05   7.97819e-05   5.72197e-05   1.80705e-05   -4.18967e-05   -8.40608e-05   -9.16943e-05   0.000536923   0.0011681   0.00164366   0.00182153   0.00239451   0.00238363   1   0.0026811   0.0028877   0.00419314   0.000177903   0.000328919   0.000273495   0.000221236   0.000210684   0.000265359   7.71991e-05   3.27001e-05   -5.72847e-05   -0.00010082   0.000874705   0.00080729   0.00152824   0.000974154   0.00109141   0.00113595   0.00116679   0.000917656   0.000467272   0.000372251   0.00047065   0.000310018   0.000199893   0.000186467   6.00691e-05   -0.00018961   -0.00350441   2.07731e-11   0.00321163   -0.00489826   -0.000470412   -0.00269085   -0.000976809   0.000787185   -0.000507015   0.00646387   -0.000162598   -0.000270427   0.000897016   0.000903451   0.00911892   -0.0180287   0.00241761   2.07731e-11   0.00490904   -0.00128831   0.000544237   2.02043e-05   -0.000298408   -0.000185909   -0.00164216   -2.97938e-07   3.24163e-05   0.000330448   0.0011472   1.63786e-07   -1.68602e-07   -1.2986e-06   -2.12228e-05   0.000101231   0.000813291   0.00146652   0.00344887   0.00557883   -0.00016443   0.000190735   0.00123648   -1.0736e-05   0.00366849   -0.00961169   0.00586362   -0.00130736   0.00151901   0.00593335   -0.00734821   -0.00834422   0.00416689   0.00173448   -1.77911e-06   -1.20344e-07   -3.43621e-07   -1.13216e-07   -0.00205885   3.01391e-05   5.06717e-07   -1.22062e-07   0.00118244   0.00153458   -0.00154584   0.00350441   0.000889543   -0.000634493   2.07731e-11   -0.00350294   -0.00194788   -0.000981026   0.00226142   -0.00019869   0.00172971   -0.00207242   0.0016716   -0.00438588   0.00139388   0.000695955   0.00138451   2.07731e-11   0.00399797   -0.00540792   -0.000757639   0.000314612   -6.29056e-05   0.000340096   5.13677e-05   -0.000631558   0.000313222   -0.0015302   -0.000555905   -0.00134029   -0.00269877   -0.00219897   -0.000278929   0.000324739   -6.78446e-09   3.2446e-06   -0.00169149   -0.000736457   -0.000484893   -0.000848199   
0.000804803   2.02186e-05   8.03762e-06   2.28788e-05   3.25111e-05   3.97076e-05   4.58905e-05   4.14754e-05   4.98768e-05   6.61873e-05   0.000211869   0.000232132   0.000339133   0.000337104   0.00029059   0.000513282   0.000947912   1.09919e-05   -8.22499e-06   1.4695e-05   5.143e-05   9.85183e-05   7.66644e-05   3.59067e-05   -4.27989e-05   -0.000100422   -0.000144795   0.000569309   0.00120957   0.00168174   0.00179388   0.00252127   1   0.00238363   0.00224189   0.00221077   0.00313501   0.000159982   0.000258358   0.000215514   0.000214698   0.000110809   5.47892e-05   -6.73856e-05   -7.4253e-05   -0.000219702   -0.000216754   0.000913949   0.000811725   0.00138477   0.000940136   0.000713742   0.000679409   0.000664957   0.00034983   0.000432237   0.000327423   0.000494588   0.000304411   0.000198951   0.000201891   9.53819e-05   -0.000104513   -0.00524257   2.41584e-11   0.00249357   -0.00739893   -0.000178368   -0.00344102   -0.00109454   0.00265399   -0.000347893   0.00407567   0.000462822   -0.00011786   0.00107353   0.000946577   0.010068   -0.018265   0.00092221   2.41584e-11   0.00159866   -0.00196404   -6.80692e-05   7.65649e-06   -0.000329638   -0.000188737   -0.000213383   -5.08881e-07   3.52983e-06   0.000268729   0.0015772   1.65517e-07   -1.90609e-07   -1.88552e-07   -1.55039e-05   3.50837e-05   -0.000446541   0.000568269   0.000129358   0.000773518   -0.000425043   -0.000132755   0.000627822   -0.00120935   0.000847793   -0.010022   0.0116078   -0.00253752   -0.00040502   0.00339233   -0.010016   -0.00287326   -0.00106325   0.0050018   -2.10477e-06   -9.52327e-07   -2.71616e-07   -9.93793e-08   -0.00265191   9.36195e-05   1.75706e-05   -1.68867e-07   0.00058667   0.000970969   -0.000496741   0.00193083   -0.000348782   -0.00282429   2.41584e-11   -0.00186593   -0.00182601   0.000472405   0.00196833   -0.00212693   0.00309119   -0.00622113   -0.000129423   -0.00337489   0.00133861   0.00456175   0.00165564   2.41584e-11   0.00266284   -0.00299246   -0.000205571   0.000243187   -6.03562e-05   -0.000272877   -0.000772704   -0.000464173   0.000329567   -0.00121739   -4.42226e-05   -0.00158999   -0.00148613   -0.00189175   5.17104e-05   -0.000142551   -8.76468e-09   -8.37217e-05   -0.00269983   -0.00220133   -0.000411765   -0.000790499   
0.00174541   6.3667e-05   3.38591e-05   1.38929e-05   1.5957e-05   4.84279e-07   5.07036e-06   1.49988e-05   2.04769e-05   0.000129291   0.000186869   0.000161287   0.000187239   0.000230109   0.000392571   0.000499628   0.000838436   3.22002e-05   1.83517e-05   7.68306e-05   0.000123673   0.000197956   0.00014912   0.000107187   -1.63081e-06   -8.53983e-05   -0.000159694   0.000774143   0.00156372   0.00217405   0.00216758   1   0.00252127   0.00239451   0.00206862   0.00201218   0.00271959   0.000217773   0.00030433   0.000248566   0.000243198   5.29337e-05   -8.34929e-05   -0.000188076   -0.000209466   -0.000355792   -0.00043861   0.000990426   0.000875146   0.00137166   0.000945221   0.000556974   0.000594835   0.000570364   0.000138355   0.000471607   0.000463942   0.000706837   0.000509466   0.00038588   0.000400172   0.000213753   -5.55355e-05   -0.00566137   2.85261e-11   0.000263879   -0.00845406   -0.000482554   0.000334906   -0.000962967   0.000185339   0.000576619   0.00117911   -0.00187544   -0.000631803   0.00100502   0.000740136   0.00943604   -0.0166557   -0.00188201   2.85261e-11   0.00159959   -0.00227528   -0.000264699   1.04001e-05   -0.000321079   -0.000361582   -0.000334338   -1.3022e-06   -6.24813e-05   0.000543181   -0.00119565   2.75609e-07   -1.74648e-07   5.85183e-07   -1.91374e-05   3.54765e-05   0.00125409   -0.000632627   0.000470585   0.000262939   -0.000703448   -0.000291687   0.000868034   0.000507536   0.000136966   -0.0121549   0.0133333   -0.00421675   -0.00118673   0.00460107   -0.0164491   0.00104254   -0.00244022   0.00760801   -2.87787e-06   -2.36522e-06   -2.19255e-07   -1.35915e-07   -0.00227796   6.18161e-05   -1.07209e-05   -3.86483e-07   0.000517967   0.000846609   2.21861e-05   0.0012006   -0.000815518   -0.00400668   2.85261e-11   0.00233694   -0.0017464   0.00222545   0.0026915   -0.00257183   0.00381871   -0.00928319   -0.000279406   -0.00190273   0.0025112   0.00706764   0.00234901   2.85261e-11   -0.000479898   0.0023397   0.0001143   0.000216165   -8.43029e-05   -0.000570104   -0.000418391   -0.000525597   0.000375839   -0.00111797   0.000340817   -0.00165937   -0.00109404   -0.00213003   0.00155505   -0.00018354   -1.24934e-08   2.02397e-05   -0.00158193   -0.00160232   -0.000379454   -0.000412262   
-0.00188894   2.76461e-05   6.32093e-06   -7.25128e-05   -3.22596e-05   -6.55936e-05   -7.67912e-05   1.54107e-05   1.78325e-06   0.000104561   -9.20751e-05   -0.000230934   -0.000194264   -0.000121222   0.000661144   0.000229871   0.000414478   4.65858e-05   7.92997e-05   0.000104287   0.000118683   0.000213301   0.000143629   0.000183439   7.30259e-05   1.81094e-05   -4.5728e-05   0.000690464   0.00137359   0.00185697   1   0.00216758   0.00179388   0.00182153   0.00135843   0.00160911   0.00197334   0.00023808   0.000284143   0.000263833   0.000185541   6.38925e-05   7.15161e-05   3.8745e-06   -0.000207438   -6.55641e-05   -0.00045668   0.000579076   0.000679275   0.000966201   0.000861851   0.000399047   0.000915916   0.000941075   0.00118956   0.000403039   0.000424784   0.000554632   0.000416349   0.00037269   0.000341116   0.000169955   -4.02552e-05   -0.00275988   1.72587e-11   0.00304638   -0.00538075   -6.95618e-05   0.0144761   -0.00154037   -5.35072e-06   0.000533915   -0.00143982   -0.000318133   0.000541654   0.000440487   0.000176152   0.00596646   -0.011396   -0.00108657   1.72587e-11   0.00612383   -0.00169285   -0.000238377   2.3089e-05   -0.000304427   0.000255275   -0.000242871   -9.61237e-07   -1.43683e-05   0.000983133   -0.000638709   2.22349e-07   -9.6763e-08   -4.81573e-06   -5.09212e-06   8.0795e-05   0.00078775   -0.000856627   0.00167019   0.000505772   -0.000544302   -0.000132337   0.00100834   -0.000648259   0.00226873   -0.00590969   0.00504139   -0.00313032   -0.000136844   0.00587083   -0.0123581   0.00160025   0.00286885   -0.00189177   -2.38369e-06   -5.42173e-07   -1.79703e-07   -1.09015e-07   -0.00128304   -3.47061e-05   -1.23419e-05   -2.89743e-07   0.00124844   0.00143319   -0.000207215   0.00121604   0.000171406   -0.00239394   1.72587e-11   0.00585575   -0.00186369   0.0031022   0.00377768   -0.000950517   -0.00138973   -0.00879573   0.00143067   -0.00104293   0.00230623   0.00322018   0.00200604   1.72587e-11   -0.00292429   0.00538477   -0.000437723   0.000186135   -7.32749e-05   -0.00024368   0.00126449   -0.000410987   0.000367214   -0.000947983   -0.00021176   -0.000804665   -0.00184224   -0.00228019   0.00271015   0.000471888   -1.41733e-08   2.36091e-06   -0.0016814   -0.000649682   -0.000178614   -0.000933813   
-0.000439261   1.42594e-05   -1.32425e-05   -9.22821e-05   -7.237e-05   -0.000101814   -0.000109076   -6.25854e-05   -6.90346e-05   0.000201208   3.26362e-05   -8.88817e-05   -0.000151621   -0.000163503   0.000232775   -8.63911e-05   -0.000199241   8.7139e-05   9.02269e-05   0.000208555   0.000245946   0.000304637   0.00026315   0.000244207   0.000143804   4.51232e-05   -2.12064e-05   0.000948689   0.00185192   1   0.00185697   0.00217405   0.00168174   0.00164366   0.00154926   0.00169002   0.00224386   0.000292085   0.000341547   0.000332307   0.000323992   0.000153778   -0.000106477   -0.00010469   -0.000148367   -0.000243882   -0.000413153   0.00100369   0.000547321   0.000835053   0.000217822   0.000449293   0.000863647   0.000827983   -0.000387062   -3.34811e-05   0.000352663   0.000622276   0.000677407   0.000475911   0.000496346   0.000263257   3.51966e-05   -0.00110324   1.39568e-11   0.00141443   -0.00186711   -0.000297815   0.009091   -0.00115541   -0.00203371   0.000621062   -0.00401427   0.00117508   0.000793691   0.000837393   2.18627e-05   0.003887   -0.0096448   -0.000525602   1.39568e-11   -0.00115883   -0.00121598   0.000107001   5.43357e-06   -0.000516772   0.000334627   -0.00220774   -4.78392e-06   -7.39788e-05   0.0016134   -0.00151845   6.53269e-07   -2.05585e-07   6.13535e-06   -3.52872e-05   3.67635e-06   -0.000758638   -0.00063265   0.00286161   0.00226354   -0.000424711   0.000111431   0.00174985   0.00116894   0.00196464   -0.00727639   -0.00258241   -0.00252976   0.00142939   0.0093226   -0.00958525   -0.00516075   -0.00607653   0.0162788   -2.61131e-06   -7.01357e-06   3.54668e-07   -1.55299e-07   -0.000609008   -7.52771e-05   -4.58143e-05   -1.19306e-06   -1.20266e-05   0.000709542   -0.000848976   0.000679903   0.000145691   0.00357051   1.39568e-11   0.0115902   -0.00101216   0.00373737   0.0054216   0.00823071   0.00626438   0.000474313   0.00478209   0.00765573   0.00589179   0.0100154   0.00381327   1.39568e-11   -0.00400216   0.00980132   0.000297253   0.000212094   -8.44644e-05   0.000224546   0.00329925   -0.00119241   0.000419731   -0.00121367   0.000801567   -0.00156179   -0.000740235   -0.0029734   0.00508139   -0.000294172   -2.95927e-09   1.98355e-05   -0.00103699   -0.00060104   -0.00031554   0.00125506   
0.00221317   7.68883e-05   3.17797e-05   6.22025e-06   -5.36074e-06   -3.41044e-05   -3.48272e-05   -2.44569e-05   -2.32678e-05   0.000103979   -3.11558e-05   -6.53819e-05   -0.000179226   -0.000174336   -0.000267616   -0.000349438   -0.000499005   8.03272e-05   0.000180384   0.000225643   0.000294325   0.000429106   0.000295787   0.00028376   0.000201929   6.23827e-05   -2.405e-05   0.000853566   1   0.00185192   0.00137359   0.00156372   0.00120957   0.0011681   0.00103804   0.000851809   0.000985287   0.000277724   0.000456267   0.000369934   0.000352934   0.000215499   0.00011598   -3.53387e-05   -0.000162384   -0.000341352   -0.000458623   0.000372201   0.000372844   7.75354e-05   0.000276126   0.000177021   0.000300497   0.000470906   0.000461896   0.000168721   0.000293134   0.000405598   0.000412552   0.000225513   0.000260905   0.000130334   2.29738e-05   0.00183498   1.04307e-11   -0.00072515   0.00261842   9.13869e-05   0.000406489   0.000160942   -0.000331836   0.0021402   -0.00381875   -0.00187584   -0.00092152   0.00024279   -0.000200666   0.00580078   -0.0148893   -0.00393717   1.04307e-11   0.00365194   -0.00242351   0.000832152   1.12311e-05   -0.000208557   0.000851864   -6.708e-05   -2.62195e-06   -4.59882e-05   0.00172127   -0.00213889   3.91269e-07   -2.47401e-07   -1.98252e-06   -2.05237e-05   0.000206069   -0.00170912   -0.0017502   0.000100762   -0.0014375   -0.000636676   -0.000172039   0.000982978   -0.00140679   0.000878022   -0.000372579   -0.00102984   -0.00274231   0.000357996   0.00677943   -0.00746963   0.00232946   -0.00402352   0.0035233   -2.95475e-06   -2.53598e-06   1.2477e-07   -8.45628e-08   -0.00157526   5.64089e-05   2.05821e-05   -6.19649e-07   0.000155919   0.000852929   -0.000410581   0.000658503   0.00136633   0.00443813   1.04307e-11   0.0113516   -0.000983187   0.00277431   0.00334203   0.00573546   0.0018119   0.00239552   0.00304711   0.00551028   0.00252005   0.00360774   0.00219551   1.04307e-11   -0.0036235   0.0091215   -0.000353955   9.80924e-05   -6.49247e-05   -2.89468e-05   0.00408519   -0.00055013   0.000289943   -0.000531717   0.000265187   -0.000743981   -0.000490264   -0.00141241   0.00436624   0.00105104   -1.54878e-08   5.48187e-06   -0.00254155   -0.00205936   7.171e-05   0.000321693   
0.000577426   6.7898e-05   3.96787e-05   2.19431e-05   1.71127e-05   -5.58e-06   -1.32631e-05   -4.56006e-06   -5.08901e-06   2.31946e-05   -1.61418e-05   -2.8885e-05   -6.64916e-05   -6.16476e-05   -8.8683e-05   -0.000135425   -0.000166799   5.03962e-05   9.52479e-05   0.000141516   0.000180873   0.000251991   0.000183723   0.000186268   0.000138571   5.54073e-05   9.29895e-06   1   0.000853566   0.000948689   0.000690464   0.000774143   0.000569309   0.000536923   0.000391242   0.000288715   0.000268921   0.000148532   0.000193236   0.000176412   0.000187432   9.4881e-05   -2.54674e-05   -8.73759e-05   -9.2382e-05   -0.000213649   -0.000280439   0.000172882   0.000141702   1.76912e-05   5.48147e-05   7.459e-06   7.07502e-05   0.000121846   -4.67212e-05   4.61139e-05   0.000132267   0.000174983   0.000223036   0.000120814   0.000145159   7.09613e-05   1.44205e-05   0.00080868   4.56544e-12   0.000215035   0.000977865   -8.75675e-05   0.000519311   2.1337e-05   0.000138728   0.00192817   -0.00382025   -0.000154786   -0.00161151   0.000218758   1.92831e-05   0.00286323   -0.00763873   -0.00219778   4.56544e-12   0.00276381   -0.00122428   1.27251e-06   3.6977e-06   4.89373e-05   0.000359679   -0.000210564   -1.52544e-06   -3.38688e-06   0.00109232   -0.0012192   2.17462e-07   -1.17918e-07   2.31342e-07   -8.56011e-06   6.98284e-06   -0.000557618   -0.00149162   0.000122543   -0.000459095   -0.000390629   -0.000170083   0.000405495   0.000202774   1.98178e-05   -0.000215304   -0.000372189   -0.00157331   -6.33531e-05   0.00296628   -0.00384811   0.00183767   0.00110082   0.00443147   -1.64961e-06   -2.07757e-06   9.997e-08   -4.48972e-08   -0.000344901   -9.12793e-06   -6.88299e-06   -3.58547e-07   0.000163011   0.000152137   -0.000101655   -0.000411956   0.000456889   0.00196112   4.56544e-12   0.00703668   -0.000408559   0.00136925   0.00160855   0.00177277   0.000719135   0.00262989   0.00134629   0.00225888   0.00139691   0.00102531   0.00132887   4.56544e-12   -0.00229721   0.00555897   8.14935e-05   3.03148e-05   -3.16129e-05   -7.0792e-05   0.00253469   -0.000288453   9.46239e-05   -0.000183583   0.000326944   -6.07455e-05   -0.000232558   -0.000458699   0.00274456   0.000541448   -1.47567e-08   -4.45012e-06   -0.00131232   -0.000825747   1.23477e-05   0.000489692   
0.00107328   0.000349222   0.000233182   0.000177318   0.000142721   0.000114586   7.98104e-05   0.000101412   9.56329e-05   3.82443e-05   -7.39895e-05   -7.21243e-05   -0.000101495   -5.78357e-05   -5.99711e-05   -6.37164e-05   -1.34648e-05   1.72948e-05   3.99766e-05   8.38798e-05   9.24798e-05   0.000158831   0.000150216   0.000228783   0.000360375   0.000443586   1   9.29895e-06   -2.405e-05   -2.12064e-05   -4.5728e-05   -0.000159694   -0.000144795   -9.16943e-05   -9.23417e-05   -7.35148e-05   -9.67223e-05   1.44349e-05   3.99536e-05   2.84951e-05   3.81e-05   0.0001367   0.000204975   0.000344926   0.00046278   0.00065219   0.000806997   -0.000109054   -9.2774e-05   0.000143657   -5.3819e-05   0.0001483   0.000149199   0.000120414   8.8625e-06   -0.000107344   -7.9535e-06   5.7e-05   9.19495e-05   0.000155301   0.000264348   0.000316347   0.000613087   3.74508e-05   -3.25944e-10   0.000738272   -0.000646815   -5.41057e-05   0.000200398   -0.000349567   -0.000117433   0.000270663   -0.00385264   0.00317973   0.00470677   -0.000298648   -0.000231042   -0.0017332   0.00106453   -0.004588   -3.25944e-10   0.00256992   -0.000258577   -6.02699e-06   -2.88217e-05   -0.00016048   -0.000278393   -0.00185583   -2.4124e-07   2.68222e-06   0.000414972   -0.00120227   -1.06984e-07   1.17236e-07   -1.78326e-06   -1.97738e-05   -0.000183116   -0.00724435   -0.00347354   0.00256428   0.00546772   0.000422712   0.00101246   0.00196068   0.00248125   -0.000194586   0.00100566   -0.00688287   -0.0103172   0.00129096   0.00275028   0.00523287   -0.000698523   -0.000436545   0.00098993   1.95341e-06   -1.00095e-06   4.4845e-07   1.20618e-07   -0.00035807   1.37463e-05   1.0417e-06   4.1724e-09   1.89185e-05   4.91604e-07   5.10036e-05   -0.000245921   0.00156061   -0.000315832   -3.25944e-10   0.00253266   0.000733341   -0.00034996   0.000344104   -0.00223653   -0.00247787   -0.0011853   -0.00234403   -0.00331221   -0.00161254   -0.0021033   7.4082e-05   -3.25944e-10   -0.000455189   0.00176682   6.55375e-05   -1.77403e-05   -1.32396e-08   7.15143e-05   6.47341e-05   -3.24861e-05   2.8366e-05   1.26222e-05   -0.000167007   -7.1928e-05   5.2501e-05   -0.000203677   -0.000706066   -0.000258333   -4.45857e-08   -1.25633e-06   -0.000139633   -0.000341863   0.000170546   2.24268e-05   
