 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EffectiveNP_4 | 0.000398485 / -0.00039849 | -0.00347297 / 0.00347283 | -0.000268562 / 0.0002686 | 0.00114111 / -0.00114109 | -0.00102889 / 0.0010289 | 0.00511781 / -0.00511803 | 0.00714861 / -0.00714898 | -0.113453 / 0.11333 | -0.0444138 / 0.0443979 | -0.00328402 / 0.00328395 | -0.00844773 / 0.00844721 |
 | GlobalReduction_JET_EffectiveNP_5 | 7.91706e-05 / -7.90902e-05 | -0.000378948 / 0.00037901 | 0.00105708 / -0.00105704 | -0.000415704 / 0.000415734 | -0.000555384 / 0.000555408 | 0.000122722 / -0.000122662 | -0.0112549 / 0.0112539 | 0.106719 / -0.106801 | 0.000471726 / -0.000471806 | 0.00205367 / -0.00205368 | 0.00587413 / -0.00587439 |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000414292 / 0.000414286 | -0.00083585 / 0.000835801 | -0.00369906 / 0.00369906 | -0.00274087 / 0.00274087 | 0.00150999 / -0.00150997 | -0.000158047 / 0.000158107 | 0.00789 / -0.0078902 | -0.0285398 / 0.0285362 | -0.00237315 / 0.00237316 | 0.00854911 / -0.00854926 | -0.0074129 / 0.00741258 |
 | GlobalReduction_JET_EffectiveNP_7 | 1.09063e-05 / -1.09121e-05 | 9.0469e-05 / -9.05168e-05 | 0.00115422 / -0.00115429 | 0.00389254 / -0.00389261 | 0.000134678 / -0.000134712 | 0.00053665 / -0.000536688 | 0.014173 / -0.0141743 | -0.0783169 / 0.0782817 | 0.000429924 / -0.000430004 | 0.00718032 / -0.00718064 | 0.00460634 / -0.00460648 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000351955 / -0.000351875 | 0.0014692 / -0.00146926 | -0.000313042 / 0.000313082 | 0.00081094 / -0.000810911 | 0.00188263 / -0.00188261 | -0.00245005 / 0.00244999 | -0.000841118 / 0.000841199 | 0.00103023 / -0.00103024 | -0.00206644 / 0.00206635 | -0.00435558 / 0.00435554 | -0.00264612 / 0.00264609 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.00100721 / 0.00100727 | 0.0124187 / -0.0124218 | -0.00656277 / 0.00656192 | 0.00511089 / -0.00511141 | 0.0103593 / -0.0103615 | 0.0131328 / -0.0131365 | -0.00425286 / 0.00425248 | -0.015737 / 0.0175788 | 0.0894536 / -0.0478689 | 0.00827826 / -0.00827967 | 0.000285114 / -0.000285188 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.000106358 / 0.000106352 | -0.00279764 / 0.00279768 | -0.000237053 / 0.000236991 | 0.00717174 / -0.00717188 | 0.00251566 / -0.00251565 | 0.00810774 / -0.0081079 | -0.00629492 / 0.00629479 | -0.188788 / 0.188954 | 0.00398667 / -0.00398669 | -0.00152825 / 0.00152826 | -0.00363997 / 0.00363994 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -9.18848e-05 / 9.18789e-05 | -2.4065e-08 / -2.4065e-08 | -6.90419e-08 / 1.10689e-07 | -0.000120339 / 0.000120371 | 1.12853e-05 / -1.12589e-05 | -1.42187e-05 / 1.4183e-05 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | 1.49751e-05 / -1.49578e-05 | 0.00016154 / -0.000161533 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 9.04177e-05 / -9.04235e-05 | 1.98151e-06 / -1.91823e-06 | -0.00119019 / 0.00119012 | 0.000813869 / -0.000813916 | -0.000292705 / 0.000292732 | 0.000415064 / -0.000415004 | 0.00568312 / -0.00568335 | -0.0266202 / 0.0266154 | 0.0023401 / -0.0023401 | 0.00238781 / -0.00238783 | 0.00267247 / -0.00267251 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 0.00080893 / -0.00080894 | -0.00059265 / 0.0005926 | 0.000635286 / -0.000635247 | 0.000752664 / -0.000752711 | 0.000284949 / -0.000284983 | 0.00204043 / -0.00204049 | -0.00169769 / 0.00169766 | -0.00152974 / 0.00152972 | 0.00196852 / -0.00196852 | 0.000885006 / -0.000884989 | 8.33318e-05 / -8.33281e-05 |
