 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EffectiveNP_7 | -4.19022e-05 / 4.18791e-05 | -3.19635e-07 / 2.94964e-07 | -0.000111223 / 0.000111239 | -1.03478e-05 / 1.03217e-05 | 0.000273607 / -0.000273639 | -2.80661e-05 / 2.80714e-05 | -1.15951e-06 / 1.12507e-06 | -0.000516118 / 0.000516116 | 0.000142139 / -0.000142139 | -4.93321e-06 / 4.92027e-06 | -0.000452664 / 0.000452666 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000174672 / -0.000174695 | 1.92966e-06 / -1.95414e-06 | 4.54666e-05 / -4.54504e-05 | -1.25585e-06 / 1.22991e-06 | -4.62722e-05 / 4.63151e-05 | 0.000400016 / -0.000400011 | 3.48191e-06 / -3.51609e-06 | -0.000544585 / 0.000544584 | -0.000150652 / 0.000150652 | 1.19967e-05 / -1.20096e-05 | 0.000460792 / -0.00046079 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00884928 / -0.00885079 | 0.014869 / -0.0148735 | 0.00841862 / -0.00842003 | 0.0306768 / -0.0306959 | 0.0194236 / -0.0194312 | 0.0180269 / -0.0180335 | 0.028442 / -0.0284585 | 0.0253896 / -0.0254027 | 0.00597556 / -0.00597628 | 0.018326 / -0.0183328 | 0.0151394 / -0.0151441 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.00169808 / -0.00169811 | 0.00350888 / -0.00350894 | 0.00150936 / -0.00150935 | -0.000110601 / 0.000110575 | 0.00415352 / -0.00415353 | 0.00334666 / -0.00334668 | 0.0245223 / -0.0245247 | 0.00154606 / -0.00154607 | 0.00200681 / -0.00200682 | 0.00795713 / -0.00795728 | 0.00473706 / -0.00473719 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -8.52385e-06 / 8.50063e-06 | -1.24294e-08 / -1.24294e-08 | -3.59335e-08 / -3.59335e-08 | -1.31641e-08 / -1.31641e-08 | -1.59009e-08 / -1.59009e-08 | -3.00909e-08 / -3.00909e-08 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | 2.4296e-08 / 2.4296e-08 | 1.53236e-09 / 1.53236e-09 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 8.22175e-05 / -8.22406e-05 | 0.000498771 / -0.000498695 | 0.000111667 / -0.000111651 | -7.34492e-06 / 7.31877e-06 | 0.0006416 / -0.00064156 | 0.00112792 / -0.00112793 | 3.48869e-06 / -3.44437e-06 | 0 / 0 | 0.000335703 / -0.000335704 | -0.00145329 / 0.00145333 | 0.00113391 / -0.00113392 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 0.000135532 / -0.000135555 | 0.00229366 / -0.00229362 | -0.000157448 / 0.000157465 | 1.59964e-06 / -1.62579e-06 | 0.000870484 / -0.000870445 | 0.000686378 / -0.000686375 | 1.79937e-07 / -1.35634e-07 | 0 / 0 | -0.000151535 / 0.000151535 | 0.0024327 / -0.00243275 | 0.00127919 / -0.0012792 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.00225799 / -0.00225806 | 0.00264962 / -0.0026497 | 0.00217846 / -0.00217848 | 0.00306428 / -0.00306438 | 0.00517302 / -0.00517325 | 0.00446347 / -0.00446362 | 0.00658774 / -0.00658802 | -0.000818557 / 0.000818552 | 0.00174553 / -0.00174556 | 0.00514646 / -0.00514667 | 0.00475664 / -0.00475687 |
 | GlobalReduction_JET_Flavor_Composition | 0.0192498 / -0.0192449 | 0.0533713 / -0.0533188 | 0.0217361 / -0.0217298 | 0.137486 / -0.1369 | 0.0358068 / -0.0357866 | 0.0325628 / -0.0325466 | 0.057945 / -0.0578808 | 0.00660397 / -0.00660348 | 0.0152992 / -0.0152962 | 0.0475018 / -0.0474623 | 0.0395217 / -0.0394963 |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.23737e-05 / -2.23969e-05 | 9.06597e-08 / -1.15519e-07 | -3.57911e-08 / 5.21789e-08 | -1.31641e-08 / -1.31641e-08 | -1.59168e-08 / 5.94478e-08 | 0.000126967 / -0.000126961 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 3.92694e-07 / -3.92885e-07 | 0 / 0 | 0 / 0 |
