 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000731235 / 0.000731184 | 0.00112489 / -0.00112491 | -0.00210076 / 0.00210083 | 0.00010597 / -0.000105966 | -0.000920586 / 0.000920611 | 0.00128454 / -0.00128454 | -0.00237318 / 0.00237315 | 0.0117934 / -0.0117934 | -0.000520832 / 0.000520784 | -0.00361554 / 0.0036156 | -0.0033466 / 0.00334658 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.00690344 / 0.00690349 | -0.00752309 / 0.00752316 | -0.0115579 / 0.011558 | 0.00511931 / -0.0051193 | -0.00165503 / 0.00165505 | 0.00107134 / -0.00107134 | -0.0264374 / 0.0264374 | -0.0059513 / 0.0059513 | -0.0834803 / 0.0834803 | -0.0105907 / 0.0105907 | -0.000299788 / 0.000299774 |
 | GlobalReduction_JET_Flavor_Composition | -0.0400835 / 0.0400836 | -0.0303625 / 0.0303625 | -0.0660883 / 0.0660883 | 0.00895412 / -0.00895412 | -0.0138922 / 0.0138922 | -0.0377299 / 0.0377299 | -0.00124625 / 0.00124633 | -0.147158 / 0.147158 | -0.051229 / 0.051229 | -0.00958224 / 0.00958223 | -0.0353192 / 0.0353192 |
 | GlobalReduction_JET_Flavor_Response | 0.0268567 / -0.0268566 | 0.0130826 / -0.0130826 | 0.0455075 / -0.0455075 | -0.0204459 / 0.0204459 | 0.0113603 / -0.0113603 | 0.00967251 / -0.00967251 | 0.0066395 / -0.00663943 | 0.0492478 / -0.0492478 | 0.27398 / -0.0751167 | 0.0241817 / -0.0241818 | 0.0281475 / -0.0281475 |
 | GlobalReduction_JET_PunchThrough_MC16 | -7.80391e-08 / 2.70876e-08 | 3.54492e-08 / -5.91956e-08 | 1.18665e-07 / -1.313e-07 | 1.97061e-05 / -1.97023e-05 | -3.48507e-05 / 3.47642e-05 | 0.000572961 / -0.000572959 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.51783e-07 / 2.79809e-07 |    nan    |    nan    |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.0223191 / -0.0223191 | 0.0143133 / -0.0143133 | -0.00727212 / 0.00727212 | 0.0104621 / -0.0104621 | -0.00331118 / 0.00331118 | -0.00701772 / 0.00701772 | 0.0250561 / -0.0250561 | 0.0692403 / -0.0692403 | 0.550691 / -0.550691 |    nan    |    nan    |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.000516566 / 0.000516566 | 0.0292534 / -0.0292534 | 0.0157771 / -0.0157771 | -0.0386279 / 0.0386279 | -0.013606 / 0.013606 | 0.0144886 / -0.0144886 | 0.00415505 / -0.00415505 | 0.0984008 / -0.0984008 | 1.29028 / -1 | 0.00402991 / -0.00402991 | 0.0631208 / -0.0631208 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.000967454 / 0.000967454 | 0.0528141 / -0.0528141 | 0.00543144 / -0.00543144 | -0.019156 / 0.019156 | -0.00460885 / 0.00460885 | 0.0233111 / -0.0233111 | 0.0194387 / -0.0194387 | -0.0680499 / 0.0680499 | 1.28268 / -1 | 0.00338316 / -0.00338316 | 0.0941553 / -0.0941553 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.00019346 / -0.00019346 | 0.0224433 / -0.0224433 | -0.0128321 / 0.0128321 | -0.01311 / 0.01311 | -0.011656 / 0.011656 | 0.0104313 / -0.0104313 | 0.00845228 / -0.00845228 | -0.0310694 / 0.0310694 | 1.29033 / -1 | -0.00846244 / 0.00846244 | 0.0491605 / -0.0491605 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.00637749 / 0.00637749 | 0.0337631 / -0.0337631 | -0.000342 / 0.000342 | -0.00454431 / 0.00454431 | -0.00952981 / 0.00952981 | 0.00325822 / -0.00325822 | 0.0106546 / -0.0106546 | 0.0814922 / -0.0814922 | 0.529084 / -0.529084 | -0.0353752 / 0.0353752 | 0.0220352 / -0.0220352 |
