 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_C_2 | 4.77046e-05 / -4.77046e-05 | -1.1146e-05 / 1.1146e-05 | -4.6939e-05 / 4.69389e-05 | 0.000114633 / -0.000114633 | 0.00103427 / -0.00103428 | 6.44873e-05 / -6.44874e-05 | 3.8517e-05 / -3.85171e-05 | 0.00097908 / -0.000979087 | 0.000648566 / -0.000648569 | 0.000108077 / -0.000108077 | 0.00295712 / -0.00295717 |
 | bTagSF_eigenvars_C_3 | 4.64995e-06 / -4.64995e-06 | 5.3333e-06 / -5.3333e-06 | -3.91696e-05 / 3.91696e-05 | -0.000143662 / 0.000143662 | -0.00016966 / 0.00016966 | 7.81586e-06 / -7.81586e-06 | -6.80706e-06 / 6.80706e-06 | -0.000126955 / 0.000126955 | -0.00021874 / 0.00021874 | -2.15395e-05 / 2.15395e-05 | 0.000153894 / -0.000153894 |
 | bTagSF_eigenvars_Light_0 | -0.000164164 / 0.000164165 | -0.000290837 / 0.000290839 | -0.000241046 / 0.000241048 | -0.119444 / 0.119614 | -7.34283e-05 / 7.34284e-05 | -0.00176303 / 0.0017631 | -0.00155407 / 0.00155412 | -0.00332862 / 0.00332886 | -0.0092633 / 0.00926517 | -6.77559e-05 / 6.7756e-05 | -0.00108308 / 0.00108311 |
 | bTagSF_eigenvars_Light_1 | 7.60768e-05 / -7.60768e-05 | 7.90129e-05 / -7.9013e-05 | 4.52507e-05 / -4.52507e-05 | -0.00845734 / 0.00845688 | 3.07154e-05 / -3.07154e-05 | 7.62866e-05 / -7.62866e-05 | 0.000350892 / -0.000350892 | 0.000885354 / -0.000885359 | -0.000483582 / 0.000483581 | -3.81603e-05 / 3.81603e-05 | 0.000171367 / -0.000171368 |
 | bTagSF_eigenvars_Light_2 | -8.6004e-06 / 8.6004e-06 | -1.51921e-05 / 1.51921e-05 | -9.45082e-06 / 9.45082e-06 | -0.00463933 / 0.00463918 | -1.86275e-05 / 1.86275e-05 | 2.55477e-05 / -2.55477e-05 | 1.19448e-05 / -1.19448e-05 | -0.000142018 / 0.000142017 | -0.000736904 / 0.0007369 | -1.45826e-05 / 1.45826e-05 | -0.000133612 / 0.000133612 |
 | bTagSF_eigenvars_Light_3 | 7.72037e-06 / -7.72037e-06 | -3.31042e-06 / 3.31042e-06 | 9.15639e-06 / -9.15639e-06 | -0.00180373 / 0.00180371 | 6.54588e-06 / -6.54588e-06 | 6.65981e-07 / -6.65981e-07 | -6.01679e-05 / 6.01679e-05 | -5.79877e-05 / 5.79876e-05 | -0.000385916 / 0.000385915 | 1.11106e-05 / -1.11106e-05 | 2.86905e-05 / -2.86905e-05 |
 | EG_RESOLUTION_ALL | 0.00195103 / -0.00195099 | 0.00100342 / -0.00100344 | 0.00324882 / -0.00324897 | 0.000975716 / -0.000975729 | -0.000660786 / 0.000660799 | -0.00370564 / 0.00370562 | 0.00748654 / -0.00748658 | 0.0422947 / -0.0423009 | -0.083856 / 0.0838655 | 0.00130289 / -0.0013029 | 0.00400659 / -0.00400664 |
 | EG_SCALE_ALL | 0.00247805 / -0.00247822 | -0.000651407 / 0.000651365 | 0.00362241 / -0.00362243 | 0.00126602 / -0.00126615 | -0.00200775 / 0.00200763 | 0.00444129 / -0.00444142 | -0.0014292 / 0.00142916 | -0.0239342 / 0.02393 | 0.273486 / -0.0783483 | -0.0111459 / 0.0111449 | -0.0141855 / 0.014184 |
 | GlobalReduction_JET_BJES_Response | -0.0145618 / 0.0145602 | -0.0228385 / 0.0228345 | -0.00387852 / 0.00387839 | -0.000608154 / 0.000608156 | 0.0011039 / -0.00110389 | -0.000100678 / 0.000100432 | -0.015926 / 0.015924 | -0.0220489 / 0.0220451 | -0.0162166 / 0.0162145 | 0.00421488 / -0.00421508 | -0.0154116 / 0.0154097 |
 | GlobalReduction_JET_EffectiveNP_1 | -0.0211882 / 0.0211804 | -0.0200787 / 0.0200719 | -0.0273175 / 0.0273047 | 0.0115731 / -0.0115752 | -0.0112331 / 0.011231 | 0.00033334 / -0.000333278 | 0.00137046 / -0.00137052 | 0.0132506 / -0.0132534 | -0.0562888 / 0.0562339 | -0.00240189 / 0.00240173 | -0.0205523 / 0.0205452 |
