 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_BJES_Response | 0.000937348 / -0.000937345 | 0.00584962 / -0.00584962 | 0.000445941 / -0.00044594 | 0.000154966 / -0.000154941 | 0.00438661 / -0.00438662 | 0.00359932 / -0.00359936 | 0.00376549 / -0.00376546 | 0.0166522 / -0.0166522 | -0.000857146 / 0.000857113 | 0.00239803 / -0.00239805 | 0.00415743 / -0.0041575 |
 | GlobalReduction_JET_EffectiveNP_2 | -0.00219091 / 0.00219091 | -0.00401623 / 0.00401622 | -0.00135448 / 0.00135448 | -0.00547567 / 0.0054757 | -0.00329131 / 0.0032913 | -0.00219958 / 0.00219961 | -0.000343369 / 0.000343398 | -0.00665283 / 0.00665285 | -0.00392692 / 0.00392689 | -0.0033727 / 0.00337274 | -0.00230263 / 0.00230256 |
 | GlobalReduction_JET_EffectiveNP_3 | 0.000996476 / -0.000996472 | 0.000485152 / -0.000485159 | 0.000420551 / -0.00042055 | 0.00211061 / -0.00211065 | 0.00141545 / -0.00141536 | 0.00133692 / -0.00133689 | 0.0012909 / -0.00129087 | 2.85592e-06 / -2.83912e-06 | 0.000677214 / -0.000677158 | 0.00163675 / -0.00163677 | 0.000743012 / -0.000742982 |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000310051 / 0.000310054 | -0.000413089 / 0.000413082 | -0.000175745 / 0.000175746 | -0.000819569 / 0.000819528 | -0.000773896 / 0.000773881 | -0.000599441 / 0.000599399 | -0.00091997 / 0.000919999 | 2.19563e-06 / -2.26136e-06 | -0.000781245 / 0.000781213 | -0.000656916 / 0.00065696 | -0.000194116 / 0.000194047 |
 | GlobalReduction_JET_EffectiveNP_5 | 1.75712e-05 / -1.75679e-05 | -3.12667e-05 / 3.12593e-05 | 0.000205775 / -0.000205773 | -2.33708e-05 / 2.33303e-05 | 6.89847e-05 / -6.90004e-05 | 5.62141e-05 / -5.6256e-05 | -9.47074e-06 / 9.49977e-06 | 7.92503e-07 / -7.75697e-07 | -1.03984e-05 / 1.0366e-05 | 2.20138e-05 / -2.19692e-05 | 2.69487e-05 / -2.69185e-05 |
 | GlobalReduction_JET_EffectiveNP_8 | -7.81109e-06 / 7.81441e-06 | 3.3154e-05 / -3.31614e-05 | 0.000248071 / -0.00024807 | 6.76865e-05 / -6.76619e-05 | -4.7431e-05 / 4.74153e-05 | 5.91113e-05 / -5.90789e-05 | 9.49977e-06 / -9.47074e-06 | -8.58234e-07 / 8.7504e-07 | 0.000102613 / -0.000102557 | -3.50705e-05 / 3.50483e-05 | -1.1228e-05 / 1.12582e-05 |
 | GlobalReduction_JET_EffectiveNP_7 | 8.548e-06 / -8.54468e-06 | -1.93369e-05 / 1.93296e-05 | -0.000166346 / 0.000166347 | -0.000158068 / 0.000158027 | -6.60457e-05 / 6.603e-05 | -4.98674e-05 / 4.98997e-05 | -1.03214e-05 / 1.03505e-05 | 2.44324e-06 / -2.42643e-06 | -3.59476e-06 / 3.56235e-06 | -0.000148905 / 0.00014895 | 5.08341e-05 / -5.09038e-05 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 3.48106e-05 / -3.48073e-05 | 0.00039238 / -0.000392388 | 4.77594e-05 / -4.77579e-05 | 0.000347111 / -0.000347087 | 0.000119904 / -0.00011992 | 0.000128198 / -0.000128166 | -1.04065e-05 / 1.04355e-05 | -1.6836e-06 / 1.70041e-06 | 1.0366e-05 / -1.03984e-05 | 0.000261648 / -0.00026167 | -4.76059e-05 / 4.75361e-05 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.000682205 / -0.000682202 | 0.0033137 / -0.00331371 | 0.0019285 / -0.0019285 | 0.00216396 / -0.002164 | 0.00206883 / -0.00206885 | 0.00118084 / -0.00118088 | 0.00275665 / -0.00275662 | 0.00890421 / -0.00890419 | -0.000276448 / 0.000276504 | 0.000564582 / -0.000564538 | 0.0014185 / -0.00141847 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -1.5022e-06 / 1.50552e-06 | 3.14084e-08 / 3.14084e-08 | -2.97645e-08 / -2.97645e-08 | 1.23242e-08 / 1.23242e-08 | 4.13843e-08 / 4.13843e-08 | -2.15641e-05 / 2.15965e-05 | -2.80209e-08 / -2.80209e-08 | -3.28656e-08 / -3.28656e-08 | 2.79736e-08 / 2.79736e-08 | 2.23086e-08 / 2.23086e-08 | -3.48701e-08 / -3.48701e-08 |
