 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EffectiveNP_3 | -0.00038812 / 0.000388126 | -0.00042805 / 0.000428073 | -0.000271621 / 0.000271679 | 0.000318832 / -0.000318854 | 0.000623966 / -0.000624043 | 0.000273691 / -0.000273712 | -0.000190972 / 0.000190914 | -2.26199e-05 / 2.26385e-05 | 0.000334445 / -0.000334478 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | -2.51166e-05 / 2.51233e-05 | 0.000222693 / -0.000222669 | 0.000114394 / -0.000114403 | 7.21042e-06 / -7.23298e-06 | -0.000485502 / 0.000485422 | 1.53361e-07 / -1.7468e-07 | 0.000189174 / -0.00018916 | 7.15848e-07 / -7.57938e-07 | -0.000434451 / 0.000434497 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | -8.96962e-06 / 8.97644e-06 | -5.13271e-06 / 5.15678e-06 | 8.18358e-07 / -8.2694e-07 | -2.11593e-05 / 2.11367e-05 | -3.4123e-06 / 3.43517e-06 | -2.07361e-06 / 2.05224e-06 | -2.92449e-06 / 2.93862e-06 | -5.11953e-07 / 4.69763e-07 | -4.54038e-05 / 4.54509e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000335847 / 0.000335853 | 1.03362e-05 / -1.03124e-05 | -9.61475e-06 / 9.60634e-06 | 1.07828e-05 / -1.08053e-05 | 6.69324e-06 / -6.77185e-06 | 1.25039e-05 / -1.25251e-05 | 7.21838e-06 / -7.20505e-06 | 1.14181e-06 / -1.12281e-06 | 5.33158e-05 / -5.33497e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | 1.5978e-06 / -1.59142e-06 | 1.07967e-06 / -1.05553e-06 | -2.19922e-06 / 2.19714e-06 | 5.56938e-06 / -5.592e-06 | -3.00528e-06 / 3.02816e-06 | 4.15066e-06 / -4.17204e-06 | -3.58931e-06 / 3.60358e-06 | -3.89448e-07 / 4.0863e-07 | 1.21634e-05 / -1.21977e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | -2.03459e-06 / 2.04135e-06 | 1.22072e-06 / -1.19699e-06 | -5.27927e-06 / 5.33884e-06 | -6.92825e-06 / 6.90579e-06 | -2.28642e-06 / 2.30915e-06 | 0.000646047 / -0.000646069 | 4.06415e-07 / -3.92094e-07 | -2.05583e-07 / 2.24634e-07 | -5.88733e-05 / 5.88393e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.000981895 / 0.000981887 | -0.00165306 / 0.00165305 | -0.00140294 / 0.0014029 | 0.0380243 / -0.0380459 | 0.00617327 / -0.00617381 | 0.00190031 / -0.00190038 | 0.000927372 / -0.000927444 | 0.0326521 / -0.032668 | 0.00280982 / -0.00280997 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -7.69556e-05 / 7.6962e-05 | -8.34294e-05 / 8.33823e-05 | -0.00025614 / 0.000256131 | 0.0352384 / -0.035245 | 0.0052106 / -0.00521069 | -0.000670705 / 0.000670682 | -0.000124677 / 0.00012469 | 5.33308e-05 / -5.33118e-05 | 0.00070515 / -0.000705106 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.31398e-09 / 3.31398e-09 | 1.21634e-08 / 1.21634e-08 | -4.3243e-09 / -4.3243e-09 | 2.63221e-08 / 2.63221e-08 | -3.9967e-08 / -3.9967e-08 | 2.22293e-08 / 2.22293e-08 | -3.0309e-08 / -3.0309e-08 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / 2.3706e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 9.53158e-06 / -9.58877e-06 | -1.46337e-05 / 1.46578e-05 | -5.3459e-05 / 5.34504e-05 | 2.6139e-08 / -4.87771e-08 | 0.000194012 / -0.00019399 | 2.40799e-05 / -2.41013e-05 | -2.71228e-06 / 2.72596e-06 | -2.11297e-08 / -2.11033e-08 | -6.75573e-05 / 6.7523e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -3.9588e-06 / 3.96539e-06 | 2.58167e-06 / -2.62903e-06 | -3.82846e-05 / 3.8276e-05 | 1.97445e-06 / -1.92217e-06 | 1.08023e-05 / -1.08817e-05 | -6.53281e-06 / 6.51142e-06 | -6.2493e-07 / 6.38579e-07 | -2.13256e-08 / -2.0896e-08 | 7.20336e-06 / -7.15621e-06 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.000142468 / 0.000142475 | -0.000673454 / 0.000673476 | -0.000570618 / 0.000570675 | 0.000793092 / -0.000793044 | 0.000805817 / -0.000805799 | -0.000886856 / 0.000886894 | -0.000313249 / 0.000313262 | -4.99365e-06 / 5.01283e-06 | 0.000554301 / -0.000554256 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | -0.0012633 / 0.00126336 | -0.000185092 / 0.000185114 | -0.000349367 / 0.000349364 | 0.0900088 / -0.0896172 | 0.0130285 / -0.0130221 | -0.00149253 / 0.00149259 | 0.00100186 / -0.00100181 | 0.0307894 / -0.0307512 | 0.00449465 / -0.00449387 | -nan / -nan | -nan / -nan |
