 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_Light_2 | -3.81547e-05 / 3.81547e-05 | -7.58159e-05 / 7.58159e-05 | -7.18922e-05 / 7.18922e-05 | -0.00161245 / 0.00161245 | -6.15757e-05 / 6.15757e-05 | -6.07177e-05 / 6.07177e-05 | 8.05802e-05 / -8.05802e-05 | 5.3927e-05 / -5.3927e-05 | -0.000188038 / 0.000188038 | 9.82227e-05 / -9.82227e-05 | 1.6047e-05 / -1.6047e-05 |
 | bTagSF_eigenvars_Light_3 | 3.22375e-05 / -3.22375e-05 | 9.33477e-06 / -9.33477e-06 | 4.18926e-05 / -4.18926e-05 | -0.00254563 / 0.00254563 | -7.47965e-06 / 7.47965e-06 | 2.61072e-05 / -2.61072e-05 | 1.85634e-06 / -1.85634e-06 | 1.1578e-05 / -1.1578e-05 | -0.000172154 / 0.000172154 | 4.45802e-06 / -4.45802e-06 | 9.08004e-06 / -9.08004e-06 |
 | EG_RESOLUTION_ALL | -1.25958e-05 / 1.25861e-05 | -0.00137545 / 0.00137547 | 0.00155723 / -0.00155718 | 0.000596313 / -0.000596346 | 1.91455e-05 / -1.91281e-05 | -0.00016229 / 0.000162297 | -0.00437664 / 0.00437659 | -0.00420101 / 0.00420102 | 0.00437951 / -0.00437952 | 0.00218475 / -0.00218476 | -0.000275959 / 0.000275915 |
 | EG_SCALE_ALL | -0.000627921 / 0.000627912 | 0.00279066 / -0.00279064 | 0.000882472 / -0.000882503 | -0.000673316 / 0.00067335 | 0.000133966 / -0.000133949 | 0.000655406 / -0.000655399 | 0.00388236 / -0.0038824 | 0.0365689 / -0.0365689 | 0.0695264 / -0.0695263 | 0.000564479 / -0.000564492 | 0.000745435 / -0.000745411 |
 | GlobalReduction_JET_BJES_Response | 0.00017038 / -0.00017039 | 0.00629242 / -0.00629239 | -0.000318202 / 0.000318171 | 0.000160782 / -0.000160748 | 0.00410704 / -0.00410702 | 0.00312546 / -0.00312545 | 0.00318196 / -0.00318191 | 0.0183765 / -0.0183765 | -0.000489324 / 0.000489309 | 0.00216966 / -0.00216968 | 0.00374951 / -0.00374949 |
 | GlobalReduction_JET_EffectiveNP_1 | 0.00373026 / -0.00373027 | 0.00809567 / -0.00809565 | 0.00568579 / -0.00568583 | 0.0175591 / -0.0175591 | 0.0110733 / -0.0110732 | 0.00833769 / -0.00833769 | 0.00663105 / -0.006631 | 0.0243406 / -0.0243406 | 0.069974 / -0.069974 | 0.0146681 / -0.0146681 | 0.00854616 / -0.00854613 |
 | GlobalReduction_JET_EffectiveNP_2 | -0.00209717 / 0.00209716 | -0.00413239 / 0.00413241 | -0.00155952 / 0.00155949 | -0.00558742 / 0.00558745 | -0.00319316 / 0.00319307 | -0.00232931 / 0.00232932 | -0.000363792 / 0.000363843 | -0.00735792 / 0.00735793 | -0.00391749 / 0.00391748 | -0.00327095 / 0.00327093 | -0.0027523 / 0.00275232 |
 | GlobalReduction_JET_EffectiveNP_3 | 0.00084078 / -0.00084079 | 0.000573458 / -0.000573432 | 0.000435424 / -0.000435377 | 0.00217585 / -0.00217581 | 0.00138459 / -0.00138458 | 0.00149449 / -0.00149449 | 0.00140133 / -0.00140137 | 2.83539e-06 / -2.82821e-06 | 0.000719741 / -0.000719756 | 0.00132315 / -0.00132317 | 0.000688762 / -0.000688805 |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000243762 / 0.000243752 | -0.000490346 / 0.000490289 | -0.000210173 / 0.000210141 | -0.000816781 / 0.000816815 | -0.000748785 / 0.000748803 | -0.000670973 / 0.000670979 | -0.000998361 / 0.00099832 | 2.37865e-06 / -2.37147e-06 | -0.00083977 / 0.000839755 | -0.000510624 / 0.000510611 | -0.000123418 / 0.000123442 |
 | GlobalReduction_JET_EffectiveNP_5 | -6.07388e-06 / 6.15473e-06 | -3.68319e-05 / 3.68579e-05 | 0.000297769 / -0.000297722 | -1.16738e-05 / 1.16401e-05 | 8.10461e-05 / -8.10287e-05 | 0.000103035 / -0.000103028 | -1.06383e-05 / 1.06894e-05 | 1.00842e-06 / -1.00124e-06 | -1.04287e-05 / 1.04139e-05 | 2.5506e-05 / -2.55193e-05 | 1.24491e-05 / -1.24252e-05 |
