 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_C_2 | 3.44515e-06 / -3.44515e-06 | -5.69747e-05 / 5.69747e-05 | 1.46127e-05 / -1.46127e-05 | 0.000145938 / -0.000145938 | 0.00196512 / -0.00196514 | 3.94034e-07 / -3.94034e-07 | 1.33584e-05 / -1.33584e-05 | 0.000497188 / -0.00049719 | -0.000661679 / 0.000661676 | -1.54851e-05 / 1.54851e-05 | 0.000617372 / -0.000617375 |
 | bTagSF_eigenvars_C_3 | -1.47856e-05 / 1.47856e-05 | 2.04316e-05 / -2.04316e-05 | -7.15721e-06 / 7.15721e-06 | -0.000125575 / 0.000125575 | -0.000602526 / 0.000602524 | -1.94422e-06 / 1.94422e-06 | -8.79187e-06 / 8.79187e-06 | -0.000226508 / 0.000226507 | 0.000168745 / -0.000168745 | 4.82669e-06 / -4.82669e-06 | -0.000158892 / 0.000158892 |
 | bTagSF_eigenvars_Light_0 | -8.38273e-05 / 8.38275e-05 | -0.000395779 / 0.000395783 | -0.000379671 / 0.000379675 | -0.125437 / 0.125618 | -0.000783749 / 0.000783763 | 0.000218667 / -0.000218666 | -0.000173927 / 0.000173928 | -0.0113206 / 0.0113234 | -0.00255443 / 0.00255458 | 0.000112762 / -0.000112762 | -0.000148667 / 0.000148667 |
 | bTagSF_eigenvars_Light_1 | 0.000121273 / -0.000121273 | 0.00013809 / -0.00013809 | 0.000190231 / -0.000190231 | 0.0202124 / -0.0202152 | 0.000243828 / -0.000243828 | 4.1625e-05 / -4.1625e-05 | 5.55853e-05 / -5.55854e-05 | 0.00226678 / -0.00226681 | 0.000446852 / -0.000446854 | 1.3615e-05 / -1.3615e-05 | 5.23796e-05 / -5.23797e-05 |
 | bTagSF_eigenvars_Light_2 | -4.49659e-05 / 4.49659e-05 | -5.81664e-05 / 5.81664e-05 | -9.87377e-05 / 9.87376e-05 | 0.00238035 / -0.00238039 | -5.55208e-05 / 5.55208e-05 | 8.66856e-06 / -8.66857e-06 | -1.94201e-05 / 1.94201e-05 | 7.45975e-05 / -7.45975e-05 | 7.4047e-05 / -7.4047e-05 | -1.59726e-05 / 1.59726e-05 | -1.61906e-05 / 1.61906e-05 |
 | bTagSF_eigenvars_Light_3 | 9.5757e-06 / -9.5757e-06 | 2.57714e-05 / -2.57714e-05 | 3.21572e-05 / -3.21572e-05 | -0.00215167 / 0.00215164 | 1.11523e-05 / -1.11523e-05 | 3.1192e-06 / -3.1192e-06 | 1.55438e-05 / -1.55438e-05 | -0.000189583 / 0.000189583 | -8.02245e-05 / 8.02245e-05 | 8.31584e-06 / -8.31584e-06 | 9.72343e-06 / -9.72343e-06 |
 | EG_RESOLUTION_ALL | -0.000273527 / 0.00027344 | -0.00162715 / 0.00162721 | -0.00175549 / 0.00175547 | -0.00472665 / 0.00472658 | 0.000259159 / -0.000259111 | 0.000527246 / -0.000527289 | -0.000119123 / 0.000119108 | 0.0462841 / -0.0462919 | 0.00177676 / -0.00177678 | -0.000791406 / 0.000791376 | -0.00046726 / 0.000467289 |
 | EG_SCALE_ALL | 0.00096361 / -0.000963592 | -0.00395673 / 0.00395661 | -0.0022027 / 0.00220265 | -0.000740735 / 0.0007407 | 0.0010025 / -0.00100256 | 0.000834489 / -0.000834537 | 0.0051622 / -0.0051624 | -0.00811627 / 0.00811585 | 0.00141138 / -0.00141141 | 0.000887452 / -0.000887487 | 0.000476498 / -0.000476577 |
 | GlobalReduction_JET_BJES_Response | -0.0109009 / 0.0109 | -0.0033448 / 0.0033447 | -0.0188061 / 0.0188034 | -0.000482682 / 0.00048265 | 0.0040774 / -0.00407748 | -0.00029164 / 0.000291596 | 0.00247211 / -0.00247218 | -0.0261493 / 0.0261439 | 0.00062174 / -0.000621695 | 0.00121157 / -0.00121161 | -0.00010873 / 0.000108759 |
 | GlobalReduction_JET_EffectiveNP_1 | -0.0252313 / 0.0252206 | -0.0134483 / 0.0134453 | -0.0314607 / 0.031444 | 0.0107384 / -0.0107402 | 0.00305809 / -0.00305829 | -0.00607211 / 0.00607146 | -0.00804586 / 0.00804478 | 0.0163332 / -0.0163374 | 0.0423988 / -0.0424269 | -0.00571584 / 0.00571535 | -0.0179028 / 0.0178975 |
