 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_C_2 | -2.46927e-05 / 2.46927e-05 | -6.43779e-05 / 6.43779e-05 | 6.13088e-06 / -6.13088e-06 | 0.000145613 / -0.000145614 | 0.00195449 / -0.00195452 | -2.97866e-06 / 2.97866e-06 | 1.81639e-05 / -1.81639e-05 | 0.000497863 / -0.000497864 | -0.000644734 / 0.000644731 | -2.37105e-05 / 2.37105e-05 | 0.00060556 / -0.000605563 |
 | bTagSF_eigenvars_C_3 | -1.86457e-05 / 1.86457e-05 | 2.27656e-05 / -2.27656e-05 | -5.75446e-06 / 5.75446e-06 | -0.000125592 / 0.000125592 | -0.000599606 / 0.000599603 | -2.52789e-06 / 2.52789e-06 | -7.52016e-06 / 7.52016e-06 | -0.000226815 / 0.000226814 | 0.000165166 / -0.000165166 | 6.4958e-06 / -6.4958e-06 | -0.000156329 / 0.000156329 |
 | bTagSF_eigenvars_Light_0 | -0.000114554 / 0.000114554 | -0.000569235 / 0.000569242 | -0.000474104 / 0.000474109 | -0.125518 / 0.125705 | -0.000856082 / 0.000856098 | 0.000205627 / -0.000205626 | -0.000159356 / 0.000159357 | -0.0113368 / 0.0113396 | -0.00266507 / 0.00266524 | 0.000125279 / -0.000125278 | -6.94169e-05 / 6.9417e-05 |
 | bTagSF_eigenvars_Light_1 | 0.00012879 / -0.00012879 | 0.000192654 / -0.000192654 | 0.000212085 / -0.000212085 | 0.020217 / -0.0202198 | 0.000250305 / -0.000250305 | 4.30573e-05 / -4.30573e-05 | 5.26811e-05 / -5.26812e-05 | 0.00226979 / -0.00226982 | 0.000474894 / -0.000474896 | 8.25437e-06 / -8.25437e-06 | 3.37058e-05 / -3.37058e-05 |
 | bTagSF_eigenvars_Light_2 | -4.8077e-05 / 4.80769e-05 | -7.2694e-05 / 7.26939e-05 | -9.98481e-05 / 9.98481e-05 | 0.00234031 / -0.00234035 | -5.39872e-05 / 5.39871e-05 | 9.73461e-06 / -9.73461e-06 | -1.81299e-05 / 1.81299e-05 | 7.48329e-05 / -7.4833e-05 | 7.15875e-05 / -7.15875e-05 | -1.27738e-05 / 1.27738e-05 | -1.32657e-05 / 1.32657e-05 |
 | bTagSF_eigenvars_Light_3 | 9.90727e-06 / -9.90727e-06 | 2.5452e-05 / -2.5452e-05 | 2.95102e-05 / -2.95102e-05 | -0.00212952 / 0.00212949 | 1.13525e-05 / -1.13525e-05 | 2.69509e-06 / -2.69509e-06 | 1.48608e-05 / -1.48608e-05 | -0.000189826 / 0.000189826 | -8.28958e-05 / 8.28958e-05 | 7.44729e-06 / -7.44729e-06 | 9.52388e-06 / -9.52388e-06 |
 | EG_RESOLUTION_ALL | -0.000290669 / 0.00029067 | -0.00174284 / 0.00174284 | -0.0012264 / 0.00122639 | -0.00474255 / 0.00474252 | 0.000153867 / -0.000153813 | 0.000576507 / -0.000576499 | -0.000807156 / 0.000807082 | 0.0463506 / -0.046358 | 0.00191327 / -0.00191331 | -0.000635101 / 0.000635032 | -0.000226493 / 0.000226488 |
 | EG_SCALE_ALL | 0.00110998 / -0.00110999 | -0.0059886 / 0.00598835 | -0.00173527 / 0.00173524 | -0.000704555 / 0.000704554 | 0.00109157 / -0.00109162 | 0.00080239 / -0.000802386 | 0.00639756 / -0.0063978 | -0.00812878 / 0.00812826 | 0.00140038 / -0.00140042 | 0.000893168 / -0.000893164 | 0.000641587 / -0.000641595 |
 | GlobalReduction_JET_BJES_Response | -0.0107141 / 0.0107132 | -0.00567851 / 0.00567826 | -0.0190367 / 0.0190337 | -0.000480453 / 0.000480454 | 0.00409018 / -0.00409035 | -0.000357256 / 0.000357264 | 0.00302392 / -0.00302395 | -0.0261775 / 0.026172 | 0.000618306 / -0.00061834 | 0.0012511 / -0.00125111 | -0.000640518 / 0.00064051 |
 | GlobalReduction_JET_EffectiveNP_1 | -0.0240382 / 0.024029 | -0.012606 / 0.0126035 | -0.0302076 / 0.0301929 | 0.0109452 / -0.0109471 | 0.00311259 / -0.00311268 | -0.00594125 / 0.00594071 | -0.00707794 / 0.0070772 | 0.0163687 / -0.0163728 | 0.042907 / -0.0429342 | -0.00553372 / 0.00553325 | -0.0182393 / 0.0182341 |
