 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 8.23969e-05 / -8.23651e-05 | 1.93112e-06 / -1.91686e-06 | -1.00271e-07 / 9.00591e-08 | 0.0020086 / -0.00200865 | 0.000279457 / -0.000279467 | 0.000315721 / -0.000315673 | 2.66993e-06 / -2.61526e-06 | 1.29366e-08 / 1.26691e-08 | 2.58523e-07 / -2.39839e-07 | -1.99668e-05 / 1.99585e-05 | 1.27698e-05 / -1.27815e-05 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.00131212 / -0.0013121 | -0.00169235 / 0.00169235 | 0.00202708 / -0.00202706 | 0.00312841 / -0.0031285 | 0.00323507 / -0.00323516 | 0.00283276 / -0.00283277 | 0.0076015 / -0.00760195 | 0.000605841 / -0.000605886 | 0.000395768 / -0.00039575 | 0.00339459 / -0.0033946 | 0.0017806 / -0.00178063 |
 | GlobalReduction_JET_Flavor_Composition | 0.00590746 / -0.00590705 | 0.00456364 / -0.0045634 | 0.00569268 / -0.00569233 | 0.0487685 / -0.0487264 | 0.0197209 / -0.0197157 | 0.00981821 / -0.00981705 | 0.0157245 / -0.0157214 | -0.0314292 / 0.219103 | 0.00245707 / -0.00245699 | 0.0265637 / -0.0265536 | 0.0146575 / -0.0146548 |
 | GlobalReduction_JET_PunchThrough_MC16 | 1.14249e-06 / -1.11043e-06 | -5.85802e-07 / 6.00158e-07 | 2.64738e-08 / -3.67568e-08 | -8.55229e-09 / -8.55229e-09 | 1.47547e-07 / -1.57242e-07 | 8.62388e-05 / -8.61905e-05 | 4.46148e-06 / -4.46977e-06 | 1.28931e-08 / 1.28931e-08 | 9.40793e-09 / 9.40793e-09 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.00057228 / 0.000572277 | 0.000986869 / -0.000986879 | -0.00215889 / 0.00215884 | -0.00824562 / 0.00824499 | -0.00181607 / 0.00181604 | 0.000377252 / -0.000377254 | 0.000476973 / -0.000476975 | -1.08893e-05 / 1.08893e-05 | 0.000758624 / -0.00075863 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 4.44864e-05 / -4.44864e-05 | -0.00540168 / 0.00540093 | 0.00136194 / -0.00136199 | 0.0353616 / -0.0353936 | 0.00655732 / -0.00655843 | 0.000100383 / -0.000100383 | -0.0204252 / 0.0204144 | -0.000948956 / 0.000948933 | 0.00583984 / -0.00584072 | 0.00100354 / -0.00100356 | -0.00319333 / 0.00319307 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.000937836 / 0.000937844 | -0.00287192 / 0.002872 | 0.00119602 / -0.00119601 | 0.0491687 / -0.049137 | 0.00499747 / -0.00499723 | 0.00443915 / -0.00443897 | -0.0203584 / 0.0203615 | -0.00107976 / 0.00107977 | 0.00756484 / -0.00756429 | 0.00237554 / -0.00237549 | -0.00424299 / 0.00424315 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.00098749 / -0.000987441 | 0.00485991 / -0.00485872 | 0.00335242 / -0.00335185 | 0.0509684 / -0.0508244 | 0.00943013 / -0.00942559 | 0.000104955 / -0.000104955 | -0.0206567 / 0.0206771 | -0.000807694 / 0.000807726 | 0.00247189 / -0.00247158 | -0.00152561 / 0.00152572 | -0.00253234 / 0.00253266 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.00016476 / -0.000164761 | -0.00426374 / 0.00426339 | 0.00401519 / -0.0040155 | 0.0418274 / -0.0418589 | 0.00438326 / -0.00438363 | 0.00311324 / -0.00311342 | -0.0206529 / 0.0206445 | -0.000543232 / 0.000543226 | 0.0031873 / -0.00318749 | -0.0020754 / 0.00207532 | -0.00215752 / 0.00215743 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.00112391 / 0.0011239 | 0.0040125 / -0.00401258 | 0.00223603 / -0.00223605 | 0.0133889 / -0.0133898 | 0.00637303 / -0.00637323 | -0.00313733 / 0.00313727 | -0.000414884 / 0.000414883 | -0.000943414 / 0.000943409 | 0.00491071 / -0.00491084 | -0.00215171 / 0.00215169 | -0.00189938 / 0.00189936 |
