 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EffectiveNP_2 | 0.000109651 / -0.000109645 | 0.000721507 / -0.000721555 | 0.000606075 / -0.000606084 | -0.000802406 / 0.000802382 | -0.000803769 / 0.000803789 | 0.000359049 / -0.00035907 | 0.000321188 / -0.000321175 | 1.61217e-07 / -1.42364e-07 | -0.000433459 / 0.000433425 | -2.56936e-05 / 2.56958e-05 | -0.00596374 / 0.00596364 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.000387503 / 0.00038751 | -0.000427412 / 0.000427435 | -0.000271201 / 0.000271259 | 0.000318341 / -0.000318363 | 0.000623006 / -0.000623083 | 0.00027327 / -0.000273291 | -0.000190662 / 0.000190603 | -2.25851e-05 / 2.26036e-05 | 0.000333914 / -0.000333948 | -4.0404e-06 / 4.04258e-06 | -1.29794e-05 / 1.29818e-05 |
 | GlobalReduction_JET_EffectiveNP_4 | -2.50854e-05 / 2.50921e-05 | 0.000222465 / -0.000222441 | 0.000114276 / -0.000114284 | 7.20269e-06 / -7.22523e-06 | -0.000484983 / 0.000484903 | 1.53182e-07 / -1.74481e-07 | 0.000188955 / -0.000188942 | 7.15054e-07 / -7.57105e-07 | -0.000433968 / 0.000434013 | 3.63163e-05 / -3.6314e-05 | 4.57077e-05 / -4.57052e-05 |
 | GlobalReduction_JET_EffectiveNP_5 | -8.96878e-06 / 8.97561e-06 | -5.13261e-06 / 5.15668e-06 | 8.18298e-07 / -8.26879e-07 | -2.11577e-05 / 2.1135e-05 | -3.41204e-06 / 3.43491e-06 | -2.07343e-06 / 2.05206e-06 | -2.92417e-06 / 2.9383e-06 | -5.11888e-07 / 4.69702e-07 | -4.53982e-05 / 4.54453e-05 | 4.46771e-07 / -4.44508e-07 | -2.35256e-05 / 2.35281e-05 |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000335604 / 0.00033561 | 1.03283e-05 / -1.03046e-05 | -9.60567e-06 / 9.59727e-06 | 1.07749e-05 / -1.07973e-05 | 6.68838e-06 / -6.7669e-06 | 1.24947e-05 / -1.25158e-05 | 7.21265e-06 / -7.19934e-06 | 1.14095e-06 / -1.12197e-06 | 5.32739e-05 / -5.33078e-05 | -7.9881e-07 / 8.0105e-07 | 2.37034e-05 / -2.37804e-05 |
 | GlobalReduction_JET_EffectiveNP_7 | 1.59782e-06 / -1.59144e-06 | 1.07956e-06 / -1.05542e-06 | -2.19905e-06 / 2.19706e-06 | 5.56897e-06 / -5.59159e-06 | -3.00506e-06 / 3.02793e-06 | 4.15035e-06 / -4.17173e-06 | -3.58896e-06 / 3.60321e-06 | -3.89415e-07 / 4.08596e-07 | 1.21619e-05 / -1.21961e-05 | 9.03405e-08 / -8.80771e-08 | -9.62937e-07 / 9.65447e-07 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | -2.03393e-06 / 2.04068e-06 | 1.22033e-06 / -1.19661e-06 | -5.27767e-06 / 5.3372e-06 | -6.92603e-06 / 6.90358e-06 | -2.28573e-06 / 2.30843e-06 | 0.000645843 / -0.000645865 | 4.06431e-07 / -3.92127e-07 | -2.05541e-07 / 2.24578e-07 | -5.88513e-05 / 5.88173e-05 | 1.6034e-06 / -1.60115e-06 | 2.67067e-05 / -2.67042e-05 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.000976732 / 0.000976719 | -0.00164426 / 0.00164423 | -0.00139546 / 0.00139541 | 0.037819 / -0.0378482 | 0.00614032 / -0.00614106 | 0.00189018 / -0.00189027 | 0.000922425 / -0.000922502 | 0.0324761 / -0.0324976 | 0.00279486 / -0.00279505 | 0.00296548 / -0.00296566 | 0.00516957 / -0.0051701 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -7.69329e-05 / 7.69393e-05 | -8.34296e-05 / 8.33826e-05 | -0.000256046 / 0.000256038 | 0.0352211 / -0.0352264 | 0.00520846 / -0.00520852 | -0.00067044 / 0.000670418 | -0.000124645 / 0.000124659 | 5.33096e-05 / -5.32907e-05 | 0.000704847 / -0.000704802 | -6.92719e-06 / 6.92942e-06 | 0.0052094 / -0.00520948 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.31398e-09 / 3.31398e-09 | 1.21633e-08 / 1.21633e-08 | -4.3243e-09 / -4.3243e-09 | 2.63221e-08 / 2.63221e-08 | -3.9967e-08 / -3.9967e-08 | 2.22293e-08 / 2.22293e-08 | -3.0309e-08 / -3.0309e-08 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / 2.3706e-08 | 1.1403e-09 / 1.1403e-09 | 1.26436e-09 / 1.26436e-09 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 9.53192e-06 / -9.58911e-06 | -1.46336e-05 / 1.46577e-05 | -5.34578e-05 / 5.34492e-05 | 2.61367e-08 / -4.87747e-08 | 0.000194011 / -0.000193988 | 2.40797e-05 / -2.41011e-05 | -2.71234e-06 / 2.72601e-06 | -2.11335e-08 / -2.10992e-08 | -6.756e-05 / 6.75256e-05 | -2.94309e-06 / 2.94536e-06 | -1.84741e-06 / 1.84993e-06 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -3.9587e-06 / 3.96528e-06 | 2.58158e-06 / -2.62894e-06 | -3.82815e-05 / 3.82729e-05 | 1.9744e-06 / -1.92213e-06 | 1.0802e-05 / -1.08814e-05 | -6.53263e-06 / 6.51125e-06 | -6.2484e-07 / 6.38493e-07 | -2.13305e-08 / -2.08895e-08 | 7.20244e-06 / -7.15529e-06 | 0.00312122 / -0.00312128 | 4.6627e-06 / -4.66019e-06 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.00014244 / 0.000142447 | -0.000673361 / 0.000673382 | -0.000570535 / 0.000570592 | 0.000792961 / -0.000792914 | 0.000805684 / -0.000805666 | -0.000886709 / 0.000886748 | -0.0003132 / 0.000313214 | -4.99282e-06 / 5.012e-06 | 0.000554161 / -0.000554116 | 2.1753e-05 / -2.17507e-05 | 0.00600873 / -0.006009 |
 | GlobalReduction_JET_Flavor_Composition | -0.00121436 / 0.00121438 | -0.000177926 / 0.000177946 | -0.000335803 / 0.000335797 | 0.0865006 / -0.0863253 | 0.0125234 / -0.0125215 | -0.00143473 / 0.00143474 | 0.000963094 / -0.000963074 | 0.0295939 / -0.029581 | 0.00432049 / -0.00432025 | 0.000553827 / -0.000553822 | -0.00113998 / 0.00113999 |
