NUISANCE_PARAMETERS
-0.000717091   0.000492382   0.000259829   0.000233741   0.000127385   0.000187245   0.000171657   0.000146034   0.000111867   5.901e-06   -7.8004e-05   -9.50316e-05   -4.44613e-05   -7.85887e-05   -5.58686e-05   -0.000122238   -0.000188073   0.000264292   0.000121087   0.000224506   -7.46716e-06   0.000334702   0.000394482   0.000410654   0.000276152   -2.39399e-05   0.0002228   0.000584018   0.000685464   0.00103287   0.00154549   0.00227796   1   0.00118352   -1.2967e-09   7.76295e-05   0.00160741   -1.18774e-05   0.00066284   -0.00012052   7.89406e-05   -0.000399075   0.0103499   -0.000241987   0.0030682   0.000338287   0.000229162   -0.000895033   0.00274549   -0.00155163   -1.2967e-09   -0.00153636   0.000894007   2.84452e-05   0.000266618   0.000975458   0.00109035   0.00194387   3.49504e-06   7.7233e-06   0.00120373   -0.00117129   5.07383e-07   1.73673e-06   -5.06536e-06   -1.95099e-07   -6.76819e-05   -0.00423051   -0.00180705   -0.00309086   -0.00882087   -0.00401991   -0.00381842   -0.00304238   0.000699106   0.00064843   -0.00520672   -0.0133324   -0.023   -0.0134874   -0.00912231   0.0230796   0.00510236   0.000181275   0.00338015   -4.4305e-06   5.65313e-07   -4.52804e-06   -1.66789e-06   0.00102557   -2.80279e-05   -1.32497e-05   -2.18051e-07   0.000131973   0.000380529   -0.000734209   0.000526522   -0.000536865   -0.00031919   -1.2967e-09   0.000716665   -0.000757544   0.00028371   0.000911255   0.000549568   -0.0011669   4.11503e-05   0.000761367   -0.000634344   -0.000907309   -0.00064155   -0.000105471   -1.2967e-09   0.00297965   -0.00289589   -0.000318555   5.51563e-05   -1.89705e-05   0.000229725   0.000340085   4.61089e-05   0.00030528   -4.42823e-05   0.000130431   -0.000408959   -0.000712601   -0.000835026   5.69162e-05   0.000233213   -5.2157e-08   7.52481e-06   0.000971667   0.000744834   -0.000151485   0.000341017   
0.000711946   0.000171049   9.568e-05   0.000111276   5.90655e-05   9.08521e-05   8.3846e-05   6.53133e-05   6.11027e-05   3.01981e-05   -4.69302e-05   -3.64825e-05   -2.8146e-05   -2.24802e-05   -7.69698e-05   -9.06e-05   -9.55183e-05   0.000199537   5.68846e-05   0.000242446   -7.57556e-05   0.000314019   0.000264961   0.000263815   -1.85735e-05   0.00108383   0.00123812   0.00183405   0.00155085   0.00176503   0.00222067   1   0.00227796   0.000644984   -1.32617e-09   -0.00102832   0.000933487   0.000292749   -0.00133745   0.000140835   -0.000835811   -0.000875199   0.00364059   0.00175209   0.00257364   1.32268e-05   0.000139882   -0.000213175   0.00199181   0.00166538   -1.32617e-09   0.00104814   0.000585257   3.02008e-05   0.000107779   0.000525903   0.000991288   0.000776111   1.56175e-06   -4.93138e-06   0.00132072   -0.00113835   1.42695e-07   -2.79353e-07   5.60636e-06   5.3247e-05   -5.96003e-05   -0.00227165   -0.0019919   -0.000847146   -0.00395798   0.000192334   -0.000238303   -0.00228275   -0.000413333   0.000388164   -0.00481496   -0.0107282   0.00140956   -0.00526282   -0.00994749   0.00211579   0.00293671   0.000218516   0.00501844   7.4588e-08   -1.11271e-06   1.06387e-06   1.53198e-07   0.000562825   1.56757e-05   -1.9384e-06   -1.17588e-06   0.000720617   0.00065775   -0.000516946   0.00143658   0.00109723   0.000963147   -1.32617e-09   -0.000495415   -0.00197973   0.00069972   0.00114691   0.000764192   -0.000994325   -0.00141033   0.000472082   -0.001257   -0.00036928   -0.00136833   0.000833963   -1.32617e-09   0.00300393   -0.000670562   0.000148995   0.000157435   -0.000152962   -0.000710986   0.000145189   0.000377664   -7.42789e-05   0.000210954   0.000804261   -0.000807743   -0.000674775   -0.00121313   -0.000272369   0.000639436   -1.91981e-08   9.91748e-06   0.000661209   0.00042207   -0.000269649   0.000509068   
0.000715591   0.000103737   6.51524e-05   6.56932e-05   4.57955e-05   5.06526e-05   4.24286e-05   3.46316e-05   3.7715e-05   5.39215e-05   -5.90654e-06   6.35301e-06   1.00338e-05   -5.03534e-06   -5.40327e-05   -3.72144e-05   -7.98401e-05   0.000195438   5.21141e-06   0.000248191   -0.000121504   0.000287911   0.000280909   0.000231518   -0.000202561   0.00146439   0.00164605   0.00229915   0.00191258   0.00200927   1   0.00222067   0.00154549   -6.21519e-05   1.2908e-09   -0.000568501   0.000202452   3.33637e-05   -0.000783746   2.02698e-05   0.000653482   0.000251926   0.000616602   0.00183711   0.00012985   -0.000389869   4.89895e-05   -0.00157977   0.00168898   -0.000939678   1.2908e-09   -0.000728281   0.000251654   5.2613e-05   -7.49239e-05   -4.72971e-05   0.000164749   -0.00025483   -3.87861e-06   -5.94124e-06   0.000242955   -0.000729226   3.87712e-07   -3.3561e-08   5.29926e-06   -2.13282e-05   -3.223e-05   -0.00159847   -0.00149966   0.000764751   6.07261e-06   0.00121511   0.000286327   -0.000414095   0.000260859   0.000365111   -0.00482585   -0.0097186   0.00432752   0.00100448   -0.00401294   -0.0102753   0.00200393   0.000838938   0.00620277   -1.30827e-06   -6.18689e-06   -1.07428e-06   -2.0307e-07   0.000157842   2.62314e-05   -1.53329e-06   -1.81088e-06   0.000928369   0.000766211   -0.000191003   0.00216586   0.00235541   0.00226955   1.2908e-09   -0.000328481   -0.00248007   0.00126509   0.00140177   0.00126959   -0.000330319   -0.00243837   0.00140369   -0.0012073   0.000385154   -0.00145563   0.0019417   1.2908e-09   0.00195073   0.00186837   0.000596778   0.000192894   -0.000237734   -0.00133076   -0.000378979   0.000309748   -0.000398213   -0.000117082   0.00112676   -0.00113041   -0.000638904   -0.00129924   -0.000274924   0.000798586   -1.19033e-08   5.4552e-06   0.000212948   0.000691077   -0.000244834   0.000615358   
-0.000525414   1.04161e-06   1.99623e-05   4.06401e-06   1.58773e-05   2.33096e-05   2.43961e-05   3.65228e-05   2.36704e-05   7.90129e-05   1.67176e-06   -2.71759e-05   -4.01478e-06   -3.05977e-05   0.000147406   6.11776e-05   9.94825e-06   8.88374e-05   -6.21025e-05   0.00014951   -0.000103916   0.000211845   0.000356495   0.000292009   -1.45474e-05   0.0015358   0.00159897   0.00214591   0.00168136   1   0.00200927   0.00176503   0.00103287   -0.00092579   -1.31551e-09   0.000448129   -0.000925432   -4.31269e-05   0.003383   -0.000212479   0.000953846   0.00122833   -0.00041687   -0.00131472   -0.00166507   -4.77177e-05   -5.39549e-05   -0.00152117   0.000311704   -0.000205938   -1.31551e-09   -0.00283434   4.21167e-05   7.97872e-05   -0.000120243   -0.000467995   -0.00032113   -0.000789333   -1.6971e-06   3.78613e-06   -0.000329235   4.08812e-07   -2.21902e-07   -5.7106e-06   -4.14226e-06   -2.00602e-05   3.04599e-05   -0.00060156   0.000916064   0.00143239   0.00250494   0.000723014   0.000708892   0.00120897   5.02796e-05   0.000502786   -0.00372353   -0.00802906   0.00495701   0.00362735   -0.00471911   -0.0108069   0.00204496   0.000371652   0.00306737   -5.47351e-06   7.93193e-07   1.85124e-06   1.16796e-06   0.000148033   3.05972e-05   7.82526e-06   2.52473e-06   0.000610316   0.0002873   -0.000208055   0.00115763   0.000855361   0.00122562   -1.31551e-09   -0.000251205   -0.00123739   0.000156158   0.000295154   0.00084201   0.000298414   -0.00140703   0.000653199   -0.000634888   0.000297431   -0.00016083   0.00142226   -1.31551e-09   0.000452592   0.00119052   0.000380759   0.000166296   -8.66169e-05   -0.000375324   -0.000953925   -0.000176833   -0.000125176   -0.000660383   0.000412917   -0.000399648   -0.000331412   -0.000861044   -0.000259513   0.000246032   -4.05241e-10   2.12157e-05   0.000138613   0.000194294   -0.00016063   0.000222881   
0.000206337   -1.1377e-05   6.46256e-07   1.99763e-05   3.61793e-05   4.01533e-05   3.76039e-05   2.82582e-05   1.92247e-05   5.26329e-05   6.02637e-05   9.0022e-05   6.34225e-05   6.9215e-05   -2.65913e-05   8.83519e-06   7.16448e-05   0.000186959   1.7163e-05   5.28137e-05   -0.000160818   0.000237816   0.000258812   0.000271854   -0.000117424   0.00130189   0.00152107   0.00212412   1   0.00168136   0.00191258   0.00155085   0.000685464   -0.00135646   -1.30455e-09   0.00169132   -0.0012886   -3.87638e-05   -0.00148406   0.000214796   -0.00113939   0.00203024   -0.00174757   -0.000166924   -0.00310914   -5.26586e-05   1.6167e-05   0.000218015   -0.00191851   -0.00176678   -1.30455e-09   2.7807e-05   -0.000376247   7.49734e-06   -0.000130641   -0.000418672   -0.000699487   -0.000499253   -2.9597e-07   -2.57013e-05   -0.00098141   0.000855627   1.35971e-06   -1.12069e-06   1.98834e-06   -3.62663e-05   -2.32387e-05   0.000116783   0.00164642   0.000962721   0.00298162   0.000669609   0.000672168   0.000696218   -0.000374901   0.000482922   -0.00373124   -0.00698886   0.00477683   0.00458478   -2.49373e-05   -0.015044   0.00121691   0.000894652   0.00598579   7.96892e-06   -9.06324e-07   1.1477e-06   1.21683e-06   -0.000256394   3.12023e-05   1.39366e-05   1.57539e-06   0.000486774   0.000412138   0.000258806   0.00237218   0.00262717   0.00311536   -1.30455e-09   0.00104291   -0.000331989   0.00121292   0.00233345   0.00288789   0.00165241   -0.000675996   0.00551562   0.00283395   0.00462532   0.000560817   0.00427664   -1.30455e-09   -0.00038572   0.00182234   0.00121043   8.47649e-05   -0.000218401   -0.00144822   -0.00140045   -0.000964739   -0.000613924   -0.00149253   0.000826309   -0.00113564   -0.00058384   -0.000851493   -0.000275633   0.000480666   3.22723e-10   -6.02072e-05   -0.000477772   -0.000215827   -0.000101446   0.000502146   
0.00154384   -0.000105749   -4.62231e-05   5.61022e-06   2.97358e-05   6.08377e-05   6.56506e-05   6.65873e-05   4.11454e-05   0.00020385   0.000113087   8.26891e-05   6.44044e-05   8.82309e-05   9.61267e-05   0.000161531   0.000341158   -8.97775e-05   -6.15443e-06   9.30084e-05   6.96118e-05   0.000306589   0.000322739   0.000389535   0.000603676   0.0030279   0.00262248   1   0.00212412   0.00214591   0.00229915   0.00183405   0.000584018   -0.00349072   -1.33017e-09   0.000678513   -0.00380642   6.32777e-05   -0.000960105   0.000263985   0.000721564   0.00223326   -0.000612593   -0.00189199   -0.00300941   0.000626279   0.000194041   0.00208516   -0.00276306   0.00266847   -1.33017e-09   0.00237909   -0.000504879   1.44878e-05   -5.91303e-05   -0.000669003   -0.000785064   -0.000902059   -1.05108e-05   -9.29404e-06   -0.00145825   0.00227412   3.20795e-06   2.15938e-06   -2.14397e-05   -4.35876e-06   6.74384e-05   0.000723893   0.0039434   0.00114626   0.0039554   0.000852637   0.0014805   0.00133075   -0.00223676   0.0010831   -0.00193554   -0.00783011   0.00653982   0.00531014   0.00349841   -0.0234903   0.00404815   -0.0108737   -0.0025653   -1.0176e-05   5.33266e-06   6.52311e-06   2.44201e-06   -0.00013102   -0.000455011   2.38696e-05   7.16445e-06   7.93557e-06   -0.000664345   8.69014e-05   -0.00242106   -0.00534378   -0.00357661   -1.33017e-09   0.000193998   0.00320225   -0.00148238   0.000797822   -0.00209735   -0.00137265   0.00234576   0.000954692   0.000546749   0.00185394   -0.000507013   0.00069781   -1.33017e-09   -0.00254829   -0.00285658   -3.78059e-05   -0.000145973   0.000230869   0.0015505   -0.00219773   -0.00157937   0.000228765   -0.00112718   -0.0010423   0.00150319   -0.000697783   0.000809631   9.42016e-05   -0.000962407   9.84099e-09   6.30688e-05   -0.00181516   -9.39431e-05   -5.49457e-07   -0.000415063   
0.00100299   -7.27185e-05   -3.43644e-05   -1.52183e-05   3.95906e-06   1.70801e-05   2.83885e-05   3.07043e-05   1.5744e-05   -4.04468e-06   -2.16203e-05   -8.60888e-06   -2.70778e-05   -4.26457e-05   -1.76567e-05   -2.23664e-06   -4.66946e-05   -0.000230321   -2.34776e-05   -0.000155523   0.000188069   0.000243507   0.00030524   0.000425199   0.00108614   0.00309631   1   0.00262248   0.00152107   0.00159897   0.00164605   0.00123812   0.0002228   1.23022e-05   -1.29965e-09   -0.00105051   0.00026215   -0.000213342   0.000314277   -0.000373167   0.00110018   0.00126854   0.000338209   -0.000103159   -0.0016547   4.76704e-05   -6.41687e-05   0.00277394   -0.00285548   0.00148451   -1.29965e-09   -0.000391111   -0.000434758   1.02735e-05   -4.6338e-05   -0.00033851   -0.000782142   -0.000687829   -1.89958e-05   -2.51278e-05   -0.00117817   0.00170214   2.24285e-07   -1.12883e-05   5.86726e-05   -1.87699e-05   -4.9512e-05   0.00237699   0.00300934   0.000650159   0.00201149   0.000678526   0.000864254   -2.89076e-05   -0.00171295   0.00118508   0.000273449   -0.00511753   0.00361891   0.00610145   0.0056749   -0.0221488   0.0045907   0.000887808   -0.00812825   1.25045e-05   -3.00429e-05   -1.00843e-05   -3.90911e-06   -6.89153e-05   1.8768e-05   -1.96174e-05   -1.02743e-05   -0.00178928   -0.00117847   -0.000147465   -0.00371598   -0.00477275   -0.00383247   -1.29965e-09   -0.00117491   0.00441558   -0.00292042   -0.00206835   -0.00159153   0.000327704   0.00407778   -0.00413277   0.00102426   -0.00355447   0.00188722   -0.00361662   -1.29965e-09   -0.00402386   -0.00363002   -0.001529   -0.000269887   0.000504581   0.00367307   0.000488414   -0.00080937   0.00103294   0.000116557   -0.00250349   0.00179661   0.000564108   0.0022417   0.00079473   -0.00186646   7.96567e-09   -0.000120215   6.39895e-05   -0.00122993   0.000136394   -0.000814379   
0.00127485   -0.000105061   -5.41891e-05   -2.00947e-05   -1.43023e-05   -3.16683e-06   1.99964e-05   7.50581e-06   -7.42448e-07   -0.000103325   -6.27689e-05   2.74369e-05   -8.03255e-06   4.85995e-05   -3.19592e-06   0.000173588   0.000365563   -0.00055694   4.4535e-05   -0.000326267   0.000571242   0.000288497   0.000224961   0.000506949   0.00217707   1   0.00309631   0.0030279   0.00130189   0.0015358   0.00146439   0.00108383   -2.39399e-05   -0.00154158   1.31316e-09   0.000183017   -0.00190872   -0.000162905   -0.00273455   4.73987e-05   -0.000926687   0.000395279   0.00274634   2.81629e-05   -0.000363538   0.000220788   0.000183895   0.00447605   -0.00508259   0.00166538   1.31316e-09   0.00106769   -0.000818023   -0.00028725   -0.000105891   -6.51614e-05   -0.000963955   -0.000320041   2.83533e-05   7.958e-05   -0.00183649   0.00468563   -7.09773e-06   2.27708e-05   -5.12734e-05   6.63496e-05   -0.000107444   0.00459603   0.00299278   -0.00201245   -0.0043941   0.00038609   0.000863402   0.00124131   -0.00863399   0.00162592   0.0053645   -0.00222825   0.00370327   0.00790764   0.00742339   -0.0251306   0.00819699   0.00187729   -0.0198718   6.07826e-06   4.23702e-05   1.10936e-05   1.62138e-06   -0.000475419   0.000131474   -6.68572e-07   3.67982e-06   -0.00367847   -0.00247689   -0.00144624   -0.00887907   -0.0104853   -0.00869777   1.31316e-09   -0.00419664   0.00649306   -0.00572683   -0.00738955   -0.00596537   -0.000292839   0.00790184   -0.0134497   -0.00156986   -0.0126919   0.00250887   -0.0106909   1.31316e-09   -0.00724625   -0.00798176   -0.00364608   -0.000407207   0.00111678   0.00792669   0.00225451   0.000294346   0.00211702   0.00171372   -0.0048575   0.00421266   0.00188309   0.00381015   0.00172969   -0.00392866   1.08171e-08   9.39896e-05   -0.000530227   -0.00113692   0.00038998   -0.0018137   
0.00377122   1.82318e-05   -0.000104612   -0.000101651   -0.000121403   -0.000111072   -0.000139247   -0.000133795   -0.000130804   8.79326e-05   -2.24598e-05   -0.000144342   -0.00015772   -0.000126401   -2.05798e-05   -0.000224256   -0.000107623   0.00371246   0.00712864   0.00480674   0.0105151   0.00853861   0.0104182   0.0141399   1   0.00217707   0.00108614   0.000603676   -0.000117424   -1.45474e-05   -0.000202561   -1.85735e-05   0.000276152   0.000610165   -1.39769e-09   -0.00234694   0.00163982   0.000246707   0.00147167   0.00114702   0.00162674   -0.00407077   0.00164634   0.000839474   0.00627879   0.00150397   -0.000198406   -0.000885616   -0.000103197   0.0037295   -1.39769e-09   0.0133632   -0.00365027   -0.00105431   -0.000384067   -0.000323452   -0.00736127   0.00979196   8.33097e-06   9.46571e-06   -0.00646477   0.0125479   -8.96038e-07   -3.53014e-07   -1.34406e-05   8.11507e-05   -0.0005494   0.0122533   0.00203539   -0.0133269   0.00134806   0.000158192   0.000301286   0.00105998   0.00291132   -0.0186925   0.00115375   -0.0128864   0.000931808   0.00129049   0.00535568   0.016923   -0.0126433   7.66692e-05   -0.0800914   -8.75263e-07   6.84081e-06   -8.95637e-07   3.38112e-07   -0.0101035   -2.61935e-05   7.19943e-07   2.33269e-06   -0.00265134   -0.00563969   0.0134986   -0.0119059   0.0208007   0.00713815   -1.39769e-09   0.01884   0.00733248   0.00423345   -0.0214933   -0.00929728   0.0156976   0.00346799   -0.00323601   0.0130693   0.0170433   -0.0139342   -0.0115254   -1.39769e-09   -0.0074487   0.0196834   -0.00256281   -0.00207508   -0.000245719   -0.0134452   -0.00175587   0.00863545   -0.00323781   0.0115309   0.00267054   0.00611279   0.0171361   0.0147749   -0.00382765   0.00352996   6.92802e-09   -5.75114e-06   -0.00408607   -0.00532444   0.00523673   -0.00791061   
-0.00177841   1.37447e-05   -4.00082e-05   -8.83086e-05   -8.46936e-05   -7.57574e-05   -8.2789e-05   -3.65743e-05   -6.36336e-05   0.000279029   0.000183928   3.14189e-05   9.76524e-05   0.000168977   0.000714535   0.000168136   0.000224306   0.00406769   0.00484938   0.00574742   0.00624894   0.00648947   0.00799996   1   0.0141399   0.000506949   0.000425199   0.000389535   0.000271854   0.000292009   0.000231518   0.000263815   0.000410654   0.00151795   -1.3504e-09   0.00190133   -0.00178954   -0.000878849   0.00932804   -0.000784545   -0.00504065   -0.000492004   0.00160526   -0.000371892   0.000421853   -0.00237567   0.000325904   0.000424355   -0.00238781   0.00173714   -1.3504e-09   0.00369476   -0.00164275   -0.000406788   -0.000324602   -0.00126924   0.000310685   -0.000749349   6.58472e-07   6.61062e-07   -0.000287165   0.000815674   -7.74893e-08   -2.99715e-08   -1.15346e-06   -2.33051e-05   -9.19109e-05   0.00194218   0.0024907   0.000522841   0.0102483   0.000676972   0.000935119   0.00154883   0.00244315   -0.00230535   -0.0175824   -0.0103877   0.0029213   0.00473037   0.00884011   0.0169938   -0.0315381   0.000528904   -0.0149761   -5.52094e-08   5.95255e-07   1.21349e-08   6.3166e-08   -0.00303338   7.33795e-05   3.07204e-07   2.15424e-07   -0.000240992   -0.00131252   0.00305257   -0.00249844   0.00537694   0.00965561   -1.3504e-09   0.0108632   0.00125525   0.000988677   -0.00487836   0.000242231   0.00959395   0.00934945   0.00541212   0.00456007   0.000510336   -0.00223723   -0.00564127   -1.3504e-09   -0.00643464   0.00374503   -0.000468147   -0.000405608   -7.34005e-05   -0.00304313   0.00160275   0.00181467   -0.000488581   0.00135584   0.00108793   0.000892781   0.00585855   0.00359473   0.00255955   0.001998   4.67372e-09   5.78232e-06   -0.00145091   -0.00184585   0.00158174   -0.00161241   
-0.00594346   -5.33573e-06   -2.66605e-05   -0.000118478   -7.929e-05   -6.87651e-05   -7.83259e-05   2.78387e-06   -2.47136e-05   0.000257167   0.000195241   -2.05343e-05   0.000232427   0.000166496   0.00100974   0.000371159   0.000327349   0.00361023   0.00386866   0.00540516   0.00495131   0.00544371   1   0.00799996   0.0104182   0.000224961   0.00030524   0.000322739   0.000258812   0.000356495   0.000280909   0.000264961   0.000394482   0.00191297   -1.32088e-09   0.00391157   -0.0027809   -0.000503262   0.0155674   -0.000498339   0.00238662   -0.000629275   0.00269957   0.000141012   0.000621037   0.000699813   0.000625268   0.00019865   -0.00115178   0.0014733   -1.32088e-09   -0.00211545   -0.000287788   0.000245772   -0.000123662   -0.000822233   0.000252842   -0.00417743   1.19632e-07   2.32902e-07   -0.00147217   0.00119369   -4.22581e-08   1.3234e-07   -2.34832e-07   -2.65946e-05   0.000206913   0.000673858   0.00290587   0.00519364   0.0115316   0.00073049   0.000976289   0.00146234   0.00215599   0.00355037   -0.0195515   -0.00912372   0.00283371   0.00473914   0.00855331   0.0155478   -0.0320387   0.000944233   -0.00447128   1.32721e-07   2.39813e-07   1.32351e-07   3.82622e-08   -0.00306048   -1.55768e-05   2.32147e-07   2.71626e-08   -0.000207058   -0.000220673   0.000738244   -0.000286843   0.00194691   0.00711789   -1.32088e-09   0.00605146   0.000277985   0.000384883   -0.00217232   -6.70845e-05   0.00613444   0.0061377   0.00286796   0.00180124   -0.000608516   -0.000224917   -0.00452001   -1.32088e-09   -0.00389795   0.000650067   0.000367562   -0.000135264   -4.31016e-05   -0.00100724   0.00163768   0.000608401   -0.000374835   -0.000250892   0.000752924   0.000296897   0.00452691   0.00138402   0.00251874   0.00142267   6.24944e-09   3.58578e-06   0.000713754   0.000665225   0.00175619   -0.000428753   
0.00343259   -1.98202e-06   -6.40701e-05   3.25015e-05   -4.03251e-05   1.32922e-05   2.36017e-05   -0.000104974   -0.000101446   -9.62403e-05   0.00020258   0.000387971   0.000440281   0.000496222   -0.000222751   0.000154563   0.000430026   0.0031967   0.00357465   0.0049637   0.00448257   1   0.00544371   0.00648947   0.00853861   0.000288497   0.000243507   0.000306589   0.000237816   0.000211845   0.000287911   0.000314019   0.000334702   0.00130673   1.25415e-09   0.000381582   -0.00172965   3.53162e-05   -0.0160317   -0.00140795   -0.00456393   -0.000544063   0.00202665   -7.50621e-05   0.000500462   0.000377457   0.00056421   -1.79496e-06   -0.000401144   0.00318665   1.25415e-09   0.000356331   9.29292e-05   -0.000198642   -7.95928e-05   -0.000736642   -5.42533e-05   -0.00514274   4.39308e-07   7.09016e-07   -0.000333242   0.00176   -7.49795e-08   2.7689e-08   -7.60431e-07   -4.09233e-05   2.77066e-05   0.000661604   0.00275939   0.00656436   0.0095851   0.000652725   0.000884149   0.00132413   0.00197518   0.00546721   -0.0178045   -0.00852597   0.00261002   0.00443767   0.00767149   0.0141094   -0.0291499   0.00089415   -0.00244001   5.01486e-08   4.8532e-07   5.41546e-08   4.29705e-08   -0.00175665   4.80079e-05   2.10664e-07   1.32939e-07   -0.000303672   0.000173595   0.000114613   0.000373811   0.000481285   0.00436173   1.25415e-09   0.00412988   4.60923e-05   7.06244e-05   -0.000952963   -0.00174837   0.00231568   0.000299625   -0.00191622   -8.69368e-05   -0.000199519   -0.000167656   -0.00379537   1.25415e-09   -0.00201058   0.000668594   0.000708918   -8.24322e-05   -4.45617e-05   -0.000537107   0.00184831   0.000431705   -0.000445865   -0.000205712   0.000340325   0.0002706   0.00441055   0.000462299   0.00244892   0.00132351   6.4479e-09   2.62178e-06   0.00187137   0.000188636   0.001885   -8.20383e-05   
0.00287936   -2.75316e-06   -2.5128e-05   -1.49342e-05   -2.7373e-05   -5.59132e-05   -6.62105e-05   -0.000114439   -8.77401e-05   6.93502e-05   0.000182367   0.000192165   0.000250913   0.00020354   -0.000111825   0.000150045   0.000211061   0.00383403   0.00486085   0.00535695   1   0.00448257   0.00495131   0.00624894   0.0105151   0.000571242   0.000188069   6.96118e-05   -0.000160818   -0.000103916   -0.000121504   -7.57556e-05   -7.46716e-06   0.000378382   -1.34836e-09   -0.00179223   -0.00132352   -0.000518984   -0.00661684   0.000387652   0.00504003   0.000457398   -0.00493799   -0.000154351   -0.00239394   -0.000545458   2.74815e-05   0.00114774   -0.00234077   -0.00119045   -1.34836e-09   0.00017738   -0.00306982   0.00102738   -0.000222937   -0.000807921   0.000606279   0.0026712   3.18268e-06   3.93147e-06   0.000317843   0.000977302   -3.86897e-07   -4.42898e-08   -5.05185e-06   -2.79814e-05   0.00022828   -0.000884281   -0.000647133   -0.00483023   -0.00867952   -0.000235776   -0.000258997   -8.54541e-05   0.000163579   -0.00571898   -0.0197973   0.0210267   -0.000665234   -0.00143942   -0.000723009   0.000186597   -0.0139038   0.000683865   -0.0191897   -1.66414e-07   2.70585e-06   -3.02688e-07   1.18803e-07   -0.00152308   -8.46051e-06   2.3156e-07   8.52276e-07   -0.00110405   -0.00084865   0.00235939   -0.00154655   0.00129188   -0.0104499   -1.34836e-09   0.00410728   0.00109426   0.00173028   -0.00407038   -0.00587847   -0.00193309   -0.00561723   -0.00719878   0.000452245   0.00359566   -0.00295742   -0.00139776   -1.34836e-09   -0.000539615   0.0137341   0.00162153   -0.000494066   -6.0047e-05   -0.00242643   0.000893858   0.00242457   -0.00135675   0.00258716   -0.000274403   0.00227862   0.000367804   0.00225481   -0.000267513   0.00221268   5.19779e-09   7.65801e-07   -0.00200892   -0.00306223   0.00269894   -0.00153521   
0.000543548   1.9265e-05   1.01097e-05   -3.81725e-06   -9.86667e-06   -2.65398e-05   -3.06707e-05   -2.72397e-05   -2.39679e-05   1.66726e-05   -0.000161436   -0.000150227   -6.98142e-05   -1.15696e-06   3.94362e-05   -6.61811e-06   5.96108e-05   0.00551125   0.00485426   1   0.00535695   0.0049637   0.00540516   0.00574742   0.00480674   -0.000326267   -0.000155523   9.30084e-05   5.28137e-05   0.00014951   0.000248191   0.000242446   0.000224506   0.000426365   1.28029e-09   0.00107005   0.000513815   0.000222117   6.48706e-05   0.000175002   0.00105427   0.000935557   -0.00019546   -0.000552385   -0.00197931   -0.00046599   -0.000186967   -4.39345e-05   0.000274476   -0.000308697   1.28029e-09   0.000724122   -0.000987002   -7.16998e-05   -0.00019036   -0.000457012   0.000829698   -0.00215686   -7.37565e-07   -4.02099e-07   0.000532061   0.002793   1.32473e-09   2.02116e-07   1.26555e-06   1.4663e-05   -9.47351e-05   -0.00146268   0.000596715   0.0033406   0.000669076   0.000280001   0.000408845   0.000653643   0.000491311   0.00314222   -0.0410019   0.0241039   0.0018633   0.00264492   0.00399521   0.00456193   -0.038351   -0.00219655   0.025036   4.87117e-07   -3.70552e-07   2.671e-07   -9.09508e-10   0.000214316   6.64931e-06   2.15852e-07   -2.47442e-07   0.00103987   0.00202499   -0.00363979   0.00292511   -0.0146469   -0.00946757   1.28029e-09   -0.00308271   -0.00318081   0.000195987   0.00714354   -0.00380315   -0.0114356   -0.00893706   -0.00241104   -0.0113554   -0.0123317   0.00186655   0.00329175   1.28029e-09   -0.00025398   0.00094173   0.00121946   0.000629936   2.47684e-05   0.00237368   0.00124613   -0.00250883   0.000912743   -0.00335161   -0.000272185   -0.00315531   -0.00843768   -0.00420887   0.00309239   -0.00105512   -1.37735e-09   -2.36888e-05   -0.0022957   -0.000601658   -0.00192416   0.00287079   
