 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | -0.00113878 / 0.00113872 | -9.11229e-07 / 8.8786e-07 | 0.00163603 / -0.00163607 | 0.00208854 / -0.00208858 | -3.58188e-05 / 3.5734e-05 | -0.00197107 / 0.00197104 | -1.49134e-08 / -1.4887e-08 | -0.00668096 / 0.00668066 | -5.87109e-05 / 5.86633e-05 | -0.00505501 / 0.00505483 | 0.00103903 / -0.00103905 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000718526 / 0.000718464 | 0.00111116 / -0.00111119 | -0.00208487 / 0.00208491 | 9.94506e-05 / -9.94613e-05 | -0.000918929 / 0.000918948 | 0.00129598 / -0.00129601 | -0.00235711 / 0.00235704 | 0.0117122 / -0.0117131 | -0.000517298 / 0.000517249 | -0.00359335 / 0.00359333 | -0.00332397 / 0.00332388 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.00685205 / 0.00685176 | -0.00749169 / 0.00749133 | -0.0115258 / 0.0115248 | 0.00514244 / -0.00514304 | -0.00165195 / 0.00165184 | 0.00104868 / -0.00104869 | -0.0262436 / 0.0262385 | -0.00590698 / 0.00590671 | -0.082896 / 0.082846 | -0.0105213 / 0.0105203 | -0.000297545 / 0.00029753 |
 | GlobalReduction_JET_Flavor_Composition | -0.0361102 / 0.0361184 | -0.0274221 / 0.0274281 | -0.0594038 / 0.0594144 | 0.00814428 / -0.00814289 | -0.0125481 / 0.0125498 | -0.0340471 / 0.0340552 | -0.00113 / 0.00113007 | -0.13126 / 0.131112 | -0.0461658 / 0.0461767 | -0.00864805 / 0.00864931 | -0.0318887 / 0.0318961 |
 | GlobalReduction_JET_Flavor_Response | 0.0261039 / -0.0261083 | 0.0127449 / -0.0127458 | 0.044195 / -0.0442099 | -0.0199856 / 0.0199846 | 0.0110851 / -0.0110862 | 0.00944418 / -0.00944466 | 0.00646274 / -0.00646288 | 0.0478215 / -0.0478394 | 0.273818 / -0.0831439 | 0.0235262 / -0.0235297 | 0.0273651 / -0.0273699 |
 | GlobalReduction_JET_PunchThrough_MC16 | -7.72666e-08 / 2.63151e-08 | 3.54492e-08 / -5.91956e-08 | 2.23715e-06 / -2.24765e-06 | 1.89415e-05 / -1.89382e-05 | -3.75434e-05 / 3.74547e-05 | 0.000572441 / -0.000572438 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.51783e-07 / 2.79809e-07 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.0218328 / -0.0218379 | 0.0139947 / -0.0139967 | -0.00719386 / 0.00719338 | 0.0102866 / -0.0102876 | -0.00322621 / 0.00322612 | -0.00706502 / 0.00706456 | 0.0245073 / -0.0245137 | 0.0675904 / -0.0676494 | 0.523256 / -0.534427 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.000414142 / 0.000414138 | 0.028496 / -0.0285159 | 0.0154894 / -0.0154953 | -0.0376018 / 0.0375666 | -0.0132738 / 0.0132695 | 0.0138354 / -0.0138401 | 0.00405383 / -0.00405424 | 0.0959556 / -0.0961764 | 1.26027 / -0.999991 | 0.00392698 / -0.00392736 | 0.0615629 / -0.0616546 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00095498 / 0.000954988 | 0.0518854 / -0.0518501 | 0.00538538 / -0.00538511 | -0.018512 / 0.0185145 | -0.00449749 / 0.00449766 | 0.0224474 / -0.022442 | 0.0190035 / -0.0189998 | -0.0661386 / 0.066154 | 1.47718 / -1 | 0.00332032 / -0.00332022 | 0.092571 / -0.0924309 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.000190632 / -0.00019063 | 0.0221545 / -0.0221285 | -0.0125751 / 0.0125829 | -0.0127434 / 0.0127514 | -0.0115132 / 0.0115198 | 0.0100428 / -0.0100375 | 0.00833687 / -0.00833329 | -0.0305049 / 0.030549 | 1.66576 / -1 | -0.00833094 / 0.0083344 | 0.0487319 / -0.0485993 |
