 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EffectiveNP_3 | -0.000396433 / 0.000396439 | -0.000436832 / 0.000436856 | -0.000277352 / 0.000277413 | 0.000325453 / -0.000325475 | 0.000636911 / -0.000636991 | 0.000279375 / -0.000279397 | -0.000195025 / 0.000194964 | -2.3089e-05 / 2.31083e-05 | 0.000341037 / -0.000341072 | -4.13061e-06 / 4.13289e-06 | -1.32694e-05 / 1.3272e-05 |
 | GlobalReduction_JET_EffectiveNP_4 | -2.54093e-05 / 2.54159e-05 | 0.000224441 / -0.000224416 | 0.000115218 / -0.000115226 | 7.26808e-06 / -7.29087e-06 | -0.000489416 / 0.000489336 | 1.54218e-07 / -1.75753e-07 | 0.000190777 / -0.000190763 | 7.20866e-07 / -7.63383e-07 | -0.000437533 / 0.00043758 | 3.66479e-05 / -3.66456e-05 | 4.61251e-05 / -4.61225e-05 |
 | GlobalReduction_JET_EffectiveNP_5 | -9.00367e-06 / 9.0103e-06 | -5.16695e-06 / 5.19128e-06 | 8.24611e-07 / -8.3326e-07 | -2.13218e-05 / 2.1299e-05 | -3.43841e-06 / 3.46146e-06 | -2.08958e-06 / 2.06805e-06 | -2.94625e-06 / 2.9604e-06 | -5.16008e-07 / 4.73491e-07 | -4.5707e-05 / 4.57545e-05 | 4.50243e-07 / -4.47962e-07 | -2.3708e-05 / 2.37105e-05 |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000338531 / 0.000338537 | 1.04423e-05 / -1.0418e-05 | -9.74432e-06 / 9.73567e-06 | 1.0889e-05 / -1.09117e-05 | 6.75693e-06 / -6.83686e-06 | 1.26271e-05 / -1.26486e-05 | 7.29693e-06 / -7.28278e-06 | 1.15377e-06 / -1.13445e-06 | 5.3786e-05 / -5.38206e-05 | -8.07245e-07 / 8.09525e-07 | 2.39533e-05 / -2.40317e-05 |
 | GlobalReduction_JET_EffectiveNP_7 | 1.6117e-06 / -1.60508e-06 | 1.09115e-06 / -1.06682e-06 | -2.21482e-06 / 2.20617e-06 | 5.60851e-06 / -5.6313e-06 | -3.02648e-06 / 3.04953e-06 | 4.17986e-06 / -4.20139e-06 | -3.61916e-06 / 3.63331e-06 | -3.92321e-07 / 4.11647e-07 | 1.2235e-05 / -1.22695e-05 | 9.09609e-08 / -8.86803e-08 | -9.69763e-07 / 9.72292e-07 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | -2.05543e-06 / 2.06205e-06 | 1.23501e-06 / -1.21068e-06 | -5.32333e-06 / 5.38376e-06 | -6.98913e-06 / 6.96634e-06 | -2.3056e-06 / 2.32865e-06 | 0.000651648 / -0.00065167 | 4.18298e-07 / -4.04148e-07 | -2.0679e-07 / 2.26116e-07 | -5.93115e-05 / 5.9277e-05 | 1.61791e-06 / -1.61563e-06 | 2.69473e-05 / -2.69447e-05 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -7.68777e-05 / 7.68844e-05 | -8.42204e-05 / 8.41728e-05 | -0.000258563 / 0.000258555 | 0.0356596 / -0.0356597 | 0.00526776 / -0.00526773 | -0.000677935 / 0.000677914 | -0.000125565 / 0.00012558 | 5.39065e-05 / -5.38871e-05 | 0.000712292 / -0.000712245 | -7.00486e-06 / 7.00714e-06 | 0.00526871 / -0.00526871 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.31398e-09 / 3.31398e-09 | 1.21634e-08 / 1.21634e-08 | -4.3243e-09 / -4.3243e-09 | 2.63221e-08 / 2.63221e-08 | -3.9967e-08 / -3.9967e-08 | 2.22293e-08 / 2.22293e-08 | -3.0309e-08 / -3.0309e-08 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / 2.3706e-08 | 1.1403e-09 / 1.1403e-09 | 1.26436e-09 / 1.26436e-09 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 9.58932e-06 / -9.64703e-06 | -1.47339e-05 / 1.47583e-05 | -5.38851e-05 / 5.38765e-05 | 2.63221e-08 / -4.91128e-08 | 0.000195319 / -0.000195296 | 2.42421e-05 / -2.42636e-05 | -2.72195e-06 / 2.7361e-06 | -2.12588e-08 / -2.12588e-08 | -6.80807e-05 / 6.80461e-05 | -2.96294e-06 / 2.96522e-06 | -1.85987e-06 / 1.8624e-06 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -3.98549e-06 / 3.99212e-06 | 2.60172e-06 / -2.64933e-06 | -3.8688e-05 / 3.86793e-05 | 1.98763e-06 / -1.93499e-06 | 1.08763e-05 / -1.09562e-05 | -6.57718e-06 / 6.55565e-06 | -6.28451e-07 / 6.42601e-07 | -2.12588e-08 / -2.12588e-08 | 7.23572e-06 / -7.18831e-06 | 0.00314264 / -0.00314264 | 4.69456e-06 / -4.69203e-06 |
