 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_Flavor_Composition | -0.00503389 / 0.00503389 | 0.0216196 / -0.0216196 | -0.00771617 / 0.00771622 | 0.0337476 / -0.0337477 | 0.0209083 / -0.0209084 | 0.00987434 / -0.00987438 | 0.00523899 / -0.005239 | 0.179655 / -0.173006 | 0.163436 / -0.0525904 | 0.0205896 / -0.0205896 | 0.00494833 / -0.00494832 |
 | GlobalReduction_JET_Flavor_Response | 0.00135651 / -0.00135652 | -0.0135405 / 0.0135406 | 0.00606045 / -0.00606041 | -0.0137124 / 0.0137123 | -0.0152632 / 0.0152633 | -0.00370529 / 0.00370525 | 0.0200973 / -0.0200973 | 0.077514 / -0.077514 | -0.0453685 / 0.0453684 | -0.000760006 / 0.000760023 | -0.00350686 / 0.00350687 |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.74492e-05 / -2.73683e-05 | -0.000433268 / 0.000433332 | 5.77789e-05 / -5.77373e-05 | -0.0002175 / 0.000217532 | 5.71548e-05 / -5.71283e-05 | -0.000192608 / 0.000192669 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | 3.18316e-05 / -3.18007e-05 |    nan    |    nan    |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.00270145 / -0.00270145 | 0.0122096 / -0.0122096 | 0.00651687 / -0.00651687 | 0.00308195 / -0.00308195 | 0.0032537 / -0.0032537 | 0.00195575 / -0.00195575 | -0.0335408 / 0.0335408 | 0.310293 / -0.310293 | -0.0021287 / 0.0021287 |    nan    |    nan    |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.0110682 / -0.0110682 | 0.0189481 / -0.0189481 | 0.00466767 / -0.00466767 | 0.0178194 / -0.0178194 | 0.0108483 / -0.0108483 | 0.0188273 / -0.0188273 | -0.0473826 / 0.0473826 | -0.0554746 / 0.0554746 | 0.177065 / -0.177065 | 0.0347677 / -0.0347677 | -0.0076387 / 0.0076387 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.0113915 / -0.0113915 | 0.0156082 / -0.0156082 | 0.00267089 / -0.00267089 | 0.0208677 / -0.0208677 | 0.00706986 / -0.00706986 | 0.0209359 / -0.0209359 | -0.0501193 / 0.0501193 | 0.353365 / -0.353365 | 0.00826546 / -0.00826546 | 0.0374666 / -0.0374666 | 0.0669509 / -0.0669509 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.00830576 / -0.00830576 | 0.00897273 / -0.00897273 | 0.00405991 / -0.00405991 | 0.0130631 / -0.0130631 | 0.00893487 / -0.00893487 | 0.0090617 / -0.0090617 | -0.066916 / 0.066916 | 0.141157 / -0.141157 | 0.176566 / -0.176566 | 0.0151655 / -0.0151655 | 0.00262413 / -0.00262413 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.00578424 / -0.00578424 | 0.0140489 / -0.0140489 | 0.00594002 / -0.00594002 | 0.0108742 / -0.0108742 | 0.00668038 / -0.00668038 | 0.0191209 / -0.0191209 | -0.0377512 / 0.0377512 | 0.422754 / -0.422754 | 0.000214926 / -0.000214926 | 0.0130903 / -0.0130903 | -0.0122774 / 0.0122774 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.0039456 / -0.0039456 | -0.0029776 / 0.0029776 | 7.54086e-06 / -7.54086e-06 | 0.00378543 / -0.00378543 | 0.00631639 / -0.00631639 | 0.00274774 / -0.00274774 | -0.0144652 / 0.0144652 | -0.11543 / 0.11543 | 0.00844757 / -0.00844757 | 0.0222271 / -0.0222271 | 0.00668223 / -0.00668223 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.00886071 / -0.00886071 | 0.00191569 / -0.00191569 | -0.000881705 / 0.000881705 | 0.000320373 / -0.000320373 | 0.00541505 / -0.00541505 | 0.00680977 / -0.00680977 | -0.0435281 / 0.0435281 | 0.0283281 / -0.0283281 | 0.181839 / -0.181839 | 0.0237649 / -0.0237649 | 0.0184269 / -0.0184269 |
