 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000244843 / 0.00024482 | 0.00111584 / -0.00111587 | -0.000930704 / 0.000930714 | 2.01006e-05 / -2.00536e-05 | -0.000169398 / 0.000169366 | -0.000650634 / 0.000650637 | 7.80242e-06 / -7.75829e-06 | 0.000362363 / -0.000362364 | -3.36405e-05 / 3.36403e-05 | 0.00112277 / -0.00112279 | -0.00235898 / 0.00235888 |
 | GlobalReduction_JET_EffectiveNP_5 | 7.09921e-06 / -7.12225e-06 | -6.14956e-06 / 6.12489e-06 | 5.05779e-05 / -5.05616e-05 | -5.05485e-05 / 5.05956e-05 | -0.00028066 / 0.000280628 | -2.49891e-05 / 2.49944e-05 | -3.51952e-06 / 3.56378e-06 | -0.000460374 / 0.000460373 | -0.000172543 / 0.000172543 | -1.44694e-05 / 1.44565e-05 | 0.000439146 / -0.000439145 |
 | GlobalReduction_JET_EffectiveNP_8 | -6.80826e-05 / 6.80597e-05 | 5.29261e-06 / -5.31703e-06 | -0.000329323 / 0.000329252 | 3.11003e-05 / -3.11262e-05 | -4.55593e-05 / 4.55281e-05 | -0.000305437 / 0.000305442 | 4.02298e-06 / -3.97915e-06 | 0.000481702 / -0.000481702 | -0.000186049 / 0.000186049 | 2.05147e-05 / -2.05275e-05 | 0.000552304 / -0.000552302 |
 | GlobalReduction_JET_EffectiveNP_7 | -4.19024e-05 / 4.18793e-05 | -3.19638e-07 / 2.94966e-07 | -0.000111224 / 0.00011124 | -1.03479e-05 / 1.03217e-05 | 0.000273608 / -0.00027364 | -2.80663e-05 / 2.80716e-05 | -1.15951e-06 / 1.12507e-06 | -0.00051612 / 0.000516118 | 0.000142139 / -0.00014214 | -4.93324e-06 / 4.92029e-06 | -0.000452666 / 0.000452668 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000174673 / -0.000174696 | 1.92967e-06 / -1.95416e-06 | 4.5467e-05 / -4.54507e-05 | -1.25586e-06 / 1.22992e-06 | -4.62724e-05 / 4.63153e-05 | 0.000400019 / -0.000400014 | 3.48194e-06 / -3.51612e-06 | -0.000544589 / 0.000544589 | -0.000150653 / 0.000150653 | 1.19968e-05 / -1.20097e-05 | 0.000460796 / -0.000460794 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00885361 / -0.00885509 | 0.0148763 / -0.0148807 | 0.00842274 / -0.00842412 | 0.0306922 / -0.0307109 | 0.0194333 / -0.0194407 | 0.0180358 / -0.0180423 | 0.0284562 / -0.0284723 | 0.0254022 / -0.025415 | 0.00597847 / -0.00597918 | 0.018335 / -0.0183417 | 0.0151469 / -0.0151515 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.00169814 / -0.00169817 | 0.003509 / -0.00350906 | 0.00150941 / -0.0015094 | -0.000110605 / 0.000110579 | 0.00415366 / -0.00415367 | 0.00334677 / -0.00334679 | 0.0245231 / -0.0245254 | 0.00154611 / -0.00154612 | 0.00200687 / -0.00200688 | 0.00795739 / -0.00795753 | 0.00473721 / -0.00473734 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -8.52385e-06 / 8.50063e-06 | -1.24294e-08 / -1.24294e-08 | -3.59335e-08 / -3.59335e-08 | -1.31641e-08 / -1.31641e-08 | -1.59009e-08 / -1.59009e-08 | -3.00909e-08 / -3.00909e-08 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | 2.4296e-08 / 2.4296e-08 | 1.53236e-09 / 1.53236e-09 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 8.22173e-05 / -8.22404e-05 | 0.000498771 / -0.000498695 | 0.000111667 / -0.000111651 | -7.34492e-06 / 7.31877e-06 | 0.0006416 / -0.00064156 | 0.00112792 / -0.00112793 | 3.48869e-06 / -3.44438e-06 | 0 / 0 | 0.000335703 / -0.000335704 | -0.00145329 / 0.00145333 | 0.00113391 / -0.00113392 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 0.000135532 / -0.000135555 | 0.00229366 / -0.00229362 | -0.000157449 / 0.000157465 | 1.59964e-06 / -1.62579e-06 | 0.000870484 / -0.000870446 | 0.000686378 / -0.000686376 | 1.79935e-07 / -1.35632e-07 | 0 / 0 | -0.000151535 / 0.000151535 | 0.0024327 / -0.00243275 | 0.0012792 / -0.0012792 |
