 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EffectiveNP_8 | 0.00106876 / -0.00106872 | -0.00144827 / 0.00144828 | 0.000317319 / -0.00031733 | 0.00145554 / -0.00145555 | -0.0010174 / 0.00101736 | 0.000314764 / -0.000314805 | -0.000986694 / 0.000986727 | -0.00808566 / 0.0080862 | 0.000199748 / -0.0001997 | 0.000465876 / -0.000465876 | -0.000103548 / 0.000103578 |
 | GlobalReduction_JET_EffectiveNP_7 | -0.000254249 / 0.000254273 | 0.00236935 / -0.0023694 | -0.000613879 / 0.000613861 | 0.00261519 / -0.00261526 | 0.000702823 / -0.000702874 | -0.000415329 / 0.000415353 | -0.00164663 / 0.0016466 | 0.00010442 / 0.00866522 | -2.78263e-05 / 2.78128e-05 | -0.000581 / 0.000580996 | -0.000121539 / 0.000121463 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000723703 / -0.000723676 | 0.000107606 / -0.000107616 | -0.00106078 / 0.00106077 | -0.00335664 / 0.00335666 | -0.000731841 / 0.000731792 | 0.000132184 / -0.000132158 | -0.00181349 / 0.00181349 | -0.0118793 / 0.0118798 | 0.000392916 / -0.000392929 | -2.31347e-05 / 2.31325e-05 | 0.000892757 / -0.000892828 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.024433 / 0.0244479 | -0.01643 / 0.016437 | -0.0256487 / 0.0256652 | 0.00476646 / -0.00476585 | -0.000410026 / 0.000409975 | -0.00568703 / 0.00568793 | -0.00631334 / 0.00631471 | 0.00141999 / -0.0014199 | 0.000324526 / -0.000324536 | -0.00531838 / 0.00531913 | -0.0125623 / 0.0125664 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.0055096 / 0.00550955 | -0.00485393 / 0.00485395 | -0.00849454 / 0.00849467 | -0.000217602 / 0.000217685 | 0.000431024 / -0.000431073 | -0.00137805 / 0.00137807 | -0.00184884 / 0.00184907 | -0.004212 / 0.00421206 | -6.87357e-05 / 6.87833e-05 | -0.000990567 / 0.000990566 | -0.00221875 / 0.00221868 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.98549e-05 / -3.98295e-05 | -5.59863e-09 / -5.59863e-09 | 2.6244e-08 / 2.6244e-08 | 1.40168e-07 / -1.71056e-07 | 1.1722e-05 / -1.16731e-05 | 6.70109e-07 / -6.4443e-07 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | -1.14975e-09 / -1.14975e-09 | -3.86235e-05 / 3.86543e-05 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 5.33041e-05 / -5.32791e-05 | -0.00131201 / 0.00131199 | -0.000364546 / 0.000364529 | 0.00240407 / -0.00240401 | 8.30059e-05 / -8.29578e-05 | -0.000113186 / 0.000113211 | -0.00112529 / 0.00112538 | 0.00723403 / -0.00723443 | 3.66e-06 / -3.67361e-06 | -0.000296394 / 0.000296392 | 0.00052953 / -0.000529502 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000816313 / 0.000816334 | -0.000707864 / 0.00070785 | 6.21381e-05 / -6.2149e-05 | -0.000435652 / 0.000435728 | -0.000650043 / 0.000649991 | -0.000313253 / 0.000313278 | 0.00128554 / -0.00128557 | 1.56092e-05 / -1.55692e-05 | 9.50062e-06 / -9.51423e-06 | -0.000508221 / 0.000508217 | 0.000202517 / -0.000202487 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.00509949 / 0.0050993 | -0.00397483 / 0.00397469 | -0.00995458 / 0.00995374 | 0.00156422 / -0.00156431 | -0.000194181 / 0.000194229 | -0.00195408 / 0.00195408 | -0.00148235 / 0.00148222 | 0.02395 / -0.0239549 | -0.00201199 / 0.00201195 | -0.00180283 / 0.0018028 | -0.00152188 / 0.0015218 |
 | GlobalReduction_JET_Flavor_Composition | -0.0481384 / 0.0504314 | -0.0196272 / 0.0199983 | -0.0536042 / 0.0564623 | 0.0401926 / -0.0387184 | -0.00220198 / 0.00220658 | -0.0140599 / 0.0142494 | -0.0227077 / 0.0232059 | 0.0544833 / -0.0518081 | 0.0463701 / -0.0444184 | -0.0163206 / 0.0165765 | -0.046082 / 0.0481791 |
