 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_Light_1 | 0.000128895 / -0.000128895 | 0.000192812 / -0.000192812 | 0.00021226 / -0.00021226 | 0.0202337 / -0.0202362 | 0.00025051 / -0.00025051 | 4.30927e-05 / -4.30927e-05 | 5.27253e-05 / -5.27253e-05 | 0.00227165 / -0.00227168 | 0.000475282 / -0.000475284 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -4.80837e-05 / 4.80837e-05 | -7.27042e-05 / 7.27042e-05 | -9.98625e-05 / 9.98624e-05 | 0.00234065 / -0.00234068 | -5.39945e-05 / 5.39945e-05 | 9.73603e-06 / -9.73603e-06 | -1.81328e-05 / 1.81328e-05 | 7.48485e-05 / -7.48485e-05 | 7.1598e-05 / -7.1598e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | 9.90737e-06 / -9.90738e-06 | 2.54521e-05 / -2.54521e-05 | 2.95104e-05 / -2.95104e-05 | -0.00212952 / 0.00212949 | 1.13525e-05 / -1.13525e-05 | 2.69513e-06 / -2.69513e-06 | 1.48609e-05 / -1.48609e-05 | -0.000189826 / 0.000189826 | -8.28958e-05 / 8.28957e-05 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | -0.000290777 / 0.000290778 | -0.0017435 / 0.00174349 | -0.00122683 / 0.00122682 | -0.0047443 / 0.00474428 | 0.000153927 / -0.000153873 | 0.00057672 / -0.000576712 | -0.000807448 / 0.000807374 | 0.046369 / -0.0463761 | 0.00191398 / -0.00191402 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | 0.00111037 / -0.00111038 | -0.00599065 / 0.00599041 | -0.00173585 / 0.00173582 | -0.000704795 / 0.000704794 | 0.00109194 / -0.00109199 | 0.000802673 / -0.000802669 | 0.00639974 / -0.00639996 | -0.00813158 / 0.00813107 | 0.00140085 / -0.0014009 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | -0.0107191 / 0.0107182 | -0.00568115 / 0.0056809 | -0.0190456 / 0.0190428 | -0.000480673 / 0.000480674 | 0.00409203 / -0.0040922 | -0.000357414 / 0.000357421 | 0.00302531 / -0.00302534 | -0.02619 / 0.0261847 | 0.00061859 / -0.000618624 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | -0.0241274 / 0.0241203 | -0.0126531 / 0.0126511 | -0.0303192 / 0.030308 | 0.0109865 / -0.0109879 | 0.00312426 / -0.00312432 | -0.00596348 / 0.00596307 | -0.00710442 / 0.00710386 | 0.0164306 / -0.0164338 | 0.0430714 / -0.0430918 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | 0.00641675 / -0.0064168 | 0.00436969 / -0.00436971 | 0.00941164 / -0.00941175 | -5.42847e-05 / 5.42872e-05 | -0.00276915 / 0.0027691 | 0.00183384 / -0.00183384 | 0.00415269 / -0.00415268 | -0.00748597 / 0.00748588 | 0.00198935 / -0.00198933 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | -0.000801988 / 0.000801989 | -0.000456116 / 0.000456116 | -0.00254974 / 0.00254972 | 5.83203e-05 / -5.83178e-05 | 0.00248607 / -0.00248612 | -0.000289839 / 0.000289846 | -0.000812957 / 0.000812885 | 0.016567 / -0.0165671 | -0.0483164 / 0.0483058 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | 0.000155354 / -0.000155352 | 0.00285032 / -0.00285036 | 0.000736498 / -0.00073651 | 0.000458821 / -0.00045882 | -0.0028197 / 0.00281971 | -0.000487263 / 0.00048727 | -0.000746149 / 0.000746073 | 1.76886e-06 / -1.75668e-06 | 0.0491604 / -0.0491723 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | -0.000354913 / 0.000354914 | 0.00189183 / -0.00189185 | -0.0011327 / 0.00113268 | 0.00275891 / -0.00275897 | -9.88182e-05 / 9.88723e-05 | 0.000296454 / -0.000296446 | 0.00208812 / -0.00208811 | 0.0257206 / -0.0257256 | -0.000690065 / 0.00069003 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | 0.00111923 / -0.00111923 | -0.00210106 / 0.00210105 | 0.000409366 / -0.000409375 | 0.00159132 / -0.00159132 | -0.00104314 / 0.0010431 | 0.000258194 / -0.000258186 | -0.00110147 / 0.00110139 | -0.00812342 / 0.00812322 | 0.00034899 / -0.00034896 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | -7.84154e-06 / 7.84343e-06 | 0.00367661 / -0.0036767 | -0.000472365 / 0.000472355 | 0.00259439 / -0.00259444 | 0.000735842 / -0.000735888 | -0.000334158 / 0.000334166 | -0.00224242 / 0.00224243 | 6.97202e-05 / 0.00872361 | -2.97907e-05 / 2.98212e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000836372 / -0.000836372 | -0.000607316 / 0.000607316 | -0.000991744 / 0.000991795 | -0.00327352 / 0.00327349 | -0.000896512 / 0.000896469 | 0.00011309 / -0.000113082 | -0.00177985 / 0.00177988 | -0.0119187 / 0.0119183 | 0.000558173 / -0.000558144 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.024549 / 0.0245403 | -0.0188691 / 0.0188639 | -0.0240783 / 0.0240699 | 0.00487987 / -0.00488021 | -0.000308951 / 0.000308908 | -0.00575465 / 0.00575417 | -0.0054967 / 0.0054963 | 0.00142117 / -0.00142119 | 0.000396666 / -0.000396638 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.0050594 / 0.00505931 | -0.00379038 / 0.00379032 | -0.00872792 / 0.00872763 | -0.000233747 / 0.000233749 | 0.000544492 / -0.00054444 | -0.0014132 / 0.0014132 | -0.00106894 / 0.00106897 | -0.00422789 / 0.00422783 | 5.80789e-05 / -5.81098e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.73387e-05 / -3.73368e-05 | -3.3704e-08 / -3.3704e-08 | 2.75861e-08 / 2.75861e-08 | 1.28355e-09 / 1.28355e-09 | 1.14699e-05 / -1.15119e-05 | 6.15616e-07 / -6.07273e-07 | -3.68881e-08 / -3.68881e-08 | -3.33412e-08 / -3.33412e-08 | -1.57057e-08 / -1.57057e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | -0.000152887 / 0.000152889 | -0.00124991 / 0.0012499 | -0.000337426 / 0.000337417 | 0.00230367 / -0.00230371 | 8.29463e-05 / -8.2988e-05 | -0.000113908 / 0.000113917 | -0.00110233 / 0.00110237 | 0.00724417 / -0.00724451 | 3.63002e-06 / -3.66122e-06 | -nan / -nan | -nan / -nan |
