 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000244839 / 0.000244816 | 0.00111582 / -0.00111585 | -0.00093069 / 0.0009307 | 2.01003e-05 / -2.00534e-05 | -0.000169395 / 0.000169364 | -0.000650625 / 0.000650627 | 7.80229e-06 / -7.75817e-06 | 0.000362358 / -0.000362359 | -3.364e-05 / 3.36398e-05 | 0.00112275 / -0.00112277 | -0.00235895 / 0.00235885 |
 | GlobalReduction_JET_EffectiveNP_5 | 7.09969e-06 / -7.12273e-06 | -6.14992e-06 / 6.12526e-06 | 5.05809e-05 / -5.05646e-05 | -5.05514e-05 / 5.05985e-05 | -0.000280677 / 0.000280645 | -2.49905e-05 / 2.49959e-05 | -3.51971e-06 / 3.56398e-06 | -0.000460401 / 0.0004604 | -0.000172553 / 0.000172553 | -1.44703e-05 / 1.44573e-05 | 0.000439172 / -0.00043917 |
 | GlobalReduction_JET_EffectiveNP_8 | -6.80829e-05 / 6.806e-05 | 5.29264e-06 / -5.31705e-06 | -0.000329324 / 0.000329253 | 3.11004e-05 / -3.11263e-05 | -4.55594e-05 / 4.55282e-05 | -0.000305438 / 0.000305443 | 4.02299e-06 / -3.97916e-06 | 0.000481704 / -0.000481704 | -0.00018605 / 0.000186049 | 2.05147e-05 / -2.05276e-05 | 0.000552306 / -0.000552304 |
 | GlobalReduction_JET_EffectiveNP_7 | -4.1902e-05 / 4.18789e-05 | -3.19633e-07 / 2.94961e-07 | -0.000111222 / 0.000111239 | -1.03478e-05 / 1.03216e-05 | 0.000273606 / -0.000273638 | -2.80659e-05 / 2.80712e-05 | -1.1595e-06 / 1.12506e-06 | -0.000516115 / 0.000516113 | 0.000142138 / -0.000142138 | -4.93318e-06 / 4.92024e-06 | -0.000452661 / 0.000452663 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000174671 / -0.000174694 | 1.92966e-06 / -1.95414e-06 | 4.54665e-05 / -4.54503e-05 | -1.25584e-06 / 1.22991e-06 | -4.62722e-05 / 4.63151e-05 | 0.000400015 / -0.00040001 | 3.48191e-06 / -3.51609e-06 | -0.000544584 / 0.000544583 | -0.000150652 / 0.000150651 | 1.19967e-05 / -1.20095e-05 | 0.000460791 / -0.000460789 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00884274 / -0.00884431 | 0.0148579 / -0.0148626 | 0.0084124 / -0.00841386 | 0.0306537 / -0.0306734 | 0.0194091 / -0.019417 | 0.0180135 / -0.0180203 | 0.0284206 / -0.0284376 | 0.0253705 / -0.025384 | 0.00597116 / -0.0059719 | 0.0183123 / -0.0183193 | 0.0151281 / -0.015133 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.00169786 / -0.00169789 | 0.00350842 / -0.00350848 | 0.00150916 / -0.00150915 | -0.000110587 / 0.000110561 | 0.00415297 / -0.00415299 | 0.00334621 / -0.00334624 | 0.0245191 / -0.0245216 | 0.00154586 / -0.00154586 | 0.00200654 / -0.00200655 | 0.00795608 / -0.00795624 | 0.00473643 / -0.00473656 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -8.52385e-06 / 8.50063e-06 | -1.24294e-08 / -1.24294e-08 | -3.59335e-08 / -3.59335e-08 | -1.31641e-08 / -1.31641e-08 | -1.59009e-08 / -1.59009e-08 | -3.00909e-08 / -3.00909e-08 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | 2.4296e-08 / 2.4296e-08 | 1.53236e-09 / 1.53236e-09 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 8.22174e-05 / -8.22405e-05 | 0.000498771 / -0.000498694 | 0.000111667 / -0.00011165 | -7.34491e-06 / 7.31876e-06 | 0.0006416 / -0.000641559 | 0.00112792 / -0.00112793 | 3.48869e-06 / -3.44437e-06 | 0 / 0 | 0.000335703 / -0.000335704 | -0.00145329 / 0.00145332 | 0.00113391 / -0.00113392 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 0.000135532 / -0.000135555 | 0.00229366 / -0.00229362 | -0.000157448 / 0.000157465 | 1.59964e-06 / -1.62579e-06 | 0.000870484 / -0.000870445 | 0.000686378 / -0.000686375 | 1.79937e-07 / -1.35634e-07 | 0 / 0 | -0.000151535 / 0.000151535 | 0.0024327 / -0.00243275 | 0.00127919 / -0.0012792 |
