NUISANCE_PARAMETERS
0.00372495   1.74341e-05   -0.000101377   -9.5726e-05   -0.000113359   -0.00010029   -0.000126876   -0.000120106   -0.000118518   8.34356e-05   -2.40008e-05   -0.000145532   -0.000158042   -0.000125972   -1.60828e-05   -0.000220401   -0.000100444   0.00370821   0.00711777   0.00481187   0.0105081   0.00851257   0.0103763   0.0140805   1   0.00213058   0.00105781   0.00058435   -0.000123776   -1.26179e-05   -0.000189992   2.65691e-06   0.000297987   0.00061782   7.02452e-11   -0.00233217   0.00161292   0.000244778   0.00149831   0.00114133   0.00162435   -0.00394782   0.00217091   0.000878591   0.00624727   0.00149857   -0.000177497   -0.000900975   -0.000101106   0.00382291   7.02452e-11   0.013359   -0.00361748   -0.00105141   -0.000387594   -0.000331606   -0.00740703   0.00990086   8.23675e-06   9.47725e-06   -0.00648501   0.0125968   -9.0706e-07   -3.01804e-07   -1.3292e-05   8.12442e-05   -0.000553613   0.0121869   0.00218293   -0.0135239   0.00126898   0.000174003   0.000324213   0.0010975   0.00289882   -0.0189485   0.00114297   -0.0125764   0.00114166   0.0015439   0.00551687   0.0167862   -0.0128985   0.000113455   -0.0804466   -7.90252e-07   6.81832e-06   -8.31461e-07   3.44199e-07   -0.0100587   -2.42185e-05   7.84417e-07   2.30433e-06   -0.0026741   -0.00565801   0.0134975   -0.0119715   0.0207047   0.00711247   7.02452e-11   0.0189953   0.007385   0.00421049   -0.0215662   -0.00938091   0.0156897   0.00349771   -0.00337631   0.0130329   0.0169004   -0.0138783   -0.0116554   7.02452e-11   0.0198072   -0.00259723   -0.0020784   -0.00023752   -0.0134001   -0.00175242   0.00863229   -0.00322071   0.0115378   0.00264805   0.00613844   0.0171587   0.0148187   -0.00375342   0.00352426   7.05087e-09   -5.82251e-06   -0.00404041   -0.00531137   0.00524248   -0.0079285   
-0.00182191   1.28364e-05   -3.7571e-05   -8.35583e-05   -7.79227e-05   -6.66257e-05   -7.24552e-05   -2.46893e-05   -5.30683e-05   0.000275213   0.00018266   3.02027e-05   9.7615e-05   0.000169929   0.000718994   0.000170915   0.000231148   0.00406846   0.00484419   0.00575491   0.00624515   0.00647142   0.00796651   1   0.0140805   0.000463942   0.000400472   0.000373475   0.000268434   0.000294377   0.000243359   0.000282286   0.00042828   0.00152508   -6.21532e-11   0.00191501   -0.00181278   -0.000880981   0.00935461   -0.000788957   -0.00504441   -0.000398555   0.00205716   -0.000335201   0.00041402   -0.00237281   0.000346045   0.000413158   -0.00238918   0.00182383   -6.21532e-11   0.00377324   -0.00160919   -0.0004055   -0.000327466   -0.00127813   0.00029123   -0.000677503   5.62028e-07   5.90514e-07   -0.00030778   0.000852836   -7.84382e-08   -8.02198e-09   -1.00606e-06   -2.33682e-05   -9.60484e-05   0.00189382   0.00261758   0.000402255   0.0102269   0.00068924   0.00095289   0.00157708   0.00243085   -0.00246864   -0.0176416   -0.0101225   0.00310455   0.004964   0.00899534   0.0168758   -0.0318147   0.000563588   -0.0151626   -1.59581e-08   5.33107e-07   5.13586e-08   6.34339e-08   -0.00299161   7.48432e-05   3.39093e-07   1.90817e-07   -0.000258826   -0.00132638   0.00306004   -0.00254407   0.00533654   0.00965264   -6.21532e-11   0.0110092   0.0012975   0.000984108   -0.00493289   0.000196678   0.00961768   0.0093911   0.00533507   0.00456734   0.000447524   -0.00219077   -0.00572325   -6.21532e-11   0.00386899   -0.000488452   -0.000409233   -6.84007e-05   -0.00301975   0.00161129   0.00181587   -0.000480734   0.0013625   0.00107474   0.000910921   0.00588535   0.00363346   0.00262239   0.00199681   1.91638e-09   5.65585e-06   -0.00141176   -0.00182766   0.00158848   -0.00162703   
-0.00597203   -5.95772e-06   -2.50645e-05   -0.000115869   -7.52413e-05   -6.33081e-05   -7.21558e-05   1.01873e-05   -1.81455e-05   0.000254776   0.000194193   -2.14231e-05   0.000232372   0.000167025   0.0010127   0.00037325   0.000331456   0.00361201   0.00386664   0.00541441   0.00495062   0.00543395   1   0.00796651   0.0103763   0.000199489   0.000290701   0.000313461   0.000256715   0.000358175   0.000288272   0.000275952   0.000404505   0.00191822   -1.06793e-10   0.0039191   -0.00279339   -0.000504317   0.0155861   -0.000500079   0.00238587   -0.000573529   0.00297305   0.000162122   0.000617569   0.000700009   0.000637567   0.000191565   -0.00115191   0.00152519   -1.06793e-10   -0.00209329   -0.000266529   0.000246759   -0.000125061   -0.00082701   0.000242317   -0.00414536   6.99385e-08   1.95722e-07   -0.00148608   0.00122275   -4.46618e-08   1.46045e-07   -1.59304e-07   -2.65981e-05   0.000203649   0.000645998   0.00297922   0.00513494   0.0115345   0.000736407   0.000984969   0.00147642   0.00214916   0.00346945   -0.0195937   -0.00895854   0.00294699   0.00488844   0.00865594   0.0154789   -0.0322274   0.000958375   -0.00457799   1.4885e-07   2.02249e-07   1.55411e-07   3.69869e-08   -0.00302879   -1.45941e-05   2.44294e-07   1.44343e-08   -0.00021675   -0.000229399   0.000745377   -0.000317958   0.00189721   0.00710536   -1.06793e-10   0.00614596   0.000300858   0.000382254   -0.00220487   -0.000114316   0.00612408   0.00614228   0.00281461   0.00177845   -0.000674645   -0.000222007   -0.00457692   -1.06793e-10   0.000725846   0.000356915   -0.000137559   -4.02018e-05   -0.000997657   0.00164901   0.000609781   -0.000370206   -0.000246678   0.000746282   0.000304999   0.0045431   0.00140964   0.00255919   0.00142204   3.33926e-09   3.54387e-06   0.000738792   0.000673215   0.00175713   -0.000436524   
0.00342034   -2.3663e-06   -6.34169e-05   3.42502e-05   -3.81875e-05   1.63076e-05   2.70907e-05   -0.000101553   -9.83261e-05   -9.76907e-05   0.000201772   0.00038745   0.000440162   0.000496466   -0.000221563   0.000155626   0.000432157   0.00319952   0.00357528   0.00497112   0.00448373   1   0.00543395   0.00647142   0.00851257   0.000275202   0.000236134   0.00030224   0.000236976   0.000213188   0.000291951   0.000319527   0.000339311   0.0013082   -1.01968e-10   0.000386977   -0.00173799   3.49314e-05   -0.016026   -0.00141005   -0.00456529   -0.000517323   0.0021693   -6.30687e-05   0.000501665   0.000377873   0.000570178   -5.77167e-06   -0.000399886   0.00320973   -1.01968e-10   0.000361727   0.000105774   -0.000197446   -8.02557e-05   -0.00073938   -5.91767e-05   -0.00513965   4.02992e-07   7.02342e-07   -0.000341378   0.00177836   -9.20114e-08   3.85087e-08   -7.09626e-07   -4.09203e-05   2.61829e-05   0.000644979   0.00279452   0.00655375   0.00960476   0.000654867   0.000887434   0.00132952   0.00197306   0.00544892   -0.0178416   -0.00843612   0.00267076   0.00452344   0.00773449   0.014078   -0.0292784   0.00089917   -0.00248947   6.69278e-08   4.62325e-07   6.8533e-08   4.12879e-08   -0.00173739   4.8602e-05   2.22786e-07   1.24828e-07   -0.000307983   0.000169072   0.000117006   0.000355841   0.000440126   0.00434867   -1.01968e-10   0.00418049   5.62587e-05   6.51367e-05   -0.000968208   -0.00177783   0.00230232   0.000298469   -0.00194277   -0.000108366   -0.000248926   -0.00017421   -0.00382694   -1.01968e-10   0.000701633   0.00070364   -8.33564e-05   -4.28125e-05   -0.000529128   0.00185954   0.000431836   -0.000442018   -0.000204945   0.000335556   0.000273915   0.00441784   0.000474305   0.00247297   0.00132117   4.38935e-09   2.57091e-06   0.00188485   0.000192747   0.00188265   -8.50661e-05   
0.00287656   -2.09316e-06   -2.46057e-05   -1.42815e-05   -2.67974e-05   -5.52433e-05   -6.5526e-05   -0.000113945   -8.72287e-05   6.88015e-05   0.000182007   0.000191909   0.000250723   0.000203311   -0.000111729   0.000150291   0.000211348   0.00383824   0.0048641   0.00535989   1   0.00448373   0.00495062   0.00624515   0.0105081   0.00056643   0.000185204   6.77867e-05   -0.00016182   -0.00010412   -0.000120816   -7.41282e-05   -5.4153e-06   0.000377422   -7.48481e-11   -0.0017935   -0.00132433   -0.000518857   -0.00661552   0.000387406   0.00504131   0.000460745   -0.00490371   -0.000151274   -0.00238558   -0.000544635   2.90442e-05   0.00114745   -0.00234036   -0.00117713   -7.48481e-11   0.000165973   -0.00306297   0.00102329   -0.000224017   -0.000811736   0.000604453   0.00266305   3.17247e-06   3.94246e-06   0.000315355   0.000980851   -3.91222e-07   -2.28447e-08   -5.03006e-06   -2.79505e-05   0.000227695   -0.000885491   -0.000632003   -0.00481666   -0.00867858   -0.000232499   -0.000254818   -8.00498e-05   0.000160959   -0.00570382   -0.0198713   0.0211098   -0.000653563   -0.00143132   -0.00071904   0.000168796   -0.0139374   0.000685539   -0.0192155   -1.58874e-07   2.69877e-06   -2.82536e-07   1.22186e-07   -0.00151871   -8.12398e-06   2.3654e-07   8.49091e-07   -0.00110557   -0.000850295   0.00235108   -0.00155396   0.00125741   -0.0104629   -7.48481e-11   0.0041019   0.00109532   0.00171396   -0.00406916   -0.00588249   -0.00194343   -0.00560942   -0.00720267   0.000441278   0.00356245   -0.00295325   -0.00140776   -7.48481e-11   0.0137109   0.00161836   -0.000493183   -5.83887e-05   -0.00240869   0.000896244   0.00242115   -0.0013509   0.00258319   -0.000282758   0.0022804   0.000364248   0.00224988   -0.000260343   0.00220342   3.72819e-09   6.98488e-07   -0.00200148   -0.00305824   0.00269416   -0.00153385   
0.000528438   1.95551e-05   1.01516e-05   -3.77189e-06   -9.50925e-06   -2.62609e-05   -3.06443e-05   -2.71858e-05   -2.38916e-05   1.69286e-05   -0.000158281   -0.000147956   -6.76589e-05   -8.53317e-07   3.8165e-05   -9.26175e-06   5.58329e-05   0.00552336   0.00486473   1   0.00535989   0.00497112   0.00541441   0.00575491   0.00481187   -0.000340255   -0.000159724   9.03227e-05   5.87899e-05   0.000150462   0.000249588   0.000242527   0.000223504   0.00040877   -1.99916e-10   0.00107337   0.000510101   0.000221979   7.08224e-05   0.000173998   0.00105405   0.000929424   -0.000178333   -0.000549756   -0.0019644   -0.000458531   -0.000184798   -3.97001e-05   0.000271463   -0.0002972   -1.99916e-10   0.00073874   -0.000978444   -6.97464e-05   -0.000191024   -0.000458503   0.000832318   -0.00218971   -8.54064e-07   -5.42935e-07   0.000530218   0.00280663   1.31348e-08   1.90554e-07   1.42823e-06   1.42616e-05   -9.49148e-05   -0.00146473   0.000603891   0.00338899   0.000702965   0.000281377   0.000410496   0.000653473   0.000483957   0.0032031   -0.0411558   0.0241827   0.00186277   0.00265496   0.00400285   0.00452777   -0.0384344   -0.00212317   0.0251443   4.77474e-07   -4.69042e-07   2.65765e-07   -5.08959e-09   0.000219727   5.30998e-06   2.06137e-07   -2.71157e-07   0.00103361   0.002021   -0.00366161   0.00295736   -0.0143928   -0.00933913   -1.99916e-10   -0.00310695   -0.0031555   0.000176769   0.00714872   -0.00358011   -0.0111621   -0.00868475   -0.0023081   -0.011069   -0.0120689   0.00207123   0.00338342   -1.99916e-10   0.000896111   0.00120381   0.000631552   2.61114e-05   0.00242939   0.00122893   -0.00251608   0.000918859   -0.00336043   -0.000292926   -0.00312693   -0.00842716   -0.00423111   0.00309161   -0.00106778   -5.74263e-09   -2.27875e-05   -0.00228656   -0.000578443   -0.00190258   0.00286296   
0.00259646   6.28159e-06   -4.95543e-06   2.50708e-05   1.47277e-05   -2.33319e-05   -3.41845e-05   -6.29225e-05   -4.24692e-05   -1.93967e-05   -1.83234e-06   4.73697e-05   -3.14094e-05   1.36924e-05   -0.000351232   -0.000191906   -9.71311e-05   0.00386625   1   0.00486473   0.0048641   0.00357528   0.00386664   0.00484419   0.00711777   3.94126e-05   -2.67403e-05   -8.19485e-06   1.60061e-05   -6.21228e-05   6.39572e-06   5.92814e-05   0.000123754   -0.00051938   -3.15899e-11   -0.000269   0.000860888   5.14296e-05   -0.00640483   0.000143532   -0.00126247   0.00225161   -0.00435063   -0.000153542   -0.00487361   0.000337687   -0.000144559   0.000356107   -0.000600722   -0.00276757   -3.15899e-11   0.00429039   -0.0022958   0.000106316   0.000471774   0.00124602   0.00231259   0.00441775   -4.82543e-07   -7.2775e-07   0.00272873   -0.00150879   3.97934e-08   -1.41276e-07   7.00103e-07   1.87752e-06   0.000388329   -0.00172258   -0.00239395   -0.0057135   -0.0119974   -0.000138509   -8.24658e-05   0.000258343   0.000131478   -0.00705851   -0.0197376   0.0182823   0.000714454   0.000403513   0.000986573   0.000600716   -0.0165393   0.000385811   -0.00282609   5.59278e-08   -4.07372e-07   8.42011e-08   2.12154e-08   0.000259568   -1.63301e-05   2.96272e-07   -6.45766e-08   -0.000355551   -0.000272588   1.13462e-05   0.00039667   -0.000142626   -0.00795561   -3.15899e-11   0.00112842   -0.000121745   0.00242962   0.00101281   -0.00022631   -0.00224321   -0.00166973   -0.00197463   0.00392782   0.00543967   0.00494394   0.00195411   -3.15899e-11   0.0074942   0.00146354   -7.35627e-05   -3.50776e-06   0.000982638   0.000485608   0.000487346   -0.000361004   0.000976293   -0.00118538   0.00116093   -0.00158617   -0.000905628   6.9198e-05   9.61665e-05   -6.54605e-10   2.9061e-06   -0.00294123   -0.000169949   -0.00188691   -0.00016917   
0.00160054   2.28866e-05   3.87866e-05   2.14892e-05   3.06856e-05   -7.23342e-06   -4.83672e-06   -3.60699e-06   1.04114e-05   7.00207e-06   -8.60959e-05   -9.22262e-05   -0.000145326   -0.000177853   -0.000277144   -0.000266358   -0.000420256   1   0.00386625   0.00552336   0.00383824   0.00319952   0.00361201   0.00406846   0.00370821   -0.000555977   -0.000229624   -8.93531e-05   0.000187063   8.85233e-05   0.000195007   0.000198901   0.000263561   -0.00114316   -6.19661e-11   -0.00108203   0.00179307   0.000210552   -0.000501621   9.91639e-06   0.000259587   0.0031677   -0.00221628   -0.000531802   -0.0056914   0.000205332   -0.000274105   0.00012675   -0.000236315   -0.0028089   -6.19661e-11   -0.00384101   -0.00159596   7.63482e-05   0.000587635   0.00166814   0.00225888   0.00434352   -3.71074e-06   -4.60035e-06   0.00327286   -0.000524484   3.98426e-07   -7.37345e-08   5.78741e-06   8.67906e-06   8.72637e-05   -0.0025113   -0.00229611   -0.00614824   -0.0103886   5.06562e-05   0.000192272   0.000644565   0.000168841   -0.00799974   -0.0262971   0.0183017   0.00219741   0.00258644   0.00339256   0.00223611   -0.0255522   -9.81529e-05   0.0206821   3.72285e-07   -3.04706e-06   4.80017e-07   -7.28127e-08   0.00162105   -1.20517e-05   3.05805e-07   -9.12539e-07   0.000648111   0.00121145   -0.00339491   0.00329795   -0.00345791   -0.00370908   -6.19661e-11   -0.00274369   -0.00169646   0.000118345   0.00656502   0.00437836   -0.00231647   0.00115255   0.00211594   0.00221921   0.000786867   0.0105906   0.00473181   -6.19661e-11   0.00035646   0.00058927   0.00052715   5.86635e-05   0.00424393   -0.000473227   -0.00236233   0.000886236   -0.00236181   -0.0012036   -0.0012898   -0.00571233   -0.00427903   0.00189543   -0.00149628   -5.03175e-09   7.6344e-06   -0.00172353   -0.00174807   -0.0043842   0.00195035   
-0.0399061   -5.34145e-05   -8.08594e-05   -2.59092e-05   -5.23953e-05   -1.35309e-05   -3.34635e-05   -7.19278e-05   -5.38327e-05   0.00113207   0.00316275   0.00298638   0.00413412   0.00431221   0.00549056   0.00591943   1   -0.000420256   -9.71311e-05   5.58329e-05   0.000211348   0.000432157   0.000331456   0.000231148   -0.000100444   0.000371241   -4.36513e-05   0.000342634   7.17319e-05   9.32724e-06   -8.16266e-05   -9.7985e-05   -0.000190356   -0.038928   2.83473e-11   0.0165705   -0.0116165   -0.000211415   -0.00567203   -0.0047763   -0.00438611   -0.000420367   0.00159827   0.000252728   0.00124644   0.0113178   0.00338866   7.29526e-05   -0.000146544   0.00156389   2.83473e-11   0.0118296   0.00212215   6.42737e-06   1.55786e-05   0.000111332   8.88263e-05   0.000322815   5.10969e-07   1.36703e-07   0.000144601   -0.000511654   -1.35112e-08   -2.64922e-07   -2.0452e-07   -2.2203e-05   -4.13895e-06   0.000588475   0.000463261   -0.000254786   -0.000706096   -0.000210954   -0.000191386   -0.000439044   0.000206218   -4.76042e-05   0.00254083   0.00167493   -0.00108344   -0.0014837   -0.00067565   0.00257506   0.00212612   0.00485374   0.00144222   -2.40105e-07   -1.06468e-07   -4.57599e-07   -9.64945e-08   -0.00157513   1.38755e-06   -8.53971e-07   2.13071e-09   -0.00245944   0.000143027   -7.40116e-05   0.00035849   0.000167619   0.000102095   2.83473e-11   -0.000438469   -0.000308243   0.000133844   0.000398338   -0.00212923   -0.00220039   -0.00212369   -0.00383907   -0.00321689   -0.00308436   -0.00214238   0.000479261   2.83473e-11   -0.00067815   0.000105322   3.0165e-05   -3.50211e-05   -0.00015342   -0.000137401   -4.40153e-05   -3.93074e-05   -7.3995e-05   0.000145546   -0.000210159   -0.000269306   -0.000257017   -0.00041909   0.000522996   6.34045e-09   -8.65781e-06   0.00310374   -0.00346868   -8.46271e-05   0.00143948   
-0.0305555   -5.84807e-05   -3.74507e-05   -4.19767e-05   -5.24103e-05   -2.34322e-05   9.88755e-06   1.74298e-05   2.50876e-05   0.00134747   0.00305572   0.00260685   0.00355031   0.00349672   0.00482656   1   0.00591943   -0.000266358   -0.000191906   -9.26175e-06   0.000150291   0.000155626   0.00037325   0.000170915   -0.000220401   0.000175581   -7.82255e-07   0.000161882   8.90563e-06   6.08063e-05   -3.79948e-05   -9.17558e-05   -0.000123144   -0.014616   2.22797e-11   -0.00563407   -0.0043084   -0.00155059   0.0048891   0.00166183   0.000358011   0.000561975   0.000890465   1.93669e-05   0.00120328   0.0051158   0.000765588   -1.9979e-05   0.000211928   0.000409877   2.22797e-11   -0.00551922   0.0009222   -2.33782e-05   3.84844e-05   8.20712e-05   7.77429e-05   0.00013833   5.79892e-07   4.92698e-07   0.000110512   -0.000330149   -3.33656e-08   -4.9956e-08   -5.74557e-07   -1.36067e-05   2.04745e-06   0.000516565   0.000652466   -0.000119215   -0.000555747   -9.92365e-05   -0.000224826   -0.00014617   -1.11713e-05   9.07605e-05   0.00124826   0.00139045   -0.00101983   -0.000813712   0.000282604   0.000534605   0.00138115   0.00342621   0.000153178   -1.03417e-07   2.51174e-07   -2.54746e-07   -4.58887e-08   -0.00047742   -2.33934e-06   -5.00436e-07   5.86526e-08   -0.000923815   2.03477e-05   2.71562e-05   7.66258e-05   -2.31563e-05   -0.000187849   2.22797e-11   0.000462213   -0.000127877   0.000174987   8.83602e-05   -0.00152531   -0.00181516   -0.00164888   -0.00193169   -0.0020774   -0.00213051   -0.00146396   0.000140152   2.22797e-11   -6.31973e-05   6.35159e-05   4.68245e-06   -1.41399e-05   -6.93185e-05   -4.95154e-05   3.45897e-05   -2.24434e-05   2.54602e-05   5.08688e-05   -3.66599e-05   -0.000109813   -5.41018e-05   -0.000159657   0.000681801   1.07297e-08   6.61042e-07   0.00112651   0.00158476   0.000264255   1.57815e-07   
-0.0421227   -0.000109854   -2.83147e-05   -0.000168793   -8.46628e-05   -7.52341e-05   -4.949e-05   0.000195719   0.000139588   0.00199149   0.00349666   0.00257854   0.00364041   0.00365496   1   0.00482656   0.00549056   -0.000277144   -0.000351232   3.8165e-05   -0.000111729   -0.000221563   0.0010127   0.000718994   -1.60828e-05   1.07095e-06   -1.5301e-05   9.73606e-05   -2.63145e-05   0.000146909   -5.5149e-05   -7.87186e-05   -5.76971e-05   0.0037898   2.50109e-11   -0.00586937   0.000921615   -0.00145185   0.0386045   0.000683588   -0.00819201   -2.68141e-05   0.00140141   -0.000487928   0.00059795   0.00372023   0.000669825   -5.51907e-05   0.000118663   0.00229393   2.50109e-11   0.00210067   0.000960119   8.00632e-05   1.95454e-05   7.47113e-05   7.05e-05   -9.46092e-05   9.49288e-08   -1.56008e-07   0.000173396   -4.04494e-05   -2.64036e-08   1.07517e-07   1.76229e-07   -6.82113e-06   4.07689e-05   0.000212282   0.00102746   0.000172257   -0.0003027   5.52548e-06   1.76876e-07   0.000203877   0.000118104   2.86223e-05   0.00105675   -0.000299442   -0.000430662   -0.000672122   0.00025419   0.00073263   0.000693922   0.00284829   0.00133737   5.89733e-08   -9.38192e-08   -6.49415e-08   -3.90324e-08   0.00185801   -8.76973e-06   -3.28206e-07   -6.68751e-08   0.00032018   2.48539e-05   -0.000136809   0.000196598   -0.00039655   -0.000278458   2.50109e-11   -0.00070718   -0.00021243   0.000136648   0.0003614   -0.000411968   -0.00127609   -0.00110175   -0.000142637   -0.00124828   -0.00150164   -0.000386325   0.000418206   2.50109e-11   -0.000728627   0.000172898   3.34276e-05   -3.2813e-06   0.000112263   -7.93317e-05   -7.13367e-05   1.21362e-05   -0.000189073   -6.69931e-06   -0.000115076   -0.000359506   -0.000205436   -0.000395006   0.00024625   1.08999e-08   1.52387e-06   0.000941252   0.00148637   0.000366227   -0.00122868   
-0.029362   -3.32921e-05   -4.33479e-05   5.57699e-05   1.90781e-06   5.18119e-05   6.48527e-05   -3.47888e-05   -8.83104e-06   0.00137743   0.00330507   0.00308614   0.00400467   1   0.00365496   0.00349672   0.00431221   -0.000177853   1.36924e-05   -8.53317e-07   0.000203311   0.000496466   0.000167025   0.000169929   -0.000125972   4.95607e-05   -4.20313e-05   8.83799e-05   6.92007e-05   -3.06083e-05   -5.33679e-06   -2.29211e-05   -7.8939e-05   0.013025   1.33449e-09   0.00486122   0.00405826   -0.000242235   -0.0136933   0.00110898   -0.00211514   0.000439681   0.000339688   0.000290069   -5.7638e-05   -0.000907031   -0.000318339   -5.8283e-05   0.000257608   -0.000427085   1.33449e-09   0.00139813   5.83316e-05   -3.78448e-05   1.3353e-05   3.03982e-05   1.23718e-05   -0.000141926   -4.04103e-07   -6.62901e-07   0.000117423   -0.0001557   6.96929e-08   -1.3056e-07   7.96579e-07   -4.08535e-06   -3.95257e-05   -0.00014813   0.00103172   0.000150231   -5.73353e-05   -4.22257e-05   -5.03198e-05   6.36444e-05   -4.40811e-05   0.000220087   0.00108646   -0.000394801   -0.000296689   9.17634e-05   -0.000357254   0.000584557   0.000775773   0.00131666   0.00138169   -1.13035e-07   -5.25115e-07   -1.17019e-07   -4.69171e-08   -0.000330768   -8.62288e-06   -3.39993e-07   -1.26855e-07   0.000928987   9.68635e-05   -0.000165428   0.000148912   -5.14136e-05   1.67178e-05   1.33449e-09   -0.000247541   -9.44999e-05   -0.000121064   0.000269271   0.000614032   -0.000192647   -0.000165361   0.00125282   0.000186909   -0.000262997   0.000213686   0.000288232   1.33449e-09   -0.000238673   -5.90606e-05   2.65329e-05   -1.52953e-06   0.000157661   2.04221e-05   -0.000108415   5.43682e-05   -9.21366e-05   -4.7515e-06   -9.46832e-05   -0.000242019   -0.000198876   -1.49809e-05   -0.00011206   -1.33359e-10   5.16903e-07   -0.000243426   0.00283469   0.00037095   -0.00161339   
-0.0310853   -2.00931e-05   -2.87533e-05   4.28702e-05   -2.48274e-06   4.91719e-05   5.11032e-05   -6.04624e-05   -1.22754e-05   0.0014348   0.00355441   0.00327949   1   0.00400467   0.00364041   0.00355031   0.00413412   -0.000145326   -3.14094e-05   -6.76589e-05   0.000250723   0.000440162   0.000232372   9.7615e-05   -0.000158042   -7.55191e-06   -2.66108e-05   6.42711e-05   6.33809e-05   -4.05474e-06   9.81926e-06   -2.84416e-05   -4.46256e-05   0.01774   1.84918e-12   0.00630111   0.00546625   -6.49398e-05   -0.0140837   -0.00132218   0.012558   -0.00016271   0.00081182   0.000320971   -0.000257689   0.00113427   0.000525415   -3.04119e-05   0.000323853   0.000688056   1.84918e-12   -0.00475008   0.000468455   9.73619e-06   1.57685e-05   3.04764e-06   4.12345e-05   -7.98925e-05   -5.39421e-07   -8.04082e-07   2.29075e-05   0.000105331   7.63558e-08   -7.73924e-08   9.84617e-07   -5.79747e-06   -4.18726e-05   0.000272184   -0.000499529   0.000227878   8.29144e-05   4.99061e-06   -2.81036e-05   5.55659e-05   2.15226e-05   0.000252242   0.000637324   -0.000490991   -0.000197022   -0.000434674   -0.000530902   0.000564159   0.000750238   0.00121143   0.00109609   -7.35934e-08   -5.95349e-07   -4.15233e-08   -4.47042e-08   0.000999721   -9.06705e-06   -2.41062e-07   -1.62487e-07   0.00123624   8.53809e-05   -0.000177599   8.41723e-05   -0.000134102   -7.69477e-05   1.84918e-12   -0.000603849   -5.23663e-05   -0.000174928   0.000235098   0.00156509   0.00102164   0.00112672   0.00231124   0.00182872   0.000885043   0.0013622   0.000223278   1.84918e-12   -0.000258831   -8.38949e-05   2.4164e-05   5.04279e-06   0.000222735   2.32682e-05   -0.000109071   6.84178e-05   -8.22658e-05   -3.62283e-05   -5.22794e-05   -0.000244642   -0.000183297   1.2277e-05   -0.000456119   6.63173e-09   2.81234e-06   0.000693332   0.00154966   0.000175349   -0.00169799   
-0.0188512   3.88234e-05   2.14025e-05   9.71368e-05   3.48903e-05   6.76218e-05   8.68401e-05   -3.05222e-05   7.26349e-06   0.00120389   0.00277301   1   0.00327949   0.00308614   0.00257854   0.00260685   0.00298638   -9.22262e-05   4.73697e-05   -0.000147956   0.000191909   0.00038745   -2.14231e-05   3.02027e-05   -0.000145532   2.65226e-05   -8.9314e-06   8.21397e-05   8.97594e-05   -2.71801e-05   6.4328e-06   -3.61933e-05   -9.44732e-05   0.0133256   1.46984e-11   0.000865175   0.00417077   0.000483121   -0.0160756   -0.00172009   -0.00167844   0.000278979   -0.000127851   2.5622e-05   -0.00040402   -0.00375349   -0.00132294   -0.000155902   0.000256237   -0.00230316   1.46984e-11   -0.00512841   -0.000673296   4.59693e-05   6.86467e-06   4.16693e-05   2.96796e-05   0.000118741   -4.77896e-07   -6.52179e-07   6.06454e-05   -0.000347108   9.33112e-08   -1.13265e-07   8.57727e-07   -8.62177e-06   -4.4955e-05   -0.000400633   -0.00114448   -1.61515e-05   -0.00019599   -0.000101207   -7.85216e-05   -3.31267e-05   6.01801e-05   3.645e-05   0.000827377   0.000990007   -0.000188454   0.000172373   -0.000188483   -0.00113601   0.00143481   -0.0014919   -9.70418e-06   -1.65428e-07   -5.73863e-07   -1.07623e-07   -5.6846e-08   0.000712433   -6.79895e-06   -3.54018e-07   -1.50833e-07   0.000907954   4.7206e-05   -7.6057e-05   2.71951e-05   3.56254e-05   -3.86497e-05   1.46984e-11   0.000204536   -2.09633e-05   -1.81331e-05   7.14343e-05   0.00154403   0.00140708   0.0015047   0.00198221   0.0022562   0.00201017   0.00150986   4.69778e-05   1.46984e-11   0.000397509   -8.4877e-05   8.13096e-06   1.77097e-06   9.92466e-05   5.38127e-05   -3.31727e-05   4.05504e-05   1.21175e-05   -1.42025e-05   -9.88937e-06   -9.71169e-05   -7.79997e-05   0.000269719   -0.000349275   -8.93448e-10   4.58294e-08   -0.000936719   0.000235394   4.81429e-05   -0.000503446   
