NUISANCE_PARAMETERS
-0.000110928   -1.78086e-05   -1.15003e-05   -1.20096e-05   -3.07662e-06   -2.26334e-06   -4.08552e-07   -8.54497e-07   -2.22783e-06   8.27775e-06   -6.70932e-06   2.8028e-06   1.31021e-05   1.06553e-05   2.0822e-05   3.57693e-05   1.42649e-05   2.87988e-06   1.18878e-05   5.11945e-06   5.64876e-06   1.41118e-05   8.5979e-06   1.62464e-06   -3.98608e-07   -5.06309e-06   -2.04486e-05   2.55107e-06   9.37871e-06   3.77471e-06   2.21847e-05   1.08995e-05   8.17085e-06   1.98349e-05   2.38403e-05   3.67513e-05   3.67684e-05   9.87486e-06   3.48024e-05   2.76489e-05   1.15489e-05   2.10846e-05   4.26108e-05   1.17713e-05   -1.75042e-05   -3.01212e-05   -7.98866e-05   0.000538523   0.00043862   -0.000219746   -0.000223549   -8.5785e-05   -0.000129346   -0.000324021   -0.000342472   -0.000142626   -7.90059e-05   -9.57699e-05   -0.000156928   -0.000133688   -8.17584e-05   0.000130582   0.000343768   -7.03518e-05   2.76142e-13   7.54344e-05   -0.000164854   -1.37759e-05   0.000222448   8.47164e-06   3.07731e-05   -8.18865e-05   -0.000229984   1.12492e-05   3.41553e-05   -4.58115e-05   -8.11557e-06   -7.92537e-05   2.8172e-05   0.000306483   2.76142e-13   -7.95234e-05   2.92946e-05   -8.76967e-06   -0.000241739   1   -0.000159794   -0.000231713   -0.000289381   -1.59576e-08   2.06211e-07   -0.000229094   0.00015976   -8.74736e-08   -5.11897e-09   -1.08856e-06   -1.09029e-06   -9.06083e-06   0.000273618   0.000532681   0.000364238   0.000882348   0.000215927   0.000243444   0.000336856   5.66701e-05   3.26015e-05   0.000813033   -0.000905066   0.00104952   0.000881434   0.0004203   -0.00115576   0.000608426   1.30448e-05   -0.00124454   2.90446e-07   6.06024e-07   3.23777e-07   1.20782e-07   -9.79111e-05   2.26424e-06   1.3061e-06   9.59071e-08   -0.000108975   -0.000149928   0.000218871   -0.000324563   6.12679e-05   0.000116368   2.76142e-13   -1.15426e-05   0.00029775   -0.00017702   -0.00049885   -0.000338432   0.000187386   7.04813e-05   -0.000239412   2.45858e-05   -9.03406e-05   -0.000308614   -0.000402699   2.76142e-13   -0.000322944   1.8907e-05   -3.15686e-05   -4.05541e-05   1.46177e-05   -0.000126316   -0.00017479   9.03526e-05   -4.30921e-05   0.000121765   -1.62789e-05   0.000160681   0.000357124   0.000373488   -4.21718e-05   -3.01393e-06   1.71503e-09   -4.50728e-07   4.66617e-05   -1.52679e-05   0.000200218   -0.000133466   
0.0145501   0.00675034   0.00606367   0.00582055   0.00562898   0.00528578   0.00448674   0.00507733   0.00463296   0.00283739   0.00140361   0.000696931   -0.000106245   0.00033305   -0.000393537   -0.00115033   -0.0015115   -0.00388723   -0.00938559   -0.00992287   -0.015484   -0.0258155   -0.0236548   -0.0270233   -0.0295581   -0.0291104   -0.029854   0.00418783   0.00678261   0.00521825   0.0029716   0.000705404   -0.000177107   0.000632187   -0.000792334   -0.00393108   -0.0106263   -1.32478e-05   0.000239447   -0.000149219   6.44662e-05   0.0022684   0.00265777   0.00297528   0.00294462   0.00293083   0.00263701   -0.00099687   0.000489115   -0.00279617   0.00022734   0.00204583   0.00245395   0.00338338   0.00463555   0.00158222   0.00433927   0.00733394   0.00744484   0.00761762   0.00934134   0.00933936   0.0110085   0.00435015   -6.38944e-10   -0.0181029   0.0289036   -0.00023291   -0.00073199   0.00450698   -0.00377343   0.0592818   -0.200343   0.0372937   -0.146805   0.000104394   -0.00541094   0.0115673   -0.0337525   -0.0840138   -6.38944e-10   0.0549774   -0.0225107   -0.000385329   1   -0.000241739   -0.00468362   -0.0105485   -0.0315174   -1.20704e-05   6.78139e-05   -0.00421485   -0.00505254   -1.73416e-07   2.54316e-06   -2.37303e-06   -8.07531e-05   -0.00660824   -0.174423   -0.0646849   0.0459493   0.0834712   0.00427307   0.00719795   0.0285054   0.0476698   0.00422753   0.0710264   -0.159777   -0.0543392   -0.00734369   -0.0364664   0.116738   0.0243478   0.0117064   -0.0383038   1.90251e-05   -8.96265e-06   6.02108e-06   8.22597e-07   -0.0309725   0.000210023   1.49722e-05   -2.77955e-06   -0.00185784   0.000331183   0.00109176   0.00456272   0.00837306   0.000501491   -6.38944e-10   0.0515897   0.001947   -0.010927   -0.00361601   0.00903342   -0.00675004   -0.00559617   0.0077481   -0.020648   0.0309344   0.022322   0.0280344   -6.38944e-10   -0.030761   0.0717902   0.00282973   -0.000311657   -0.000698005   -0.00350022   0.00959399   -0.000202649   -0.00219388   -0.000147664   -6.74908e-05   -0.00344547   -0.00241192   0.00074965   0.0113992   0.00494694   -8.36466e-07   1.29472e-06   -0.0243494   -0.0268471   -0.00752659   -0.0024515   
-8.71608e-05   -6.03731e-06   -6.77351e-06   -7.90478e-06   6.34734e-05   1.44472e-05   -2.96323e-05   1.21815e-05   5.69356e-05   1.55561e-05   6.01052e-06   4.7461e-05   1.88937e-05   -3.03565e-05   0.000110729   1.27428e-05   3.98915e-05   9.91193e-05   -0.000129586   -3.20891e-06   -3.69979e-05   0.000268483   -3.50793e-05   -0.000104503   -5.12461e-05   -2.24045e-05   6.02201e-06   9.40843e-07   0.000837539   0.00011024   -0.000241563   -0.000268184   -6.67617e-05   0.00054619   -0.000500692   -0.000119453   -0.000228156   1.37736e-05   0.000207708   -0.000162258   9.80644e-05   0.000299447   -0.000205607   -0.000125083   -2.62051e-05   -6.20974e-05   0.000139505   -5.14883e-06   0.000122139   -0.000140216   0.00141954   -0.000291545   0.000216426   -0.000500607   -0.00103755   -0.000205084   -4.45122e-06   -4.33052e-05   -6.55785e-05   2.66105e-05   -2.28142e-05   -3.16105e-05   -1.78793e-05   -0.000148595   -3.28613e-10   -4.26752e-05   -0.000173067   -2.09068e-05   0.000297328   1.99599e-06   -0.000182746   0.000157723   0.000515531   -0.000199199   -0.000225635   0.000238073   0.000107819   -0.000603273   0.00138195   7.48382e-05   -3.28613e-10   -8.6911e-05   0.000153907   1   -0.000385329   -8.76967e-06   1.00958e-05   -0.000209098   0.000336196   -4.4541e-08   9.89837e-07   -0.000266067   0.00073573   -1.06727e-08   1.58922e-07   -2.68486e-06   1.85167e-06   -3.73435e-05   0.000280891   -1.20211e-05   -0.000369123   9.84249e-05   7.75558e-05   5.20985e-05   6.91265e-07   -6.83171e-06   -0.000517104   -0.000446617   0.000469801   0.00052696   0.000276843   5.74122e-05   0.00063622   -0.00135229   -0.00155278   -0.000349281   -5.68742e-07   1.29567e-06   1.14952e-07   1.34645e-08   5.4186e-05   -1.93599e-05   -7.30501e-07   -2.62867e-08   0.000378628   0.000508268   -0.000448277   0.00105436   -4.51209e-05   0.000986312   -3.28613e-10   -0.00145733   -0.000538902   -8.01958e-05   0.000903746   0.00048065   -0.000816151   -0.000155507   0.00137361   -0.000460981   -0.000521989   -1.98328e-05   0.000812748   -3.28613e-10   0.000550343   -0.00190393   -6.61941e-05   9.39625e-05   -3.42232e-05   0.000187758   -0.000544148   -0.000275468   5.171e-05   -0.000623745   -4.22922e-05   -0.000546767   -0.000834988   -0.000501677   -0.000230394   0.000105508   -2.20644e-08   -6.30559e-06   7.46907e-05   5.1653e-05   -0.000288619   4.82569e-05   
-0.0196688   -0.00170763   -0.00170457   -0.00146015   -0.00160576   -0.00144224   -0.00128158   -0.00145216   -0.00125336   -0.00299879   -0.00111893   -0.00054794   0.000579131   0.000178012   0.00102614   0.00107709   0.00259744   -5.64714e-05   -0.00010414   -9.0103e-05   -0.000142176   -0.000281132   -7.80966e-05   -0.000387133   -0.00024669   -8.55189e-05   0.000381676   -0.00134515   -0.00261286   -0.00138226   -0.00176464   -0.00227448   -0.00193334   -0.00129355   -0.000252892   0.00109571   0.0025191   -0.000543271   -0.000745847   -0.000343333   -0.000559536   -0.0003098   -0.000416365   -0.00050274   8.39121e-05   2.40628e-05   0.000862198   -0.00109754   -0.00165293   -0.000785222   -0.00238256   0.000471543   0.000190041   -0.000996076   -0.00251385   -3.74113e-05   0.000375509   0.000573305   0.000472985   0.000637149   0.000781115   0.000706209   0.000219567   0.00472962   -1.71724e-10   -0.000896461   -0.00253117   0.000199291   -0.0024372   7.45661e-05   0.00169457   -0.00977132   -0.102758   -0.00664814   -0.0100497   -0.00582306   -0.00346841   0.0144376   -0.0296778   -0.0170003   -1.71724e-10   0.00812552   1   0.000153907   -0.0225107   2.92946e-05   -0.000690471   -0.00115612   0.00242564   -3.5946e-06   -1.40853e-05   0.000721474   0.00458611   4.80607e-07   5.93473e-09   3.88055e-05   -7.31141e-06   0.000615434   0.0209248   -0.0216447   -0.00266365   0.00272284   0.00153851   0.0015788   0.00318497   0.000337318   -0.00678937   -0.0573939   -0.0491893   -0.00526976   -0.00538163   0.0104703   -0.015097   -0.0436082   -0.00851895   -0.0157753   5.33494e-06   -8.77384e-06   3.64258e-07   -9.40882e-08   -0.0212235   -4.00739e-05   -5.48299e-06   -8.47527e-07   0.000304162   0.000159969   0.000827876   -0.000676001   0.000431208   -0.00227497   -1.71724e-10   -0.00852923   -0.000744171   0.00375925   0.000245653   0.00205127   0.00821675   -0.000987717   0.00149805   0.00675468   0.00919496   0.00861155   0.0010592   -1.71724e-10   0.00126772   -0.00212519   0.000612498   -0.00017478   -7.46462e-05   -0.00114816   0.00330806   0.000944356   -0.00073668   0.000746525   -0.000419141   0.000150355   0.00073083   -0.00142912   -0.00275834   -0.0001195   1.74965e-07   -1.28837e-06   -0.0220599   -0.0169297   -0.000677996   -0.00107665   
0.0385963   -6.47666e-05   -0.00212836   0.00108833   0.000846237   0.000612861   -0.000576271   0.00124154   0.000823816   0.00132352   -0.00262845   -0.00518192   -0.00463136   0.00149985   0.00293115   -0.00493897   0.0118556   -0.000534042   8.96939e-05   0.00146127   9.33691e-05   0.00127584   7.07586e-05   0.00181546   0.000810227   -0.00194244   0.000857872   0.00300452   0.00406462   -0.000838112   0.00626534   0.00174551   0.00161294   0.00496869   0.00420658   -0.00230241   0.00577076   0.00149077   0.00263053   0.000395201   1.14192e-05   -0.000234363   0.00401078   -0.00406229   -0.0016357   -0.0018217   -0.00142154   -0.00591049   0.00276974   -0.000913374   -0.00075153   -0.00240342   -0.00485025   -0.00676712   0.00820732   -0.000107846   -0.00211863   -0.000285208   -0.00154646   -0.00356852   -0.00156285   0.00101463   6.34197e-05   0.0283988   -1.26664e-10   -0.00924463   0.0110389   0.000668296   0.00221569   0.00301019   0.00730229   -0.00752744   -0.000556669   -0.00229464   0.00966253   -0.00647021   -0.00128202   -0.0162299   0.0360762   -0.00154687   -1.26664e-10   1   0.00812552   -8.6911e-05   0.0549774   -7.95234e-05   -5.94572e-05   0.00181079   -0.00447846   -1.9044e-05   -7.03522e-05   0.00024429   -0.01229   2.34795e-06   -5.16797e-06   8.135e-05   -0.000234764   3.12132e-05   -0.0102699   -0.00182783   0.00556698   -0.00181102   -0.00286504   -0.00327843   -0.00379714   0.00772452   0.00666087   0.0215847   -0.0188185   -0.0120812   -0.0157522   -0.0294713   0.0371859   0.0260727   0.0369351   0.0586024   7.95224e-06   -2.40289e-05   1.36473e-06   1.57669e-07   0.0137282   0.000248473   -1.48227e-05   -3.23279e-06   0.00316666   0.0014253   -0.00278882   0.00678426   0.00494486   0.00951687   -1.26664e-10   -0.0230236   -0.00255525   -0.00355811   0.00804479   0.00399458   0.00326087   0.00260842   0.00717706   0.00427013   -0.000977327   0.00208192   -0.000247559   -1.26664e-10   0.00955046   -0.0213391   0.00265894   0.000532297   -0.000337379   -2.78915e-05   -0.0104542   -0.00260601   -0.000711717   -0.0039437   0.00185241   -0.00302748   -0.00307532   -0.00200997   -0.00234907   -0.000956804   -1.41754e-06   -5.05481e-05   0.00930705   0.0113568   0.00229448   0.00334148   
2.62094e-10   -3.51124e-12   -3.31308e-10   3.2353e-10   -7.02698e-12   -5.85608e-12   -3.33442e-10   -3.36084e-10   -8.29566e-12   -3.09619e-10   1.5815e-11   8.92796e-12   4.50597e-12   -3.17836e-10   1.0754e-11   -2.98639e-10   2.62492e-11   1.92827e-12   7.06508e-12   7.50257e-12   3.38246e-10   3.4845e-10   2.07618e-11   3.48723e-10   3.57129e-10   -2.97547e-10   2.74168e-11   -3.24793e-10   -3.23534e-10   -3.14983e-10   -3.22144e-10   -8.01614e-10   3.2439e-10   3.08014e-10   3.06191e-10   -3.50193e-10   -3.45475e-10   -8.2291e-10   3.21093e-10   -3.35855e-10   3.21931e-10   -3.35458e-10   3.19847e-10   3.24477e-10   3.24829e-10   -3.31589e-10   -3.25308e-10   8.05058e-14   1.45506e-12   3.42782e-11   -3.15202e-10   -6.26894e-12   -3.49914e-10   -3.52305e-10   -3.6715e-10   -2.96483e-10   -7.9808e-10   3.59719e-10   3.36861e-10   -3.0869e-10   3.47586e-10   -3.10171e-10   -3.14974e-10   -3.34439e-10   2.06349e-17   -5.95855e-10   -5.69493e-10   -8.07641e-13   -2.44969e-10   3.17219e-10   1.96682e-12   -7.73341e-10   -3.27747e-10   1.15219e-11   -2.32458e-10   -2.34054e-10   -2.72955e-10   -1.93923e-09   -2.57672e-10   2.81413e-10   1   -1.26664e-10   -1.71724e-10   -3.28613e-10   -6.38944e-10   2.76142e-13   -5.57052e-12   -1.52524e-11   -4.4868e-10   -3.26881e-10   1.73743e-13   -8.41806e-12   -1.02114e-10   3.27011e-10   1.30476e-14   -3.27053e-10   -3.26731e-10   4.2402e-12   -2.107e-10   -1.34302e-10   -2.31761e-10   -1.09808e-10   -2.95079e-10   -6.16248e-10   9.2641e-11   -2.25113e-10   8.24847e-12   -9.43967e-11   4.64632e-10   -1.96319e-10   -6.98071e-10   -8.60552e-12   -9.46841e-10   1.0099e-10   -6.21979e-10   -4.09947e-11   -4.95247e-14   -3.26901e-10   -1.43728e-14   -3.27022e-10   2.84111e-10   2.98434e-12   1.10688e-14   3.71125e-14   6.48339e-12   5.48926e-12   -6.48431e-10   -6.50605e-10   -6.57932e-10   5.03755e-12   2.06349e-17   4.95593e-10   -1.70697e-11   -3.3183e-10   -3.19372e-10   2.10654e-11   -3.91251e-10   -3.74834e-10   -2.88758e-10   -3.59742e-10   -3.27423e-10   1.92464e-11   3.25767e-10   2.06349e-17   -3.92168e-10   5.21267e-10   5.71178e-12   -6.32962e-13   -3.13732e-12   -3.4808e-11   6.21987e-11   -3.24552e-10   -3.33649e-10   -3.26418e-10   -6.44195e-10   -6.74185e-10   3.35521e-10   3.33482e-10   3.52576e-10   -3.22353e-10   4.5695e-16   -5.05479e-13   3.07807e-10   2.66021e-10   -1.17553e-12   3.31078e-10   
-0.00603281   -0.00674763   -0.00275511   -0.00151787   -0.00232811   -1.07805e-05   9.35402e-05   -4.5616e-05   -0.000933752   -0.00297705   -0.000730194   -0.00224443   0.000580854   -0.00053156   0.0020059   0.000137996   0.00120719   0.00034498   0.000941318   -0.0013713   -0.00104612   -0.00305634   0.000676748   -0.000752928   0.000677851   0.00151024   -0.00196543   -0.00262117   -0.00462211   -0.00103976   -0.00134781   -0.00192369   0.00100069   0.00242029   0.00513681   0.0068827   0.0127226   -0.00205342   -0.00397489   -0.00110649   -0.00134392   -0.00102374   -0.000737252   -0.00125352   0.000791252   0.000500461   0.00280305   -0.0049544   -0.00412808   -0.00390004   -0.00242636   0.00134053   -0.000674813   -0.000280087   0.00283954   0.00216989   0.00201658   0.00322069   -0.00133056   -1.67995e-05   -0.00086894   0.00145454   -0.00262473   0.00829502   2.81413e-10   -0.00310341   0.00534887   0.00100068   -0.00543363   0.00153816   0.000777034   -0.0169994   -0.115578   0.00138139   0.00812341   -0.00683872   -0.00439411   0.0110587   -0.0188382   1   2.81413e-10   -0.00154687   -0.0170003   7.48382e-05   -0.0840138   0.000306483   0.000243705   0.00398609   -0.000694238   -1.19217e-06   -6.7048e-05   0.00395386   -0.0133686   1.17299e-06   -1.37411e-06   3.55968e-05   1.09313e-05   0.000682768   0.0160513   -0.0244435   0.00246076   -0.00655241   0.00035802   -0.00108578   -0.0036943   0.0045575   0.00250967   -0.0300418   -0.0702545   -0.0290155   -0.0211516   -0.0233146   -0.00307008   0.0168719   -0.00598483   0.00287595   1.16579e-05   -9.0016e-06   -2.4421e-06   -5.27053e-07   -0.011954   3.30666e-05   -6.00104e-06   -2.03567e-07   0.000983028   0.000602365   0.000228621   -0.00151947   0.00119053   -0.00547675   2.81413e-10   -0.0112574   -0.0033422   0.0126079   0.00466734   0.00537356   0.0137339   -0.00670876   0.00211461   0.00944347   0.0205479   0.0211708   0.00792871   2.81413e-10   0.00452324   0.00263717   0.00227274   -5.71999e-06   -0.000301652   -0.0021552   0.00209891   0.00129999   -0.00130323   0.000852934   0.0014083   -0.000152185   -0.000245539   -0.00597658   -0.00299031   -0.00238451   5.42629e-07   1.99347e-05   -0.019639   -0.0161138   -0.00136247   0.000862171   
0.00830068   0.000118251   -0.000284068   -0.000474337   -0.000507663   -0.00109491   -0.00184352   -0.00187926   -0.00160601   0.00170801   0.00170245   0.00136621   0.00162543   0.00172589   0.00201149   0.00197965   0.00349378   -0.000534425   -0.000316429   -0.000171686   -0.000502109   -5.20596e-06   -4.97455e-05   -0.000866582   0.000582853   0.00120544   0.00202576   -0.00779748   -0.015167   -0.00991759   -0.0115884   -0.0168269   -0.0183807   -0.0181634   -0.0109323   -0.00198749   0.00731146   -0.0032123   -0.00308144   -0.00230412   -0.00364603   -0.00374502   -0.00390271   -0.00432362   -0.00128915   -0.000396463   0.000586362   0.00879419   0.00751   0.0114464   0.00570718   0.0075103   0.0081798   0.00803421   0.00883113   0.000942876   0.00390977   0.00670432   0.00578074   0.0064742   0.00816303   0.00589588   0.00214488   -0.0248757   -2.57672e-10   0.0101013   -0.0260044   -0.00298104   0.00394328   -0.00782827   0.00174481   0.0199822   -0.0623471   -0.00469525   -0.0451904   0.0101825   0.00217169   0.0619122   1   -0.0188382   -2.57672e-10   0.0360762   -0.0296778   0.00138195   -0.0337525   2.8172e-05   -0.00421961   -0.00754206   -0.00413516   -1.23836e-05   -0.000127931   0.00303509   0.0214315   1.55389e-06   2.42977e-06   5.12013e-05   -3.54652e-05   6.01161e-05   0.032525   -0.00467723   0.00757126   0.0330626   0.00484638   0.0072171   0.0167438   -0.0122035   0.00280543   -0.088716   -0.0144329   0.0231733   0.0406324   0.0810901   -0.140312   -0.0618946   -0.00996564   0.0150973   2.12164e-05   -1.93382e-05   9.36285e-07   -9.77734e-07   -0.0392755   0.000272607   9.1269e-06   -3.97367e-06   0.00470866   0.0109117   -0.00986158   0.0193204   -0.000100403   0.00351688   -2.57672e-10   0.0240892   -0.0133005   0.0123929   0.0337404   0.0325193   0.0185258   -0.0183654   0.0296682   0.00752723   0.0203529   0.0432904   0.0193972   -2.57672e-10   -0.0166593   0.00846601   -0.00403513   0.0017839   -0.000597175   0.0042066   0.0318467   -0.00828642   0.00195369   -0.0115094   -0.00167857   -0.0129241   -0.014659   -0.0232514   0.0199137   0.00351346   -4.32521e-08   9.87524e-06   -0.0304711   -0.0240392   -0.00522209   0.000360842   
-0.0103116   2.80751e-05   0.000326783   0.000516901   0.000617481   0.00106549   0.00163053   0.00173387   0.00149553   -0.00102211   -0.000883968   -0.000687552   -0.00062132   -0.000756642   -0.000931396   -0.000976043   -0.00184647   0.000887239   0.00136992   0.00134598   0.00212834   0.00245597   0.00131798   0.000510404   -0.00149479   -0.00199104   -0.00201163   0.00293268   0.00592795   0.00401259   0.0060686   0.00954933   0.0101571   0.00920861   0.00517622   0.000850208   -0.00348229   0.000278841   -0.000629921   -0.000861038   -0.000313117   -0.000117091   7.76113e-05   0.000604034   -0.000255013   -0.000555068   -0.000714931   -0.0045047   -0.0038898   -0.00592193   -0.00316391   -0.00380125   -0.00420234   -0.00452769   -0.00499789   0.0024234   0.00023745   -0.00157136   -0.00277443   -0.00361986   -0.00369726   -0.00101444   0.000708145   0.0143119   -1.93923e-09   -0.00230778   0.0165789   0.00158377   2.4023e-05   0.00289062   -0.00088199   -0.00332618   0.0492963   0.00796266   0.0266849   -0.00452056   -1.55252e-06   1   0.0619122   0.0110587   -1.93923e-09   -0.0162299   0.0144376   -0.000603273   0.0115673   -7.92537e-05   0.00134474   0.00275801   0.00131773   4.27177e-06   4.55664e-05   -0.00148549   -0.00899945   -2.72789e-07   -3.31995e-06   -3.45039e-05   -4.68993e-05   9.9345e-05   -0.0208497   0.00867252   -0.00320652   -0.0133983   -0.00213381   -0.00361212   -0.00797857   0.00835801   -0.00257982   0.0433796   0.00392186   -0.0115801   -0.0179681   -0.0425773   0.0775588   0.0241589   0.00472825   -0.0129969   -2.14816e-06   7.33596e-06   -8.56362e-08   9.77906e-07   0.0188248   -0.000108016   2.11839e-06   2.65535e-06   -0.00154007   -0.00493202   0.00577708   -0.0083466   0.00520747   0.000678838   -1.93923e-09   -0.0159017   0.00639214   -0.00716287   -0.0135946   -0.0126077   -0.00872415   0.00844834   -0.011155   -0.000965155   -0.00825046   -0.0173283   -0.00626284   -1.93923e-09   0.00659979   -0.00848404   0.00309009   -0.000802202   -1.9539e-05   -0.00414185   -0.0173124   0.00411016   -0.00152633   0.00561264   0.00199354   0.00550952   0.00762641   0.0101765   -0.00978169   -0.00158674   3.29846e-09   -5.72786e-06   0.0154359   0.0115127   0.0019261   0.000588729   
-0.0723402   0.00090537   0.000487275   0.000216689   -7.66475e-05   -0.000490164   -0.000711538   -0.00141619   -0.0019539   -0.0046365   -0.00204536   -0.00140027   0.000419981   -0.000440673   0.000308219   0.00065719   0.00341459   -7.15941e-06   -0.000195877   -0.000294757   -0.000203381   8.22579e-05   0.000178503   0.000134747   -7.63206e-05   -0.000125567   -6.56638e-05   -3.75606e-06   -0.00023837   -1.04792e-05   0.000164006   0.000746611   0.000956985   0.000905365   0.000796772   0.000648036   -0.000158945   -7.89732e-05   -6.04477e-05   0.000130993   0.00030016   0.000386053   0.000394022   9.17472e-05   0.000139746   -0.000359449   5.68544e-06   -0.000592109   -0.000430898   -0.000784209   -0.000355149   0.0002805   0.000179178   -0.000188965   -0.000727319   -2.39601e-05   -0.000272708   -3.65891e-05   -0.000142348   -0.000213605   -0.000119169   5.034e-06   0.000198741   0.0129748   -2.72955e-10   -5.98947e-05   0.00178791   0.00100872   -0.00559155   0.000549284   0.00340389   -0.00559568   -0.0264888   -0.00292269   -0.00465203   -0.00853683   1   -1.55252e-06   0.00217169   -0.00439411   -2.72955e-10   -0.00128202   -0.00346841   0.000107819   -0.00541094   -8.11557e-06   2.77539e-05   0.000274341   -0.000397358   -8.35484e-07   -9.56333e-06   9.35439e-05   -0.00166438   4.76534e-08   -3.21042e-07   2.80306e-05   2.62616e-05   0.000376515   0.00189739   -0.00385914   0.00079385   0.000431493   -6.29049e-06   0.000153435   0.000132633   0.00142459   -9.53971e-05   0.00685032   -0.00360794   -0.000972954   -0.00339489   7.63535e-05   0.00748081   0.00277751   -0.00523111   0.00174196   2.7022e-07   -2.21404e-07   1.4502e-07   4.67114e-08   -0.00422296   7.47868e-06   -9.8925e-07   -1.42654e-07   0.000829613   -0.000283024   0.000128601   -0.000919973   -0.000263561   -0.000272458   -2.72955e-10   -0.00723867   0.000209213   0.000150537   -0.000438461   0.00159689   0.00182671   0.00244199   0.00196613   0.00326479   0.00367203   0.00174818   0.000648501   -2.72955e-10   0.00271974   -0.00561207   0.000499313   -4.41103e-05   1.07001e-05   -0.000239754   -0.00133793   6.90674e-05   -8.97054e-05   0.000190111   0.000192705   0.000258559   0.000253907   0.000471977   -0.00195596   -0.000756746   -7.56521e-08   5.17659e-06   -0.00447687   -0.00213875   -0.000425793   -0.000133956   
-0.131969   0.000397114   0.000125643   0.000195009   1.67608e-06   0.000192438   3.51727e-05   -0.000343735   -0.000169671   -0.0195661   -0.00822378   -0.00385377   0.000992015   -0.00113516   0.00300896   0.00488615   0.0113779   -0.000163338   -0.000187401   -0.000386462   -0.000221896   0.000413787   0.000205313   0.000150514   0.000124004   -0.000233602   -0.000294364   0.000218253   0.000242236   0.000826966   0.000437845   0.00100022   0.00107069   0.000894232   0.0013264   0.000971148   -0.000339631   -0.000311597   2.5692e-05   0.000242696   0.000649843   0.000767986   0.000907317   0.00075117   0.000719377   -0.000637498   -0.000203999   -0.000180421   1.693e-05   -0.00139576   -0.00105147   -0.000112239   -5.94748e-05   -0.00344436   0.00077288   -0.000313076   -0.000462461   6.75869e-05   -0.000428774   -0.000446417   -0.000797093   -0.000313238   0.000290466   0.0414953   -2.34054e-10   -0.00400547   0.00677424   0.00413686   -0.0128622   0.00211572   0.00954982   -0.00212565   -0.0122309   -0.00104632   -0.000680865   1   -0.00853683   -0.00452056   0.0101825   -0.00683872   -2.34054e-10   -0.00647021   -0.00582306   0.000238073   0.000104394   -4.58115e-05   8.91471e-05   0.000644384   -0.000340739   -3.09013e-06   -2.56249e-05   0.000335159   -0.00263905   3.06241e-07   -6.64836e-07   0.00012632   7.48634e-05   -0.000251855   -0.00353584   -0.0050348   0.000487314   -0.000605706   -0.000331192   -6.56226e-05   -0.000641217   0.00110862   0.000409558   0.00102271   -0.00261129   -0.00184782   -0.00145526   -0.00436229   0.00530821   0.00178202   -0.0182046   0.00249311   1.88345e-06   -3.89724e-06   4.7755e-07   9.17311e-08   -0.000904946   3.10912e-05   -1.94444e-06   -6.64754e-07   0.00260827   -0.000390593   0.000715379   -0.00112478   -0.000254623   0.000555251   -2.34054e-10   0.00316721   -0.000153056   0.00108786   -0.0018928   0.0060388   0.00773989   0.00676999   0.00782959   0.00940325   0.0106414   0.00599383   0.00119036   -2.34054e-10   -5.93583e-05   0.00216935   0.000745559   -9.00217e-05   1.86199e-05   -0.000684116   -0.00121515   0.0003213   -0.000453736   0.000469909   0.000330817   0.00062242   0.00114045   0.000899318   -0.000852196   0.000818495   -1.92067e-08   8.65567e-06   -0.00910896   -0.00416898   -0.00232598   0.00111491   
